main.py --seed 7 --gamma 1

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.001, eps_frames=1500, eps_start=1.0, frames=7500, games=500, gamma=1.0, log_interval=1, lr=10, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 0.999 | L 1.000 | R 1.000 | Avg L 1.000 | Avg R 1.000
U 2184 | F 2184 | G 728 | D 1 | EPS 0.001 | L 12446648892703299008806437045575865155475301873797246025384761843122247162190627252113947109845506121978846716208074997824155011027781998152274974911250715612905151309560218622791782795213819445716283535789260989510897383212302249148131716968568074400360705220220171960992926615795403371577344.000 | R 348.000 | Avg L 17097045182284751005258178441648632521840358131162894817076009574582646385668081096067500118386460161889522611785801196292727759344764446920888375871849891014965070562063947423966407987284947633324689005839278932284242253066036680101882224475875375643207791153088120570392476805057889697792.000 | Avg R 0.478
U 2185 | F 2185 | G 728 | D 1 | EPS 0.001 | L 12446648892703299008806437045575865155475301873797246025384761843122247162190627252113947109845506121978846716208074997824155011027781998152274974911250715612905151309560218622791782795213819445716283535789260989510897383212302249148131716968568074400360705220220171960992926615795403371577344.000 | R 348.000 | Avg L 17097045182284751005258178441648632521840358131162894817076009574582646385668081096067500118386460161889522611785801196292727759344764446920888375871849891014965070562063947423966407987284947633324689005839278932284242253066036680101882224475875375643207791153088120570392476805057889697792.000 | Avg R 0.478
U 2186 | F 2186 | G 728 | D 1 | EPS 0.001 | L 12446648892703299008806437045575865155475301873797246025384761843122247162190627252113947109845506121978846716208074997824155011027781998152274974911250715612905151309560218622791782795213819445716283535789260989510897383212302249148131716968568074400360705220220171960992926615795403371577344.000 | R 348.000 | Avg L 17097045182284751005258178441648632521840358131162894817076009574582646385668081096067500118386460161889522611785801196292727759344764446920888375871849891014965070562063947423966407987284947633324689005839278932284242253066036680101882224475875375643207791153088120570392476805057889697792.000 | Avg R 0.478
U 2187 | F 2187 | G 729 | D 1 | EPS 0.001 | L 10928533825546464338276070842008108447831105736041862069208284956349035188158714334135034213410715546886957661937822033098718822510480233611295416790599555888544538495273867005090134072511148912822409541175675336821758274163175317714058554845088061278257877473959690681623877339317433435947008.000 | R 349.000 | Avg L 14991130076195424412484526240553634255732602509642341038876060956564864970280034385202955342886188211086023079651036703356034998086107830543555552937065232954946701236553197111855190986734045516064150266182480529160239012274440419349241837856061422633571834434024401494588378707764162068480.000 | Avg R 0.479
U 2188 | F 2188 | G 729 | D 1 | EPS 0.001 | L 10928533825546464338276070842008108447831105736041862069208284956349035188158714334135034213410715546886957661937822033098718822510480233611295416790599555888544538495273867005090134072511148912822409541175675336821758274163175317714058554845088061278257877473959690681623877339317433435947008.000 | R 349.000 | Avg L 14991130076195424412484526240553634255732602509642341038876060956564864970280034385202955342886188211086023079651036703356034998086107830543555552937065232954946701236553197111855190986734045516064150266182480529160239012274440419349241837856061422633571834434024401494588378707764162068480.000 | Avg R 0.479
U 2189 | F 2189 | G 729 | D 1 | EPS 0.001 | L 10928533825546464338276070842008108447831105736041862069208284956349035188158714334135034213410715546886957661937822033098718822510480233611295416790599555888544538495273867005090134072511148912822409541175675336821758274163175317714058554845088061278257877473959690681623877339317433435947008.000 | R 349.000 | Avg L 14991130076195424412484526240553634255732602509642341038876060956564864970280034385202955342886188211086023079651036703356034998086107830543555552937065232954946701236553197111855190986734045516064150266182480529160239012274440419349241837856061422633571834434024401494588378707764162068480.000 | Avg R 0.479
U 2190 | F 2190 | G 730 | D 1 | EPS 0.001 | L 24591569429957987452188692276344345999649717148266661616933651850351166691416499163017531227730355687644929343490567792549612608157935346234840930938219791568213251438957627490174483795650286455103673074228583283342771174814419541979175315961640216661400657621184829625833460896149549720010752.000 | R 349.000 | Avg L 33687081410901354654342672826725787905732148181267686545389518277962020258012846617469510797886071221456529946403087660862021414066542909764165471541347623608843788360004885174472225633534341632228360371498504916262821251359564449101248866508747032912090256781970972561920108453035100864512.000 | Avg R 0.478
U 2191 | F 2191 | G 730 | D 1 | EPS 0.001 | L 24591569429957987452188692276344345999649717148266661616933651850351166691416499163017531227730355687644929343490567792549612608157935346234840930938219791568213251438957627490174483795650286455103673074228583283342771174814419541979175315961640216661400657621184829625833460896149549720010752.000 | R 349.000 | Avg L 33687081410901354654342672826725787905732148181267686545389518277962020258012846617469510797886071221456529946403087660862021414066542909764165471541347623608843788360004885174472225633534341632228360371498504916262821251359564449101248866508747032912090256781970972561920108453035100864512.000 | Avg R 0.478
U 2192 | F 2192 | G 730 | D 1 | EPS 0.001 | L 24591569429957987452188692276344345999649717148266661616933651850351166691416499163017531227730355687644929343490567792549612608157935346234840930938219791568213251438957627490174483795650286455103673074228583283342771174814419541979175315961640216661400657621184829625833460896149549720010752.000 | R 349.000 | Avg L 33687081410901354654342672826725787905732148181267686545389518277962020258012846617469510797886071221456529946403087660862021414066542909764165471541347623608843788360004885174472225633534341632228360371498504916262821251359564449101248866508747032912090256781970972561920108453035100864512.000 | Avg R 0.478
U 2193 | F 2193 | G 731 | D 1 | EPS 0.001 | L -98356804429918159102033851494065407101042428514009339527027829763663513966881405586485202217164694985106872609823553959428926842409191485343145667204228366308139090750272930379426086458733155272176170223825931301222054812892194544981302049996374884392729702490051762760816243930502204569419776.000 | R 350.000 | Avg L -134551032051871633901417491588750258283790424785302693655201818778263577673093628138482333933907735347068109565639572508754517455293183601882707168657111176633332107884708847469631489943843676709547815931975547922023206995147444789676733699788978491328303042439833649181425869605897697755136.000 | Avg R 0.479
U 2194 | F 2194 | G 731 | D 1 | EPS 0.001 | L -98356804429918159102033851494065407101042428514009339527027829763663513966881405586485202217164694985106872609823553959428926842409191485343145667204228366308139090750272930379426086458733155272176170223825931301222054812892194544981302049996374884392729702490051762760816243930502204569419776.000 | R 350.000 | Avg L -134551032051871633901417491588750258283790424785302693655201818778263577673093628138482333933907735347068109565639572508754517455293183601882707168657111176633332107884708847469631489943843676709547815931975547922023206995147444789676733699788978491328303042439833649181425869605897697755136.000 | Avg R 0.479
U 2195 | F 2195 | G 731 | D 1 | EPS 0.001 | L -98356804429918159102033851494065407101042428514009339527027829763663513966881405586485202217164694985106872609823553959428926842409191485343145667204228366308139090750272930379426086458733155272176170223825931301222054812892194544981302049996374884392729702490051762760816243930502204569419776.000 | R 350.000 | Avg L -134551032051871633901417491588750258283790424785302693655201818778263577673093628138482333933907735347068109565639572508754517455293183601882707168657111176633332107884708847469631489943843676709547815931975547922023206995147444789676733699788978491328303042439833649181425869605897697755136.000 | Avg R 0.479
U 2196 | F 2196 | G 732 | D 1 | EPS 0.001 | L 1008178560308967213065837805330309221283686944074121121690883464345076085895258466280986347329642080901328001896981793377603375039855298311281435273174252085749063337505313750890672699681030313455277127850011757906991431488671021076183594093250874804058686724579305444382494171838309440979730432.000 | R 351.000 | Avg L 1377293115176184658274855786177084911570909349729041503164684251617769826941356897362574387484503597729641008393185743138808332640420102879013647893488236165195919216948631184125917494436682257848299422516451193066869212983272573626892905348948729315095955103686981277876954133293771765317632.000 | Avg R 0.480
U 2197 | F 2197 | G 732 | D 1 | EPS 0.001 | L 1008178560308967213065837805330309221283686944074121121690883464345076085895258466280986347329642080901328001896981793377603375039855298311281435273174252085749063337505313750890672699681030313455277127850011757906991431488671021076183594093250874804058686724579305444382494171838309440979730432.000 | R 351.000 | Avg L 1377293115176184658274855786177084911570909349729041503164684251617769826941356897362574387484503597729641008393185743138808332640420102879013647893488236165195919216948631184125917494436682257848299422516451193066869212983272573626892905348948729315095955103686981277876954133293771765317632.000 | Avg R 0.480
U 2198 | F 2198 | G 732 | D 1 | EPS 0.001 | L 1008178560308967213065837805330309221283686944074121121690883464345076085895258466280986347329642080901328001896981793377603375039855298311281435273174252085749063337505313750890672699681030313455277127850011757906991431488671021076183594093250874804058686724579305444382494171838309440979730432.000 | R 351.000 | Avg L 1377293115176184658274855786177084911570909349729041503164684251617769826941356897362574387484503597729641008393185743138808332640420102879013647893488236165195919216948631184125917494436682257848299422516451193066869212983272573626892905348948729315095955103686981277876954133293771765317632.000 | Avg R 0.480
U 2199 | F 2199 | G 733 | D 1 | EPS 0.001 | L 885211239869263556004665110191524648359215333757259107895185706899055731556003018229576366554235334473188719651361239296386384178390202763741281304729765036169991630041650247783453303779327548207433184927576516920968615611171691528046451432425972777117801423236330908062093364142060173994754048.000 | R 351.000 | Avg L 1207655170353701989008887438160865311209064095276171511712223321976587033710740610816935901391345806742225974672793071466367978982215221185945919462026702593244291527454698365716866259539727409533457782407018251580660844163756186016758774400104895475637843732689952318366062467468012266979328.000 | Avg R 0.479
U 2200 | F 2200 | G 733 | D 1 | EPS 0.001 | L 885211239869263556004665110191524648359215333757259107895185706899055731556003018229576366554235334473188719651361239296386384178390202763741281304729765036169991630041650247783453303779327548207433184927576516920968615611171691528046451432425972777117801423236330908062093364142060173994754048.000 | R 351.000 | Avg L 1207655170353701989008887438160865311209064095276171511712223321976587033710740610816935901391345806742225974672793071466367978982215221185945919462026702593244291527454698365716866259539727409533457782407018251580660844163756186016758774400104895475637843732689952318366062467468012266979328.000 | Avg R 0.479
U 2201 | F 2201 | G 733 | D 1 | EPS 0.001 | L 885211239869263556004665110191524648359215333757259107895185706899055731556003018229576366554235334473188719651361239296386384178390202763741281304729765036169991630041650247783453303779327548207433184927576516920968615611171691528046451432425972777117801423236330908062093364142060173994754048.000 | R 351.000 | Avg L 1207655170353701989008887438160865311209064095276171511712223321976587033710740610816935901391345806742225974672793071466367978982215221185945919462026702593244291527454698365716866259539727409533457782407018251580660844163756186016758774400104895475637843732689952318366062467468012266979328.000 | Avg R 0.479
U 2202 | F 2202 | G 734 | D 1 | EPS 0.001 | L 1991917123826596611368202734149084072622126657616074434515820082800192184442525328350791389646899571877558678333888230211940493470670324858063204506320673898835053926687986203598277610495485750589854560273085840320854098274542161030669001645517061096823750964838376070048268826285492528710942720.000 | R 351.000 | Avg L 2713783547447679547038852876327635238190951105936857361302179256018500601989587695595695717567797437084415673575618104271116874776074902783328887485289720285539213581428039616918273622445021640674405016102756089605888824100772316496278594887466281321039245938268911319051076639475648065175552.000 | Avg R 0.478
U 2203 | F 2203 | G 734 | D 1 | EPS 0.001 | L 1991917123826596611368202734149084072622126657616074434515820082800192184442525328350791389646899571877558678333888230211940493470670324858063204506320673898835053926687986203598277610495485750589854560273085840320854098274542161030669001645517061096823750964838376070048268826285492528710942720.000 | R 351.000 | Avg L 2713783547447679547038852876327635238190951105936857361302179256018500601989587695595695717567797437084415673575618104271116874776074902783328887485289720285539213581428039616918273622445021640674405016102756089605888824100772316496278594887466281321039245938268911319051076639475648065175552.000 | Avg R 0.478
U 2204 | F 2204 | G 734 | D 1 | EPS 0.001 | L 1991917123826596611368202734149084072622126657616074434515820082800192184442525328350791389646899571877558678333888230211940493470670324858063204506320673898835053926687986203598277610495485750589854560273085840320854098274542161030669001645517061096823750964838376070048268826285492528710942720.000 | R 351.000 | Avg L 2713783547447679547038852876327635238190951105936857361302179256018500601989587695595695717567797437084415673575618104271116874776074902783328887485289720285539213581428039616918273622445021640674405016102756089605888824100772316496278594887466281321039245938268911319051076639475648065175552.000 | Avg R 0.478
U 2205 | F 2205 | G 735 | D 1 | EPS 0.001 | L -7966901158823372854919886197974711442888938989857675185812798715413221167003366830017338475672139127565396987693903178775084606840077397872434756656111037824250426247215038797150178195618947824777853998609741579442798379095804245168747660485835575457488103786218624183174249434541675277061193728.000 | R 351.000 | Avg L -10839321304521595549139725015114734929255103868696618863772021852251059069934561018166958466507625500632903302710652831698196150510981728748885497221778198809825308563813365447069939820033272997919400090041214036487570754580708141737770388902008068343466702339192629902685067534367930431045632.000 | Avg R 0.478
U 2206 | F 2206 | G 735 | D 1 | EPS 0.001 | L -7966901158823372854919886197974711442888938989857675185812798715413221167003366830017338475672139127565396987693903178775084606840077397872434756656111037824250426247215038797150178195618947824777853998609741579442798379095804245168747660485835575457488103786218624183174249434541675277061193728.000 | R 351.000 | Avg L -10839321304521595549139725015114734929255103868696618863772021852251059069934561018166958466507625500632903302710652831698196150510981728748885497221778198809825308563813365447069939820033272997919400090041214036487570754580708141737770388902008068343466702339192629902685067534367930431045632.000 | Avg R 0.478
U 2207 | F 2207 | G 735 | D 1 | EPS 0.001 | L -7966901158823372854919886197974711442888938989857675185812798715413221167003366830017338475672139127565396987693903178775084606840077397872434756656111037824250426247215038797150178195618947824777853998609741579442798379095804245168747660485835575457488103786218624183174249434541675277061193728.000 | R 351.000 | Avg L -10839321304521595549139725015114734929255103868696618863772021852251059069934561018166958466507625500632903302710652831698196150510981728748885497221778198809825308563813365447069939820033272997919400090041214036487570754580708141737770388902008068343466702339192629902685067534367930431045632.000 | Avg R 0.478
U 2208 | F 2208 | G 736 | D 1 | EPS 0.001 | L 81662463385026326815335908003609759967030622256135774954460949868855911506029472616761295011678575648220248681606658748879926818919684916739150146399479792721903848012706589196612970211260957626202863003489117383807648759379542768136114370876283539628481859660544997777366140195008823641635815424.000 | R 352.000 | Avg L 110954433947046631987522518064225311480059713336757454967509194991002419772690953139157998868367438676869010791751329594423748855103144606087946531217199423999683656024146755547036658243515794864306830763241075003777776044489786175761662663382615131167068731630345141811499201739023458651602944.000 | Avg R 0.478
U 2209 | F 2209 | G 736 | D 1 | EPS 0.001 | L 81662463385026326815335908003609759967030622256135774954460949868855911506029472616761295011678575648220248681606658748879926818919684916739150146399479792721903848012706589196612970211260957626202863003489117383807648759379542768136114370876283539628481859660544997777366140195008823641635815424.000 | R 352.000 | Avg L 110954433947046631987522518064225311480059713336757454967509194991002419772690953139157998868367438676869010791751329594423748855103144606087946531217199423999683656024146755547036658243515794864306830763241075003777776044489786175761662663382615131167068731630345141811499201739023458651602944.000 | Avg R 0.478
U 2210 | F 2210 | G 736 | D 1 | EPS 0.001 | L 81662463385026326815335908003609759967030622256135774954460949868855911506029472616761295011678575648220248681606658748879926818919684916739150146399479792721903848012706589196612970211260957626202863003489117383807648759379542768136114370876283539628481859660544997777366140195008823641635815424.000 | R 352.000 | Avg L 110954433947046631987522518064225311480059713336757454967509194991002419772690953139157998868367438676869010791751329594423748855103144606087946531217199423999683656024146755547036658243515794864306830763241075003777776044489786175761662663382615131167068731630345141811499201739023458651602944.000 | Avg R 0.478
U 2211 | F 2211 | G 737 | D 1 | EPS 0.001 | L 71702110429410328466186169181740735541008419355364093800119113132423963847051432159719208627160576394274220542632263805532332686054598244891489612671618460459197785766049379027180452989210533913850115291117980546054598576813949521196181821364461924287700422809034945308875151878454798738081710080.000 | R 353.000 | Avg L 97289159334342367190649925824488086869828468879644053166091072893643631703629919610897846245004383889348965660218231943046167388815015445897215106343250282955086637115446904914183553180512795441461109973962745392870454254633038482871811531761526948361764132541971681097989131135225303146692608.000 | Avg R 0.479
U 2212 | F 2212 | G 737 | D 1 | EPS 0.001 | L 71702110429410328466186169181740735541008419355364093800119113132423963847051432159719208627160576394274220542632263805532332686054598244891489612671618460459197785766049379027180452989210533913850115291117980546054598576813949521196181821364461924287700422809034945308875151878454798738081710080.000 | R 353.000 | Avg L 97289159334342367190649925824488086869828468879644053166091072893643631703629919610897846245004383889348965660218231943046167388815015445897215106343250282955086637115446904914183553180512795441461109973962745392870454254633038482871811531761526948361764132541971681097989131135225303146692608.000 | Avg R 0.479
U 2213 | F 2213 | G 737 | D 1 | EPS 0.001 | L 71702110429410328466186169181740735541008419355364093800119113132423963847051432159719208627160576394274220542632263805532332686054598244891489612671618460459197785766049379027180452989210533913850115291117980546054598576813949521196181821364461924287700422809034945308875151878454798738081710080.000 | R 353.000 | Avg L 97289159334342367190649925824488086869828468879644053166091072893643631703629919610897846245004383889348965660218231943046167388815015445897215106343250282955086637115446904914183553180512795441461109973962745392870454254633038482871811531761526948361764132541971681097989131135225303146692608.000 | Avg R 0.479
U 2214 | F 2214 | G 738 | D 1 | EPS 0.001 | L 161345287029954331760595689645249733671869599831212546103993027297841510548506375813389211190415020182331375357810394831289632398844443848827383214377957704129589712958554917316853875168571011664458558500038007865119108109936481200537272848976228632241195028650580532418422775415721208707048013824.000 | R 353.000 | Avg L 218625050176089895326696342334225405741770026062682221266386186465556081972332221994478203101965166595586582370441599126824152768461042231338854836736075100141909925464418239126310610159397823290955372494466666451028887455002588383692226943855581047733250163195141318955110854151359556199907328.000 | Avg R 0.478
U 2215 | F 2215 | G 738 | D 1 | EPS 0.001 | L 161345287029954331760595689645249733671869599831212546103993027297841510548506375813389211190415020182331375357810394831289632398844443848827383214377957704129589712958554917316853875168571011664458558500038007865119108109936481200537272848976228632241195028650580532418422775415721208707048013824.000 | R 353.000 | Avg L 218625050176089895326696342334225405741770026062682221266386186465556081972332221994478203101965166595586582370441599126824152768461042231338854836736075100141909925464418239126310610159397823290955372494466666451028887455002588383692226943855581047733250163195141318955110854151359556199907328.000 | Avg R 0.478
U 2216 | F 2216 | G 738 | D 1 | EPS 0.001 | L 161345287029954331760595689645249733671869599831212546103993027297841510548506375813389211190415020182331375357810394831289632398844443848827383214377957704129589712958554917316853875168571011664458558500038007865119108109936481200537272848976228632241195028650580532418422775415721208707048013824.000 | R 353.000 | Avg L 218625050176089895326696342334225405741770026062682221266386186465556081972332221994478203101965166595586582370441599126824152768461042231338854836736075100141909925464418239126310610159397823290955372494466666451028887455002588383692226943855581047733250163195141318955110854151359556199907328.000 | Avg R 0.478
U 2217 | F 2217 | G 739 | D 1 | EPS 0.001 | L -645318993864692956195675522635666619869075774198276844201072018191815674623462889437472877644445187548467984883690374249790994174491384204023406514044566144132780071894444411244624076902894805224651037620061824914491387191325545690765636392280157318589303805281314507779876366906093188642735390720.000 | R 354.000 | Avg L -873232738653170476902675839867034911283449442401329400075849271428825478257928546419891798275420620656866741949931860654860912867691235053881740120269030238398730993027086374014676968158388320064599224753892251017242507507459673682141360827372864388198011425902084248679095375627027259452293120.000 | Avg R 0.479
U 2218 | F 2218 | G 739 | D 1 | EPS 0.001 | L -645318993864692956195675522635666619869075774198276844201072018191815674623462889437472877644445187548467984883690374249790994174491384204023406514044566144132780071894444411244624076902894805224651037620061824914491387191325545690765636392280157318589303805281314507779876366906093188642735390720.000 | R 354.000 | Avg L -873232738653170476902675839867034911283449442401329400075849271428825478257928546419891798275420620656866741949931860654860912867691235053881740120269030238398730993027086374014676968158388320064599224753892251017242507507459673682141360827372864388198011425902084248679095375627027259452293120.000 | Avg R 0.479
U 2219 | F 2219 | G 739 | D 1 | EPS 0.001 | L -645318993864692956195675522635666619869075774198276844201072018191815674623462889437472877644445187548467984883690374249790994174491384204023406514044566144132780071894444411244624076902894805224651037620061824914491387191325545690765636392280157318589303805281314507779876366906093188642735390720.000 | R 354.000 | Avg L -873232738653170476902675839867034911283449442401329400075849271428825478257928546419891798275420620656866741949931860654860912867691235053881740120269030238398730993027086374014676968158388320064599224753892251017242507507459673682141360827372864388198011425902084248679095375627027259452293120.000 | Avg R 0.479
U 2220 | F 2220 | G 740 | D 1 | EPS 0.001 | L 6614659534187132780627260356426082788372723427018354243862892459515339134089481134142615722690036286049069469805085159764966265121563592730089291427002846516676846927563274719926923629187550861492805037841475036336299533640290235986014131435070293597976879093529381773149845743496477874201150095360.000 | R 355.000 | Avg L 8938729100252882503929984354630269544354923976421491989979531368349039730607121388171600134093139248090828369285424064593784530914357535256342599188292777454415415448854235704592750185001555171059879384871854017602169462149693409242215679277230913711180816494863119589928076586244163056426811392.000 | Avg R 0.480
U 2221 | F 2221 | G 740 | D 1 | EPS 0.001 | L 6614659534187132780627260356426082788372723427018354243862892459515339134089481134142615722690036286049069469805085159764966265121563592730089291427002846516676846927563274719926923629187550861492805037841475036336299533640290235986014131435070293597976879093529381773149845743496477874201150095360.000 | R 355.000 | Avg L 8938729100252882503929984354630269544354923976421491989979531368349039730607121388171600134093139248090828369285424064593784530914357535256342599188292777454415415448854235704592750185001555171059879384871854017602169462149693409242215679277230913711180816494863119589928076586244163056426811392.000 | Avg R 0.480
U 2222 | F 2222 | G 740 | D 1 | EPS 0.001 | L 6614659534187132780627260356426082788372723427018354243862892459515339134089481134142615722690036286049069469805085159764966265121563592730089291427002846516676846927563274719926923629187550861492805037841475036336299533640290235986014131435070293597976879093529381773149845743496477874201150095360.000 | R 355.000 | Avg L 8938729100252882503929984354630269544354923976421491989979531368349039730607121388171600134093139248090828369285424064593784530914357535256342599188292777454415415448854235704592750185001555171059879384871854017602169462149693409242215679277230913711180816494863119589928076586244163056426811392.000 | Avg R 0.480
U 2223 | F 2223 | G 741 | D 1 | EPS 0.001 | L 5807870944782236315328089766653995126075100297882038447172890027125860787280724732292596297158527479895525438922676143678055707298357408919299477855911699244298422775488549352965124417231546617590919917819279691761829558481414831906783558218435461149120347460684548731728827643142355724392948826112.000 | R 355.000 | Avg L 7837882516575218073072919433766509777461789408917427943823954286198641779059617503754436545172823684290559632631453354718484795118312292399771183573258306150088384105020994218796263315439100200765565523930326015379159502435095501854560666624854772928325085009309533379013550277515018297445187584.000 | Avg R 0.479
U 2224 | F 2224 | G 741 | D 1 | EPS 0.001 | L 5807870944782236315328089766653995126075100297882038447172890027125860787280724732292596297158527479895525438922676143678055707298357408919299477855911699244298422775488549352965124417231546617590919917819279691761829558481414831906783558218435461149120347460684548731728827643142355724392948826112.000 | R 355.000 | Avg L 7837882516575218073072919433766509777461789408917427943823954286198641779059617503754436545172823684290559632631453354718484795118312292399771183573258306150088384105020994218796263315439100200765565523930326015379159502435095501854560666624854772928325085009309533379013550277515018297445187584.000 | Avg R 0.479
U 2225 | F 2225 | G 741 | D 1 | EPS 0.001 | L 5807870944782236315328089766653995126075100297882038447172890027125860787280724732292596297158527479895525438922676143678055707298357408919299477855911699244298422775488549352965124417231546617590919917819279691761829558481414831906783558218435461149120347460684548731728827643142355724392948826112.000 | R 355.000 | Avg L 7837882516575218073072919433766509777461789408917427943823954286198641779059617503754436545172823684290559632631453354718484795118312292399771183573258306150088384105020994218796263315439100200765565523930326015379159502435095501854560666624854772928325085009309533379013550277515018297445187584.000 | Avg R 0.479
U 2226 | F 2226 | G 742 | D 1 | EPS 0.001 | L 13068968249426298694360826333262695031822075062059817604647749186621560221950706896049579094112522574463693216253612797058985922265912084878184184585944103637772282712932070690891471826945452224089097582793503143560200810100991882417715330926429858825161396419342409338716797366079795604833366441984.000 | R 355.000 | Avg L 17613164756639217645622033234766788782850639695810732842181717065057791110322668997065219674698908890263586098500795370116792227781793759298773492863598305637786963422811400469732918575344131341002939339470369484971470831890038208248665830909253685040654595799423766029669085482970517225957490688.000 | Avg R 0.478
U 2227 | F 2227 | G 742 | D 1 | EPS 0.001 | L 13068968249426298694360826333262695031822075062059817604647749186621560221950706896049579094112522574463693216253612797058985922265912084878184184585944103637772282712932070690891471826945452224089097582793503143560200810100991882417715330926429858825161396419342409338716797366079795604833366441984.000 | R 355.000 | Avg L 17613164756639217645622033234766788782850639695810732842181717065057791110322668997065219674698908890263586098500795370116792227781793759298773492863598305637786963422811400469732918575344131341002939339470369484971470831890038208248665830909253685040654595799423766029669085482970517225957490688.000 | Avg R 0.478
U 2228 | F 2228 | G 742 | D 1 | EPS 0.001 | L 13068968249426298694360826333262695031822075062059817604647749186621560221950706896049579094112522574463693216253612797058985922265912084878184184585944103637772282712932070690891471826945452224089097582793503143560200810100991882417715330926429858825161396419342409338716797366079795604833366441984.000 | R 355.000 | Avg L 17613164756639217645622033234766788782850639695810732842181717065057791110322668997065219674698908890263586098500795370116792227781793759298773492863598305637786963422811400469732918575344131341002939339470369484971470831890038208248665830909253685040654595799423766029669085482970517225957490688.000 | Avg R 0.478
U 2229 | F 2229 | G 743 | D 1 | EPS 0.001 | L -52270838503040131484880646892958027378621209399377596434744140429740431634813582952947920300690414647710711750792680886223513210038257462944274193031035630045031370924380149748469996153396025629213309992553944945353952846180974756122766732959294425833017315735717447998200403332480929093803254480896.000 | R 355.000 | Avg L -70351061242315114921508618699089390029169848533053762394211169213620276661761913715693541294728898239982323292255668917655399169259100264774163917554000809179025720353349146190041399379476678918812342271602109422216804635039067446139197845219339716762969561841118658879093021866541019987437420544.000 | Avg R 0.478
U 2230 | F 2230 | G 743 | D 1 | EPS 0.001 | L -52270838503040131484880646892958027378621209399377596434744140429740431634813582952947920300690414647710711750792680886223513210038257462944274193031035630045031370924380149748469996153396025629213309992553944945353952846180974756122766732959294425833017315735717447998200403332480929093803254480896.000 | R 355.000 | Avg L -70351061242315114921508618699089390029169848533053762394211169213620276661761913715693541294728898239982323292255668917655399169259100264774163917554000809179025720353349146190041399379476678918812342271602109422216804635039067446139197845219339716762969561841118658879093021866541019987437420544.000 | Avg R 0.478
U 2231 | F 2231 | G 743 | D 1 | EPS 0.001 | L -52270838503040131484880646892958027378621209399377596434744140429740431634813582952947920300690414647710711750792680886223513210038257462944274193031035630045031370924380149748469996153396025629213309992553944945353952846180974756122766732959294425833017315735717447998200403332480929093803254480896.000 | R 355.000 | Avg L -70351061242315114921508618699089390029169848533053762394211169213620276661761913715693541294728898239982323292255668917655399169259100264774163917554000809179025720353349146190041399379476678918812342271602109422216804635039067446139197845219339716762969561841118658879093021866541019987437420544.000 | Avg R 0.478
U 2232 | F 2232 | G 744 | D 1 | EPS 0.001 | L 535787422269157837713777230997541970438219791840783388533733600015278870611093293296635200404073034253529571762884469718860227712113124903540007944406219046873458396656077151213244620034231502539304003561362069964320653277169791638937580730873104921400209054040507965699514448382759872253527349788672.000 | R 355.000 | Avg L 720144384770373448717608802735777009563338815319962468752100575053887524962830173293932351142519424836920418902875688181212363494262024560770861567177314699401294539058867958284766671681824849681949337826179863539571579585892760564006157891950956523534064360312139592972629191982673918694212501504.000 | Avg R 0.477
U 2233 | F 2233 | G 744 | D 1 | EPS 0.001 | L 535787422269157837713777230997541970438219791840783388533733600015278870611093293296635200404073034253529571762884469718860227712113124903540007944406219046873458396656077151213244620034231502539304003561362069964320653277169791638937580730873104921400209054040507965699514448382759872253527349788672.000 | R 355.000 | Avg L 720144384770373448717608802735777009563338815319962468752100575053887524962830173293932351142519424836920418902875688181212363494262024560770861567177314699401294539058867958284766671681824849681949337826179863539571579585892760564006157891950956523534064360312139592972629191982673918694212501504.000 | Avg R 0.477
U 2234 | F 2234 | G 744 | D 1 | EPS 0.001 | L 535787422269157837713777230997541970438219791840783388533733600015278870611093293296635200404073034253529571762884469718860227712113124903540007944406219046873458396656077151213244620034231502539304003561362069964320653277169791638937580730873104921400209054040507965699514448382759872253527349788672.000 | R 355.000 | Avg L 720144384770373448717608802735777009563338815319962468752100575053887524962830173293932351142519424836920418902875688181212363494262024560770861567177314699401294539058867958284766671681824849681949337826179863539571579585892760564006157891950956523534064360312139592972629191982673918694212501504.000 | Avg R 0.477
U 2235 | F 2235 | G 745 | D 1 | EPS 0.001 | L 470437546527361239127059889953487101334934565215669372834954826094956099304766970924305926221377739773208199362997275093463761022580806558545414445213284712561429129659219814597636482160309503513660158719150637142155417453807668032645477104554153138388366104696135144935495084522725092735429870878720.000 | R 356.000 | Avg L 631459793996458038609421010110272947340941393460793699861287085133161743556179757494631009019229383574707840713703494715102257680860033889126544254027077808718534741368816109613880358143209892921975146903622874129623726571821508971151467305924893550323002511694732943137761758320750991971396354048.000 | Avg R 0.478
U 2236 | F 2236 | G 745 | D 1 | EPS 0.001 | L 470437546527361239127059889953487101334934565215669372834954826094956099304766970924305926221377739773208199362997275093463761022580806558545414445213284712561429129659219814597636482160309503513660158719150637142155417453807668032645477104554153138388366104696135144935495084522725092735429870878720.000 | R 356.000 | Avg L 631459793996458038609421010110272947340941393460793699861287085133161743556179757494631009019229383574707840713703494715102257680860033889126544254027077808718534741368816109613880358143209892921975146903622874129623726571821508971151467305924893550323002511694732943137761758320750991971396354048.000 | Avg R 0.478
