main.py --seed 7

Namespace(algo='q-learning', convg=0.01, env='tokens-v0', frames=3000, games=500, log_interval=1, lr=0.01, model=None, save_interval=30, seed=7)

Environments loaded

Training status loaded

U 15 | F 15 | G 1 | D 0 | EPS 0.981 | L 1.000 | R 1.000 | Avg L 0.067 | Avg R 1.000
U 1381 | F 1381 | G 92 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.009 | Avg R -0.130
U 1382 | F 1382 | G 92 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.009 | Avg R -0.130
U 1383 | F 1383 | G 92 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.009 | Avg R -0.130
U 1384 | F 1384 | G 92 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.009 | Avg R -0.130
U 1385 | F 1385 | G 92 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.009 | Avg R -0.130
U 1386 | F 1386 | G 92 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.009 | Avg R -0.130
U 1387 | F 1387 | G 92 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.009 | Avg R -0.130
U 1388 | F 1388 | G 92 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.009 | Avg R -0.130
U 1389 | F 1389 | G 92 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.009 | Avg R -0.130
U 1390 | F 1390 | G 92 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.009 | Avg R -0.130
U 1391 | F 1391 | G 92 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.009 | Avg R -0.130
U 1392 | F 1392 | G 92 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.009 | Avg R -0.130
U 1393 | F 1393 | G 92 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.009 | Avg R -0.130
U 1394 | F 1394 | G 92 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.009 | Avg R -0.130
U 1395 | F 1395 | G 93 | D 1 | EPS 0.010 | L -10.938 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1396 | F 1396 | G 93 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1397 | F 1397 | G 93 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1398 | F 1398 | G 93 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1399 | F 1399 | G 93 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1400 | F 1400 | G 93 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1401 | F 1401 | G 93 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1402 | F 1402 | G 93 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1403 | F 1403 | G 93 | D 1 | EPS 0.010 | L -10.923 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1404 | F 1404 | G 93 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1405 | F 1405 | G 93 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1406 | F 1406 | G 93 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1407 | F 1407 | G 93 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1408 | F 1408 | G 93 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1409 | F 1409 | G 93 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.008 | Avg R -0.118
U 1410 | F 1410 | G 94 | D 1 | EPS 0.010 | L -9.938 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1411 | F 1411 | G 94 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1412 | F 1412 | G 94 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1413 | F 1413 | G 94 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1414 | F 1414 | G 94 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1415 | F 1415 | G 94 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1416 | F 1416 | G 94 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1417 | F 1417 | G 94 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1418 | F 1418 | G 94 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1419 | F 1419 | G 94 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1420 | F 1420 | G 94 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1421 | F 1421 | G 94 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1422 | F 1422 | G 94 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1423 | F 1423 | G 94 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1424 | F 1424 | G 94 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.106
U 1425 | F 1425 | G 95 | D 1 | EPS 0.010 | L -8.938 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1426 | F 1426 | G 95 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1427 | F 1427 | G 95 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1428 | F 1428 | G 95 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1429 | F 1429 | G 95 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1430 | F 1430 | G 95 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1431 | F 1431 | G 95 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1432 | F 1432 | G 95 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1433 | F 1433 | G 95 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1434 | F 1434 | G 95 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1435 | F 1435 | G 95 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1436 | F 1436 | G 95 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1437 | F 1437 | G 95 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1438 | F 1438 | G 95 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1439 | F 1439 | G 95 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.095
U 1440 | F 1440 | G 96 | D 1 | EPS 0.010 | L -7.938 | R -8.000 | Avg L -0.006 | Avg R -0.083
U 1441 | F 1441 | G 96 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.006 | Avg R -0.083
U 1442 | F 1442 | G 96 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.006 | Avg R -0.083
U 1443 | F 1443 | G 96 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.006 | Avg R -0.083
U 1444 | F 1444 | G 96 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.006 | Avg R -0.083
U 1445 | F 1445 | G 96 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.083
U 1446 | F 1446 | G 96 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.083
U 1447 | F 1447 | G 96 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.083
U 1448 | F 1448 | G 96 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.083
U 1449 | F 1449 | G 96 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.083
U 1450 | F 1450 | G 96 | D 1 | EPS 0.010 | L -7.913 | R -8.000 | Avg L -0.005 | Avg R -0.083
U 1451 | F 1451 | G 96 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.083
U 1452 | F 1452 | G 96 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.083
U 1453 | F 1453 | G 96 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.083
U 1454 | F 1454 | G 96 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.083
U 1455 | F 1455 | G 97 | D 1 | EPS 0.010 | L -6.938 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1456 | F 1456 | G 97 | D 1 | EPS 0.010 | L -6.943 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1457 | F 1457 | G 97 | D 1 | EPS 0.010 | L -6.943 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1458 | F 1458 | G 97 | D 1 | EPS 0.010 | L -6.943 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1459 | F 1459 | G 97 | D 1 | EPS 0.010 | L -6.943 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1460 | F 1460 | G 97 | D 1 | EPS 0.010 | L -6.943 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1461 | F 1461 | G 97 | D 1 | EPS 0.010 | L -6.943 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1462 | F 1462 | G 97 | D 1 | EPS 0.010 | L -6.943 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1463 | F 1463 | G 97 | D 1 | EPS 0.010 | L -6.943 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1464 | F 1464 | G 97 | D 1 | EPS 0.010 | L -6.943 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1465 | F 1465 | G 97 | D 1 | EPS 0.010 | L -6.943 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1466 | F 1466 | G 97 | D 1 | EPS 0.010 | L -6.943 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1467 | F 1467 | G 97 | D 1 | EPS 0.010 | L -6.943 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1468 | F 1468 | G 97 | D 1 | EPS 0.010 | L -6.943 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1469 | F 1469 | G 97 | D 1 | EPS 0.010 | L -6.943 | R -7.000 | Avg L -0.005 | Avg R -0.072
U 1470 | F 1470 | G 98 | D 1 | EPS 0.010 | L -7.938 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1471 | F 1471 | G 98 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1472 | F 1472 | G 98 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1473 | F 1473 | G 98 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1474 | F 1474 | G 98 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1475 | F 1475 | G 98 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1476 | F 1476 | G 98 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1477 | F 1477 | G 98 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1478 | F 1478 | G 98 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1479 | F 1479 | G 98 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1480 | F 1480 | G 98 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1481 | F 1481 | G 98 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1482 | F 1482 | G 98 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1483 | F 1483 | G 98 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1484 | F 1484 | G 98 | D 1 | EPS 0.010 | L -7.943 | R -8.000 | Avg L -0.005 | Avg R -0.082
U 1485 | F 1485 | G 99 | D 1 | EPS 0.010 | L -8.938 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1486 | F 1486 | G 99 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1487 | F 1487 | G 99 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1488 | F 1488 | G 99 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1489 | F 1489 | G 99 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1490 | F 1490 | G 99 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1491 | F 1491 | G 99 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1492 | F 1492 | G 99 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1493 | F 1493 | G 99 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1494 | F 1494 | G 99 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1495 | F 1495 | G 99 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1496 | F 1496 | G 99 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1497 | F 1497 | G 99 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1498 | F 1498 | G 99 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1499 | F 1499 | G 99 | D 1 | EPS 0.010 | L -8.943 | R -9.000 | Avg L -0.006 | Avg R -0.091
U 1500 | F 1500 | G 100 | D 1 | EPS 0.010 | L -9.938 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1501 | F 1501 | G 100 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1502 | F 1502 | G 100 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1503 | F 1503 | G 100 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1504 | F 1504 | G 100 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1505 | F 1505 | G 100 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1506 | F 1506 | G 100 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1507 | F 1507 | G 100 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1508 | F 1508 | G 100 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1509 | F 1509 | G 100 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1510 | F 1510 | G 100 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1511 | F 1511 | G 100 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1512 | F 1512 | G 100 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1513 | F 1513 | G 100 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1514 | F 1514 | G 100 | D 1 | EPS 0.010 | L -9.943 | R -10.000 | Avg L -0.007 | Avg R -0.100
U 1515 | F 1515 | G 101 | D 1 | EPS 0.010 | L -10.938 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1516 | F 1516 | G 101 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1517 | F 1517 | G 101 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1518 | F 1518 | G 101 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1519 | F 1519 | G 101 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1520 | F 1520 | G 101 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1521 | F 1521 | G 101 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1522 | F 1522 | G 101 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1523 | F 1523 | G 101 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1524 | F 1524 | G 101 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1525 | F 1525 | G 101 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1526 | F 1526 | G 101 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1527 | F 1527 | G 101 | D 1 | EPS 0.010 | L -10.923 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1528 | F 1528 | G 101 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1529 | F 1529 | G 101 | D 1 | EPS 0.010 | L -10.943 | R -11.000 | Avg L -0.007 | Avg R -0.109
U 1530 | F 1530 | G 102 | D 1 | EPS 0.010 | L -11.938 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1531 | F 1531 | G 102 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1532 | F 1532 | G 102 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1533 | F 1533 | G 102 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1534 | F 1534 | G 102 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1535 | F 1535 | G 102 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1536 | F 1536 | G 102 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1537 | F 1537 | G 102 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1538 | F 1538 | G 102 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1539 | F 1539 | G 102 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1540 | F 1540 | G 102 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1541 | F 1541 | G 102 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1542 | F 1542 | G 102 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1543 | F 1543 | G 102 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1544 | F 1544 | G 102 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.118
U 1545 | F 1545 | G 103 | D 1 | EPS 0.010 | L -12.938 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1546 | F 1546 | G 103 | D 1 | EPS 0.010 | L -12.943 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1547 | F 1547 | G 103 | D 1 | EPS 0.010 | L -12.943 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1548 | F 1548 | G 103 | D 1 | EPS 0.010 | L -12.943 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1549 | F 1549 | G 103 | D 1 | EPS 0.010 | L -12.943 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1550 | F 1550 | G 103 | D 1 | EPS 0.010 | L -12.933 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1551 | F 1551 | G 103 | D 1 | EPS 0.010 | L -12.943 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1552 | F 1552 | G 103 | D 1 | EPS 0.010 | L -12.943 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1553 | F 1553 | G 103 | D 1 | EPS 0.010 | L -12.943 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1554 | F 1554 | G 103 | D 1 | EPS 0.010 | L -12.943 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1555 | F 1555 | G 103 | D 1 | EPS 0.010 | L -12.943 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1556 | F 1556 | G 103 | D 1 | EPS 0.010 | L -12.943 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1557 | F 1557 | G 103 | D 1 | EPS 0.010 | L -12.943 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1558 | F 1558 | G 103 | D 1 | EPS 0.010 | L -12.943 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1559 | F 1559 | G 103 | D 1 | EPS 0.010 | L -12.943 | R -13.000 | Avg L -0.008 | Avg R -0.126
U 1560 | F 1560 | G 104 | D 1 | EPS 0.010 | L -11.938 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1561 | F 1561 | G 104 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1562 | F 1562 | G 104 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1563 | F 1563 | G 104 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1564 | F 1564 | G 104 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1565 | F 1565 | G 104 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1566 | F 1566 | G 104 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1567 | F 1567 | G 104 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1568 | F 1568 | G 104 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1569 | F 1569 | G 104 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1570 | F 1570 | G 104 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1571 | F 1571 | G 104 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1572 | F 1572 | G 104 | D 1 | EPS 0.010 | L -11.904 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1573 | F 1573 | G 104 | D 1 | EPS 0.010 | L -11.943 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1574 | F 1574 | G 104 | D 1 | EPS 0.010 | L -11.904 | R -12.000 | Avg L -0.008 | Avg R -0.115
U 1575 | F 1575 | G 105 | D 1 | EPS 0.010 | L -12.939 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1576 | F 1576 | G 105 | D 1 | EPS 0.010 | L -12.944 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1577 | F 1577 | G 105 | D 1 | EPS 0.010 | L -12.944 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1578 | F 1578 | G 105 | D 1 | EPS 0.010 | L -12.944 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1579 | F 1579 | G 105 | D 1 | EPS 0.010 | L -12.953 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1580 | F 1580 | G 105 | D 1 | EPS 0.010 | L -12.983 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1581 | F 1581 | G 105 | D 1 | EPS 0.010 | L -12.983 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1582 | F 1582 | G 105 | D 1 | EPS 0.010 | L -12.983 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1583 | F 1583 | G 105 | D 1 | EPS 0.010 | L -12.983 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1584 | F 1584 | G 105 | D 1 | EPS 0.010 | L -12.983 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1585 | F 1585 | G 105 | D 1 | EPS 0.010 | L -12.983 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1586 | F 1586 | G 105 | D 1 | EPS 0.010 | L -12.983 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1587 | F 1587 | G 105 | D 1 | EPS 0.010 | L -12.983 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1588 | F 1588 | G 105 | D 1 | EPS 0.010 | L -12.983 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1589 | F 1589 | G 105 | D 1 | EPS 0.010 | L -12.983 | R -13.000 | Avg L -0.008 | Avg R -0.124
U 1590 | F 1590 | G 106 | D 1 | EPS 0.010 | L -11.978 | R -12.000 | Avg L -0.008 | Avg R -0.113
U 1591 | F 1591 | G 106 | D 1 | EPS 0.010 | L -11.983 | R -12.000 | Avg L -0.008 | Avg R -0.113
U 1592 | F 1592 | G 106 | D 1 | EPS 0.010 | L -11.983 | R -12.000 | Avg L -0.008 | Avg R -0.113
U 1593 | F 1593 | G 106 | D 1 | EPS 0.010 | L -11.983 | R -12.000 | Avg L -0.008 | Avg R -0.113
U 1594 | F 1594 | G 106 | D 1 | EPS 0.010 | L -11.983 | R -12.000 | Avg L -0.008 | Avg R -0.113
U 1595 | F 1595 | G 106 | D 1 | EPS 0.010 | L -11.983 | R -12.000 | Avg L -0.008 | Avg R -0.113
U 1596 | F 1596 | G 106 | D 1 | EPS 0.010 | L -11.983 | R -12.000 | Avg L -0.008 | Avg R -0.113
