main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.01, eps_frames=1200, eps_start=1.0, frames=6000, games=500, gamma=0.99, log_interval=1, lr=1e-05, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 0.998 | L 0.485 | R 1.000 | Avg L 0.485 | Avg R 1.000
U 3775 | F 3775 | G 1258 | D 3 | EPS 0.010 | L 63.141 | R 711.000 | Avg L 0.071 | Avg R 0.586
U 3776 | F 3776 | G 1258 | D 3 | EPS 0.010 | L 63.141 | R 711.000 | Avg L 0.071 | Avg R 0.586
U 3777 | F 3777 | G 1258 | D 3 | EPS 0.010 | L 63.141 | R 711.000 | Avg L 0.071 | Avg R 0.586
U 3777 | F 3777 | G 1259 | D 3 | EPS 0.010 | L 62.626 | R 711.000 | Avg L 0.070 | Avg R 0.585
U 3778 | F 3778 | G 1259 | D 3 | EPS 0.010 | L 62.626 | R 711.000 | Avg L 0.070 | Avg R 0.585
U 3779 | F 3779 | G 1259 | D 3 | EPS 0.010 | L 62.626 | R 711.000 | Avg L 0.070 | Avg R 0.585
U 3780 | F 3780 | G 1259 | D 3 | EPS 0.010 | L 62.626 | R 711.000 | Avg L 0.070 | Avg R 0.585
U 3780 | F 3780 | G 1260 | D 3 | EPS 0.010 | L 62.111 | R 711.000 | Avg L 0.069 | Avg R 0.584
U 3781 | F 3781 | G 1260 | D 3 | EPS 0.010 | L 62.111 | R 711.000 | Avg L 0.069 | Avg R 0.584
U 3782 | F 3782 | G 1260 | D 3 | EPS 0.010 | L 62.111 | R 711.000 | Avg L 0.069 | Avg R 0.584
U 3783 | F 3783 | G 1260 | D 3 | EPS 0.010 | L 62.111 | R 711.000 | Avg L 0.069 | Avg R 0.584
U 3783 | F 3783 | G 1261 | D 3 | EPS 0.010 | L 62.596 | R 712.000 | Avg L 0.069 | Avg R 0.584
U 3784 | F 3784 | G 1261 | D 3 | EPS 0.010 | L 62.596 | R 712.000 | Avg L 0.069 | Avg R 0.584
U 3785 | F 3785 | G 1261 | D 3 | EPS 0.010 | L 62.596 | R 712.000 | Avg L 0.069 | Avg R 0.584
U 3786 | F 3786 | G 1261 | D 3 | EPS 0.010 | L 62.596 | R 712.000 | Avg L 0.069 | Avg R 0.584
U 3786 | F 3786 | G 1262 | D 3 | EPS 0.010 | L 63.081 | R 713.000 | Avg L 0.069 | Avg R 0.584
U 3787 | F 3787 | G 1262 | D 3 | EPS 0.010 | L 63.081 | R 713.000 | Avg L 0.069 | Avg R 0.584
U 3788 | F 3788 | G 1262 | D 3 | EPS 0.010 | L 63.081 | R 713.000 | Avg L 0.069 | Avg R 0.584
U 3789 | F 3789 | G 1262 | D 3 | EPS 0.010 | L 63.081 | R 713.000 | Avg L 0.069 | Avg R 0.584
U 3789 | F 3789 | G 1263 | D 3 | EPS 0.010 | L 62.567 | R 713.000 | Avg L 0.068 | Avg R 0.583
U 3790 | F 3790 | G 1263 | D 3 | EPS 0.010 | L 62.567 | R 713.000 | Avg L 0.068 | Avg R 0.583
U 3791 | F 3791 | G 1263 | D 3 | EPS 0.010 | L 62.567 | R 713.000 | Avg L 0.068 | Avg R 0.583
U 3792 | F 3792 | G 1263 | D 3 | EPS 0.010 | L 62.567 | R 713.000 | Avg L 0.068 | Avg R 0.583
U 3792 | F 3792 | G 1264 | D 3 | EPS 0.010 | L 63.052 | R 714.000 | Avg L 0.069 | Avg R 0.584
U 3793 | F 3793 | G 1264 | D 3 | EPS 0.010 | L 63.052 | R 714.000 | Avg L 0.069 | Avg R 0.584
U 3794 | F 3794 | G 1264 | D 3 | EPS 0.010 | L 63.052 | R 714.000 | Avg L 0.069 | Avg R 0.584
U 3795 | F 3795 | G 1264 | D 3 | EPS 0.010 | L 63.052 | R 714.000 | Avg L 0.069 | Avg R 0.584
U 3795 | F 3795 | G 1265 | D 3 | EPS 0.010 | L 62.537 | R 714.000 | Avg L 0.068 | Avg R 0.583
U 3796 | F 3796 | G 1265 | D 3 | EPS 0.010 | L 62.537 | R 714.000 | Avg L 0.068 | Avg R 0.583
U 3797 | F 3797 | G 1265 | D 3 | EPS 0.010 | L 62.537 | R 714.000 | Avg L 0.068 | Avg R 0.583
U 3798 | F 3798 | G 1265 | D 3 | EPS 0.010 | L 62.537 | R 714.000 | Avg L 0.068 | Avg R 0.583
U 3798 | F 3798 | G 1266 | D 3 | EPS 0.010 | L 63.022 | R 715.000 | Avg L 0.068 | Avg R 0.583
U 3799 | F 3799 | G 1266 | D 3 | EPS 0.010 | L 63.022 | R 715.000 | Avg L 0.068 | Avg R 0.583
U 3800 | F 3800 | G 1266 | D 3 | EPS 0.010 | L 63.022 | R 715.000 | Avg L 0.068 | Avg R 0.583
U 3801 | F 3801 | G 1266 | D 3 | EPS 0.010 | L 63.022 | R 715.000 | Avg L 0.068 | Avg R 0.583
U 3801 | F 3801 | G 1267 | D 3 | EPS 0.010 | L 63.507 | R 716.000 | Avg L 0.069 | Avg R 0.584
U 3802 | F 3802 | G 1267 | D 3 | EPS 0.010 | L 63.507 | R 716.000 | Avg L 0.069 | Avg R 0.584
U 3803 | F 3803 | G 1267 | D 3 | EPS 0.010 | L 63.507 | R 716.000 | Avg L 0.069 | Avg R 0.584
U 3804 | F 3804 | G 1267 | D 3 | EPS 0.010 | L 63.507 | R 716.000 | Avg L 0.069 | Avg R 0.584
U 3804 | F 3804 | G 1268 | D 3 | EPS 0.010 | L 63.992 | R 717.000 | Avg L 0.069 | Avg R 0.584
U 3805 | F 3805 | G 1268 | D 3 | EPS 0.010 | L 63.992 | R 717.000 | Avg L 0.069 | Avg R 0.584
U 3806 | F 3806 | G 1268 | D 3 | EPS 0.010 | L 63.992 | R 717.000 | Avg L 0.069 | Avg R 0.584
U 3807 | F 3807 | G 1268 | D 3 | EPS 0.010 | L 63.992 | R 717.000 | Avg L 0.069 | Avg R 0.584
U 3807 | F 3807 | G 1269 | D 3 | EPS 0.010 | L 64.477 | R 718.000 | Avg L 0.070 | Avg R 0.585
U 3808 | F 3808 | G 1269 | D 3 | EPS 0.010 | L 64.477 | R 718.000 | Avg L 0.070 | Avg R 0.585
U 3809 | F 3809 | G 1269 | D 3 | EPS 0.010 | L 64.477 | R 718.000 | Avg L 0.070 | Avg R 0.585
U 3810 | F 3810 | G 1269 | D 3 | EPS 0.010 | L 64.477 | R 718.000 | Avg L 0.070 | Avg R 0.585
U 3810 | F 3810 | G 1270 | D 3 | EPS 0.010 | L 64.962 | R 719.000 | Avg L 0.070 | Avg R 0.585
U 3811 | F 3811 | G 1270 | D 3 | EPS 0.010 | L 64.962 | R 719.000 | Avg L 0.070 | Avg R 0.585
U 3812 | F 3812 | G 1270 | D 3 | EPS 0.010 | L 64.962 | R 719.000 | Avg L 0.070 | Avg R 0.585
U 3813 | F 3813 | G 1270 | D 3 | EPS 0.010 | L 64.962 | R 719.000 | Avg L 0.070 | Avg R 0.585
U 3813 | F 3813 | G 1271 | D 3 | EPS 0.010 | L 65.447 | R 720.000 | Avg L 0.071 | Avg R 0.586
U 3814 | F 3814 | G 1271 | D 3 | EPS 0.010 | L 65.447 | R 720.000 | Avg L 0.071 | Avg R 0.586
U 3815 | F 3815 | G 1271 | D 3 | EPS 0.010 | L 65.447 | R 720.000 | Avg L 0.071 | Avg R 0.586
U 3816 | F 3816 | G 1271 | D 3 | EPS 0.010 | L 65.447 | R 720.000 | Avg L 0.071 | Avg R 0.586
U 3816 | F 3816 | G 1272 | D 3 | EPS 0.010 | L 64.932 | R 720.000 | Avg L 0.070 | Avg R 0.585
U 3817 | F 3817 | G 1272 | D 3 | EPS 0.010 | L 64.932 | R 720.000 | Avg L 0.070 | Avg R 0.585
U 3818 | F 3818 | G 1272 | D 3 | EPS 0.010 | L 64.932 | R 720.000 | Avg L 0.070 | Avg R 0.585
U 3819 | F 3819 | G 1272 | D 3 | EPS 0.010 | L 64.932 | R 720.000 | Avg L 0.070 | Avg R 0.585
U 3819 | F 3819 | G 1273 | D 3 | EPS 0.010 | L 65.417 | R 721.000 | Avg L 0.070 | Avg R 0.585
U 3820 | F 3820 | G 1273 | D 3 | EPS 0.010 | L 65.417 | R 721.000 | Avg L 0.070 | Avg R 0.585
U 3821 | F 3821 | G 1273 | D 3 | EPS 0.010 | L 65.417 | R 721.000 | Avg L 0.070 | Avg R 0.585
U 3822 | F 3822 | G 1273 | D 3 | EPS 0.010 | L 65.417 | R 721.000 | Avg L 0.070 | Avg R 0.585
U 3822 | F 3822 | G 1274 | D 3 | EPS 0.010 | L 65.902 | R 722.000 | Avg L 0.071 | Avg R 0.586
U 3823 | F 3823 | G 1274 | D 3 | EPS 0.010 | L 65.902 | R 722.000 | Avg L 0.071 | Avg R 0.586
U 3824 | F 3824 | G 1274 | D 3 | EPS 0.010 | L 65.902 | R 722.000 | Avg L 0.071 | Avg R 0.586
U 3825 | F 3825 | G 1274 | D 3 | EPS 0.010 | L 65.902 | R 722.000 | Avg L 0.071 | Avg R 0.586
U 3825 | F 3825 | G 1275 | D 3 | EPS 0.010 | L 66.387 | R 723.000 | Avg L 0.072 | Avg R 0.587
U 3826 | F 3826 | G 1275 | D 3 | EPS 0.010 | L 66.387 | R 723.000 | Avg L 0.072 | Avg R 0.587
U 3827 | F 3827 | G 1275 | D 3 | EPS 0.010 | L 66.387 | R 723.000 | Avg L 0.072 | Avg R 0.587
U 3828 | F 3828 | G 1275 | D 3 | EPS 0.010 | L 66.387 | R 723.000 | Avg L 0.072 | Avg R 0.587
U 3828 | F 3828 | G 1276 | D 3 | EPS 0.010 | L 66.872 | R 724.000 | Avg L 0.072 | Avg R 0.587
U 3829 | F 3829 | G 1276 | D 3 | EPS 0.010 | L 66.872 | R 724.000 | Avg L 0.072 | Avg R 0.587
U 3830 | F 3830 | G 1276 | D 3 | EPS 0.010 | L 66.872 | R 724.000 | Avg L 0.072 | Avg R 0.587
U 3831 | F 3831 | G 1276 | D 3 | EPS 0.010 | L 66.872 | R 724.000 | Avg L 0.072 | Avg R 0.587
U 3831 | F 3831 | G 1277 | D 3 | EPS 0.010 | L 66.357 | R 724.000 | Avg L 0.072 | Avg R 0.587
U 3832 | F 3832 | G 1277 | D 3 | EPS 0.010 | L 66.357 | R 724.000 | Avg L 0.072 | Avg R 0.587
U 3833 | F 3833 | G 1277 | D 3 | EPS 0.010 | L 66.357 | R 724.000 | Avg L 0.072 | Avg R 0.587
U 3834 | F 3834 | G 1277 | D 3 | EPS 0.010 | L 66.357 | R 724.000 | Avg L 0.072 | Avg R 0.587
U 3834 | F 3834 | G 1278 | D 3 | EPS 0.010 | L 66.842 | R 725.000 | Avg L 0.073 | Avg R 0.588
U 3835 | F 3835 | G 1278 | D 3 | EPS 0.010 | L 66.842 | R 725.000 | Avg L 0.073 | Avg R 0.588
U 3836 | F 3836 | G 1278 | D 3 | EPS 0.010 | L 66.842 | R 725.000 | Avg L 0.073 | Avg R 0.588
U 3837 | F 3837 | G 1278 | D 3 | EPS 0.010 | L 66.842 | R 725.000 | Avg L 0.073 | Avg R 0.588
U 3837 | F 3837 | G 1279 | D 3 | EPS 0.010 | L 67.327 | R 726.000 | Avg L 0.074 | Avg R 0.589
U 3838 | F 3838 | G 1279 | D 3 | EPS 0.010 | L 67.327 | R 726.000 | Avg L 0.074 | Avg R 0.589
U 3839 | F 3839 | G 1279 | D 3 | EPS 0.010 | L 67.327 | R 726.000 | Avg L 0.074 | Avg R 0.589
U 3840 | F 3840 | G 1279 | D 3 | EPS 0.010 | L 67.327 | R 726.000 | Avg L 0.074 | Avg R 0.589
U 3840 | F 3840 | G 1280 | D 3 | EPS 0.010 | L 66.812 | R 726.000 | Avg L 0.073 | Avg R 0.588
U 3841 | F 3841 | G 1280 | D 3 | EPS 0.010 | L 66.812 | R 726.000 | Avg L 0.073 | Avg R 0.588
U 3842 | F 3842 | G 1280 | D 3 | EPS 0.010 | L 66.812 | R 726.000 | Avg L 0.073 | Avg R 0.588
U 3843 | F 3843 | G 1280 | D 3 | EPS 0.010 | L 66.812 | R 726.000 | Avg L 0.073 | Avg R 0.588
U 3843 | F 3843 | G 1281 | D 3 | EPS 0.010 | L 66.297 | R 726.000 | Avg L 0.072 | Avg R 0.587
U 3844 | F 3844 | G 1281 | D 3 | EPS 0.010 | L 66.297 | R 726.000 | Avg L 0.072 | Avg R 0.587
U 3845 | F 3845 | G 1281 | D 3 | EPS 0.010 | L 66.297 | R 726.000 | Avg L 0.072 | Avg R 0.587
U 3846 | F 3846 | G 1281 | D 3 | EPS 0.010 | L 66.297 | R 726.000 | Avg L 0.072 | Avg R 0.587
U 3846 | F 3846 | G 1282 | D 3 | EPS 0.010 | L 65.782 | R 726.000 | Avg L 0.072 | Avg R 0.587
U 3847 | F 3847 | G 1282 | D 3 | EPS 0.010 | L 65.782 | R 726.000 | Avg L 0.072 | Avg R 0.587
U 3848 | F 3848 | G 1282 | D 3 | EPS 0.010 | L 65.782 | R 726.000 | Avg L 0.072 | Avg R 0.587
U 3849 | F 3849 | G 1282 | D 3 | EPS 0.010 | L 65.782 | R 726.000 | Avg L 0.072 | Avg R 0.587
U 3849 | F 3849 | G 1283 | D 3 | EPS 0.010 | L 65.267 | R 726.000 | Avg L 0.071 | Avg R 0.586
U 3850 | F 3850 | G 1283 | D 3 | EPS 0.010 | L 65.267 | R 726.000 | Avg L 0.071 | Avg R 0.586
U 3851 | F 3851 | G 1283 | D 3 | EPS 0.010 | L 65.267 | R 726.000 | Avg L 0.071 | Avg R 0.586
U 3852 | F 3852 | G 1283 | D 3 | EPS 0.010 | L 65.267 | R 726.000 | Avg L 0.071 | Avg R 0.586
U 3852 | F 3852 | G 1284 | D 3 | EPS 0.010 | L 64.752 | R 726.000 | Avg L 0.070 | Avg R 0.585
U 3853 | F 3853 | G 1284 | D 3 | EPS 0.010 | L 64.752 | R 726.000 | Avg L 0.070 | Avg R 0.585
U 3854 | F 3854 | G 1284 | D 3 | EPS 0.010 | L 64.752 | R 726.000 | Avg L 0.070 | Avg R 0.585
U 3855 | F 3855 | G 1284 | D 3 | EPS 0.010 | L 64.752 | R 726.000 | Avg L 0.070 | Avg R 0.585
U 3855 | F 3855 | G 1285 | D 3 | EPS 0.010 | L 65.237 | R 727.000 | Avg L 0.070 | Avg R 0.585
U 3856 | F 3856 | G 1285 | D 3 | EPS 0.010 | L 65.237 | R 727.000 | Avg L 0.070 | Avg R 0.585
U 3857 | F 3857 | G 1285 | D 3 | EPS 0.010 | L 65.237 | R 727.000 | Avg L 0.070 | Avg R 0.585
U 3858 | F 3858 | G 1285 | D 3 | EPS 0.010 | L 65.237 | R 727.000 | Avg L 0.070 | Avg R 0.585
U 3858 | F 3858 | G 1286 | D 3 | EPS 0.010 | L 65.722 | R 728.000 | Avg L 0.071 | Avg R 0.586
U 3859 | F 3859 | G 1286 | D 3 | EPS 0.010 | L 65.722 | R 728.000 | Avg L 0.071 | Avg R 0.586
U 3860 | F 3860 | G 1286 | D 3 | EPS 0.010 | L 65.722 | R 728.000 | Avg L 0.071 | Avg R 0.586
U 3861 | F 3861 | G 1286 | D 3 | EPS 0.010 | L 65.722 | R 728.000 | Avg L 0.071 | Avg R 0.586
U 3861 | F 3861 | G 1287 | D 3 | EPS 0.010 | L 65.207 | R 728.000 | Avg L 0.071 | Avg R 0.586
U 3862 | F 3862 | G 1287 | D 3 | EPS 0.010 | L 65.207 | R 728.000 | Avg L 0.071 | Avg R 0.586
U 3863 | F 3863 | G 1287 | D 3 | EPS 0.010 | L 65.207 | R 728.000 | Avg L 0.071 | Avg R 0.586
U 3864 | F 3864 | G 1287 | D 3 | EPS 0.010 | L 65.207 | R 728.000 | Avg L 0.071 | Avg R 0.586
U 3864 | F 3864 | G 1288 | D 3 | EPS 0.010 | L 65.692 | R 729.000 | Avg L 0.071 | Avg R 0.586
U 3865 | F 3865 | G 1288 | D 3 | EPS 0.010 | L 65.692 | R 729.000 | Avg L 0.071 | Avg R 0.586
U 3866 | F 3866 | G 1288 | D 3 | EPS 0.010 | L 65.692 | R 729.000 | Avg L 0.071 | Avg R 0.586
U 3867 | F 3867 | G 1288 | D 3 | EPS 0.010 | L 65.692 | R 729.000 | Avg L 0.071 | Avg R 0.586
U 3867 | F 3867 | G 1289 | D 3 | EPS 0.010 | L 66.177 | R 730.000 | Avg L 0.071 | Avg R 0.586
U 3868 | F 3868 | G 1289 | D 3 | EPS 0.010 | L 66.177 | R 730.000 | Avg L 0.071 | Avg R 0.586
U 3869 | F 3869 | G 1289 | D 3 | EPS 0.010 | L 66.177 | R 730.000 | Avg L 0.071 | Avg R 0.586
U 3870 | F 3870 | G 1289 | D 3 | EPS 0.010 | L 66.177 | R 730.000 | Avg L 0.071 | Avg R 0.586
U 3870 | F 3870 | G 1290 | D 3 | EPS 0.010 | L 65.662 | R 730.000 | Avg L 0.071 | Avg R 0.586
U 3871 | F 3871 | G 1290 | D 3 | EPS 0.010 | L 65.662 | R 730.000 | Avg L 0.071 | Avg R 0.586
U 3872 | F 3872 | G 1290 | D 3 | EPS 0.010 | L 65.662 | R 730.000 | Avg L 0.071 | Avg R 0.586
U 3873 | F 3873 | G 1290 | D 3 | EPS 0.010 | L 65.662 | R 730.000 | Avg L 0.071 | Avg R 0.586
U 3873 | F 3873 | G 1291 | D 3 | EPS 0.010 | L 66.147 | R 731.000 | Avg L 0.072 | Avg R 0.587
U 3874 | F 3874 | G 1291 | D 3 | EPS 0.010 | L 66.147 | R 731.000 | Avg L 0.072 | Avg R 0.587
U 3875 | F 3875 | G 1291 | D 3 | EPS 0.010 | L 66.147 | R 731.000 | Avg L 0.072 | Avg R 0.587
U 3876 | F 3876 | G 1291 | D 3 | EPS 0.010 | L 66.147 | R 731.000 | Avg L 0.072 | Avg R 0.587
U 3876 | F 3876 | G 1292 | D 3 | EPS 0.010 | L 66.632 | R 732.000 | Avg L 0.073 | Avg R 0.588
U 3877 | F 3877 | G 1292 | D 3 | EPS 0.010 | L 66.632 | R 732.000 | Avg L 0.073 | Avg R 0.588
U 3878 | F 3878 | G 1292 | D 3 | EPS 0.010 | L 66.632 | R 732.000 | Avg L 0.073 | Avg R 0.588
U 3879 | F 3879 | G 1292 | D 3 | EPS 0.010 | L 66.632 | R 732.000 | Avg L 0.073 | Avg R 0.588
U 3879 | F 3879 | G 1293 | D 3 | EPS 0.010 | L 67.117 | R 733.000 | Avg L 0.074 | Avg R 0.589
U 3880 | F 3880 | G 1293 | D 3 | EPS 0.010 | L 67.117 | R 733.000 | Avg L 0.074 | Avg R 0.589
U 3881 | F 3881 | G 1293 | D 3 | EPS 0.010 | L 67.117 | R 733.000 | Avg L 0.074 | Avg R 0.589
U 3882 | F 3882 | G 1293 | D 3 | EPS 0.010 | L 67.117 | R 733.000 | Avg L 0.074 | Avg R 0.589
U 3882 | F 3882 | G 1294 | D 3 | EPS 0.010 | L 66.602 | R 733.000 | Avg L 0.073 | Avg R 0.588
U 3883 | F 3883 | G 1294 | D 3 | EPS 0.010 | L 66.602 | R 733.000 | Avg L 0.073 | Avg R 0.588
U 3884 | F 3884 | G 1294 | D 3 | EPS 0.010 | L 66.602 | R 733.000 | Avg L 0.073 | Avg R 0.588
U 3885 | F 3885 | G 1294 | D 3 | EPS 0.010 | L 66.602 | R 733.000 | Avg L 0.073 | Avg R 0.588
U 3885 | F 3885 | G 1295 | D 3 | EPS 0.010 | L 66.087 | R 733.000 | Avg L 0.072 | Avg R 0.587
U 3886 | F 3886 | G 1295 | D 3 | EPS 0.010 | L 66.087 | R 733.000 | Avg L 0.072 | Avg R 0.587
U 3887 | F 3887 | G 1295 | D 3 | EPS 0.010 | L 66.087 | R 733.000 | Avg L 0.072 | Avg R 0.587
U 3888 | F 3888 | G 1295 | D 3 | EPS 0.010 | L 66.087 | R 733.000 | Avg L 0.072 | Avg R 0.587
U 3888 | F 3888 | G 1296 | D 3 | EPS 0.010 | L 66.572 | R 734.000 | Avg L 0.073 | Avg R 0.588
U 3889 | F 3889 | G 1296 | D 3 | EPS 0.010 | L 66.572 | R 734.000 | Avg L 0.073 | Avg R 0.588
U 3890 | F 3890 | G 1296 | D 3 | EPS 0.010 | L 66.572 | R 734.000 | Avg L 0.073 | Avg R 0.588
U 3891 | F 3891 | G 1296 | D 3 | EPS 0.010 | L 66.572 | R 734.000 | Avg L 0.073 | Avg R 0.588
U 3891 | F 3891 | G 1297 | D 3 | EPS 0.010 | L 67.057 | R 735.000 | Avg L 0.074 | Avg R 0.589
U 3892 | F 3892 | G 1297 | D 3 | EPS 0.010 | L 67.057 | R 735.000 | Avg L 0.074 | Avg R 0.589
U 3893 | F 3893 | G 1297 | D 3 | EPS 0.010 | L 67.057 | R 735.000 | Avg L 0.074 | Avg R 0.589
U 3894 | F 3894 | G 1297 | D 4 | EPS 0.010 | L 67.057 | R 735.000 | Avg L 0.074 | Avg R 0.589
U 3894 | F 3894 | G 1298 | D 4 | EPS 0.010 | L 67.542 | R 736.000 | Avg L 0.074 | Avg R 0.589
U 3895 | F 3895 | G 1298 | D 4 | EPS 0.010 | L 67.542 | R 736.000 | Avg L 0.074 | Avg R 0.589
U 3896 | F 3896 | G 1298 | D 4 | EPS 0.010 | L 67.542 | R 736.000 | Avg L 0.074 | Avg R 0.589
U 3897 | F 3897 | G 1298 | D 4 | EPS 0.010 | L 67.542 | R 736.000 | Avg L 0.074 | Avg R 0.589
U 3897 | F 3897 | G 1299 | D 4 | EPS 0.010 | L 67.027 | R 736.000 | Avg L 0.073 | Avg R 0.588
U 3898 | F 3898 | G 1299 | D 4 | EPS 0.010 | L 67.027 | R 736.000 | Avg L 0.073 | Avg R 0.588
U 3899 | F 3899 | G 1299 | D 4 | EPS 0.010 | L 67.027 | R 736.000 | Avg L 0.073 | Avg R 0.588
U 3900 | F 3900 | G 1299 | D 4 | EPS 0.010 | L 67.027 | R 736.000 | Avg L 0.073 | Avg R 0.588
U 3900 | F 3900 | G 1300 | D 4 | EPS 0.010 | L 67.512 | R 737.000 | Avg L 0.074 | Avg R 0.589
U 3901 | F 3901 | G 1300 | D 4 | EPS 0.010 | L 67.512 | R 737.000 | Avg L 0.074 | Avg R 0.589
U 3902 | F 3902 | G 1300 | D 4 | EPS 0.010 | L 67.512 | R 737.000 | Avg L 0.074 | Avg R 0.589
U 3903 | F 3903 | G 1300 | D 4 | EPS 0.010 | L 67.512 | R 737.000 | Avg L 0.074 | Avg R 0.589
U 3903 | F 3903 | G 1301 | D 4 | EPS 0.010 | L 67.997 | R 738.000 | Avg L 0.075 | Avg R 0.590
U 3904 | F 3904 | G 1301 | D 4 | EPS 0.010 | L 67.997 | R 738.000 | Avg L 0.075 | Avg R 0.590
U 3905 | F 3905 | G 1301 | D 4 | EPS 0.010 | L 67.997 | R 738.000 | Avg L 0.075 | Avg R 0.590
U 3906 | F 3906 | G 1301 | D 4 | EPS 0.010 | L 67.997 | R 738.000 | Avg L 0.075 | Avg R 0.590
U 3906 | F 3906 | G 1302 | D 4 | EPS 0.010 | L 67.482 | R 738.000 | Avg L 0.075 | Avg R 0.590
U 3907 | F 3907 | G 1302 | D 4 | EPS 0.010 | L 67.482 | R 738.000 | Avg L 0.075 | Avg R 0.590
U 3908 | F 3908 | G 1302 | D 4 | EPS 0.010 | L 67.482 | R 738.000 | Avg L 0.075 | Avg R 0.590
U 3909 | F 3909 | G 1302 | D 4 | EPS 0.010 | L 67.482 | R 738.000 | Avg L 0.075 | Avg R 0.590
U 3909 | F 3909 | G 1303 | D 4 | EPS 0.010 | L 66.967 | R 738.000 | Avg L 0.074 | Avg R 0.589
U 3910 | F 3910 | G 1303 | D 4 | EPS 0.010 | L 66.967 | R 738.000 | Avg L 0.074 | Avg R 0.589
U 3911 | F 3911 | G 1303 | D 4 | EPS 0.010 | L 66.967 | R 738.000 | Avg L 0.074 | Avg R 0.589
U 3912 | F 3912 | G 1303 | D 4 | EPS 0.010 | L 66.967 | R 738.000 | Avg L 0.074 | Avg R 0.589
U 3912 | F 3912 | G 1304 | D 4 | EPS 0.010 | L 67.452 | R 739.000 | Avg L 0.074 | Avg R 0.589
U 3913 | F 3913 | G 1304 | D 4 | EPS 0.010 | L 67.452 | R 739.000 | Avg L 0.074 | Avg R 0.589
U 3914 | F 3914 | G 1304 | D 4 | EPS 0.010 | L 67.452 | R 739.000 | Avg L 0.074 | Avg R 0.589
U 3915 | F 3915 | G 1304 | D 4 | EPS 0.010 | L 67.452 | R 739.000 | Avg L 0.074 | Avg R 0.589
U 3915 | F 3915 | G 1305 | D 4 | EPS 0.010 | L 67.937 | R 740.000 | Avg L 0.074 | Avg R 0.589
U 3916 | F 3916 | G 1305 | D 4 | EPS 0.010 | L 67.937 | R 740.000 | Avg L 0.074 | Avg R 0.589
U 3917 | F 3917 | G 1305 | D 4 | EPS 0.010 | L 67.937 | R 740.000 | Avg L 0.074 | Avg R 0.589
U 3918 | F 3918 | G 1305 | D 4 | EPS 0.010 | L 67.937 | R 740.000 | Avg L 0.074 | Avg R 0.589
U 3918 | F 3918 | G 1306 | D 4 | EPS 0.010 | L 68.422 | R 741.000 | Avg L 0.075 | Avg R 0.590
U 3919 | F 3919 | G 1306 | D 4 | EPS 0.010 | L 68.422 | R 741.000 | Avg L 0.075 | Avg R 0.590
U 3920 | F 3920 | G 1306 | D 4 | EPS 0.010 | L 68.422 | R 741.000 | Avg L 0.075 | Avg R 0.590
U 3921 | F 3921 | G 1306 | D 4 | EPS 0.010 | L 68.422 | R 741.000 | Avg L 0.075 | Avg R 0.590
U 3921 | F 3921 | G 1307 | D 4 | EPS 0.010 | L 68.907 | R 742.000 | Avg L 0.076 | Avg R 0.591
U 3922 | F 3922 | G 1307 | D 4 | EPS 0.010 | L 68.907 | R 742.000 | Avg L 0.076 | Avg R 0.591
U 3923 | F 3923 | G 1307 | D 4 | EPS 0.010 | L 68.907 | R 742.000 | Avg L 0.076 | Avg R 0.591
U 3924 | F 3924 | G 1307 | D 4 | EPS 0.010 | L 68.907 | R 742.000 | Avg L 0.076 | Avg R 0.591
U 3924 | F 3924 | G 1308 | D 4 | EPS 0.010 | L 69.392 | R 743.000 | Avg L 0.076 | Avg R 0.591
U 3925 | F 3925 | G 1308 | D 4 | EPS 0.010 | L 69.392 | R 743.000 | Avg L 0.076 | Avg R 0.591
U 3926 | F 3926 | G 1308 | D 4 | EPS 0.010 | L 69.392 | R 743.000 | Avg L 0.076 | Avg R 0.591
U 3927 | F 3927 | G 1308 | D 4 | EPS 0.010 | L 69.392 | R 743.000 | Avg L 0.076 | Avg R 0.591
U 3927 | F 3927 | G 1309 | D 4 | EPS 0.010 | L 69.877 | R 744.000 | Avg L 0.076 | Avg R 0.591
U 3928 | F 3928 | G 1309 | D 4 | EPS 0.010 | L 69.877 | R 744.000 | Avg L 0.076 | Avg R 0.591
U 3929 | F 3929 | G 1309 | D 4 | EPS 0.010 | L 69.877 | R 744.000 | Avg L 0.076 | Avg R 0.591
U 3930 | F 3930 | G 1309 | D 4 | EPS 0.010 | L 69.877 | R 744.000 | Avg L 0.076 | Avg R 0.591
U 3930 | F 3930 | G 1310 | D 4 | EPS 0.010 | L 70.362 | R 745.000 | Avg L 0.076 | Avg R 0.591
U 3931 | F 3931 | G 1310 | D 4 | EPS 0.010 | L 70.362 | R 745.000 | Avg L 0.076 | Avg R 0.591
U 3932 | F 3932 | G 1310 | D 4 | EPS 0.010 | L 70.362 | R 745.000 | Avg L 0.076 | Avg R 0.591
U 3933 | F 3933 | G 1310 | D 4 | EPS 0.010 | L 70.362 | R 745.000 | Avg L 0.076 | Avg R 0.591
U 3933 | F 3933 | G 1311 | D 4 | EPS 0.010 | L 69.847 | R 745.000 | Avg L 0.076 | Avg R 0.591
