main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.001, eps_frames=6000, eps_start=1.0, frames=45000, games=500, gamma=1.0, log_interval=1, lr=0, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 1.000 | L 0.000 | R 1.000 | Avg L 0.000 | Avg R 1.000
U 5080 | F 5080 | G 1693 | D 4 | EPS 0.153 | L -1056.000 | R 637.000 | Avg L -0.840 | Avg R 0.160
U 5081 | F 5081 | G 1693 | D 4 | EPS 0.153 | L -1056.000 | R 637.000 | Avg L -0.840 | Avg R 0.160
U 5082 | F 5082 | G 1693 | D 4 | EPS 0.153 | L -1056.000 | R 637.000 | Avg L -0.840 | Avg R 0.160
U 5082 | F 5082 | G 1694 | D 4 | EPS 0.153 | L -1057.000 | R 637.000 | Avg L -0.850 | Avg R 0.150
U 5083 | F 5083 | G 1694 | D 4 | EPS 0.153 | L -1057.000 | R 637.000 | Avg L -0.850 | Avg R 0.150
U 5084 | F 5084 | G 1694 | D 4 | EPS 0.153 | L -1057.000 | R 637.000 | Avg L -0.850 | Avg R 0.150
U 5085 | F 5085 | G 1694 | D 4 | EPS 0.153 | L -1057.000 | R 637.000 | Avg L -0.850 | Avg R 0.150
U 5085 | F 5085 | G 1695 | D 4 | EPS 0.152 | L -1058.000 | R 637.000 | Avg L -0.850 | Avg R 0.150
U 5086 | F 5086 | G 1695 | D 4 | EPS 0.152 | L -1058.000 | R 637.000 | Avg L -0.850 | Avg R 0.150
U 5087 | F 5087 | G 1695 | D 4 | EPS 0.152 | L -1058.000 | R 637.000 | Avg L -0.850 | Avg R 0.150
U 5088 | F 5088 | G 1695 | D 4 | EPS 0.152 | L -1058.000 | R 637.000 | Avg L -0.850 | Avg R 0.150
U 5088 | F 5088 | G 1696 | D 4 | EPS 0.152 | L -1059.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5089 | F 5089 | G 1696 | D 4 | EPS 0.152 | L -1059.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5090 | F 5090 | G 1696 | D 4 | EPS 0.152 | L -1059.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5091 | F 5091 | G 1696 | D 4 | EPS 0.152 | L -1059.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5091 | F 5091 | G 1697 | D 4 | EPS 0.151 | L -1060.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5092 | F 5092 | G 1697 | D 4 | EPS 0.151 | L -1060.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5093 | F 5093 | G 1697 | D 4 | EPS 0.151 | L -1060.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5094 | F 5094 | G 1697 | D 4 | EPS 0.151 | L -1060.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5094 | F 5094 | G 1698 | D 4 | EPS 0.151 | L -1061.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5095 | F 5095 | G 1698 | D 4 | EPS 0.151 | L -1061.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5096 | F 5096 | G 1698 | D 4 | EPS 0.151 | L -1061.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5097 | F 5097 | G 1698 | D 4 | EPS 0.151 | L -1061.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5097 | F 5097 | G 1699 | D 4 | EPS 0.150 | L -1062.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5098 | F 5098 | G 1699 | D 4 | EPS 0.150 | L -1062.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5099 | F 5099 | G 1699 | D 4 | EPS 0.150 | L -1062.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5100 | F 5100 | G 1699 | D 4 | EPS 0.150 | L -1062.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5100 | F 5100 | G 1700 | D 4 | EPS 0.150 | L -1063.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5101 | F 5101 | G 1700 | D 4 | EPS 0.150 | L -1063.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5102 | F 5102 | G 1700 | D 4 | EPS 0.150 | L -1063.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5103 | F 5103 | G 1700 | D 4 | EPS 0.150 | L -1063.000 | R 637.000 | Avg L -0.860 | Avg R 0.140
U 5103 | F 5103 | G 1701 | D 4 | EPS 0.149 | L -1064.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5104 | F 5104 | G 1701 | D 4 | EPS 0.149 | L -1064.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5105 | F 5105 | G 1701 | D 4 | EPS 0.149 | L -1064.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5106 | F 5106 | G 1701 | D 4 | EPS 0.149 | L -1064.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5106 | F 5106 | G 1702 | D 4 | EPS 0.149 | L -1065.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5107 | F 5107 | G 1702 | D 4 | EPS 0.149 | L -1065.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5108 | F 5108 | G 1702 | D 4 | EPS 0.149 | L -1065.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5109 | F 5109 | G 1702 | D 4 | EPS 0.149 | L -1065.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5109 | F 5109 | G 1703 | D 4 | EPS 0.148 | L -1066.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5110 | F 5110 | G 1703 | D 4 | EPS 0.148 | L -1066.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5111 | F 5111 | G 1703 | D 4 | EPS 0.148 | L -1066.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5112 | F 5112 | G 1703 | D 4 | EPS 0.148 | L -1066.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5112 | F 5112 | G 1704 | D 4 | EPS 0.148 | L -1067.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5113 | F 5113 | G 1704 | D 4 | EPS 0.148 | L -1067.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5114 | F 5114 | G 1704 | D 4 | EPS 0.148 | L -1067.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5115 | F 5115 | G 1704 | D 4 | EPS 0.148 | L -1067.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5115 | F 5115 | G 1705 | D 4 | EPS 0.147 | L -1068.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5116 | F 5116 | G 1705 | D 4 | EPS 0.147 | L -1068.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5117 | F 5117 | G 1705 | D 4 | EPS 0.147 | L -1068.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5118 | F 5118 | G 1705 | D 4 | EPS 0.147 | L -1068.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5118 | F 5118 | G 1706 | D 4 | EPS 0.147 | L -1069.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5119 | F 5119 | G 1706 | D 4 | EPS 0.147 | L -1069.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5120 | F 5120 | G 1706 | D 4 | EPS 0.147 | L -1069.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5121 | F 5121 | G 1706 | D 4 | EPS 0.147 | L -1069.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5121 | F 5121 | G 1707 | D 4 | EPS 0.146 | L -1070.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5122 | F 5122 | G 1707 | D 4 | EPS 0.146 | L -1070.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5123 | F 5123 | G 1707 | D 4 | EPS 0.146 | L -1070.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5124 | F 5124 | G 1707 | D 4 | EPS 0.146 | L -1070.000 | R 637.000 | Avg L -0.870 | Avg R 0.130
U 5124 | F 5124 | G 1708 | D 4 | EPS 0.146 | L -1070.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5125 | F 5125 | G 1708 | D 4 | EPS 0.146 | L -1070.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5126 | F 5126 | G 1708 | D 4 | EPS 0.146 | L -1070.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5127 | F 5127 | G 1708 | D 4 | EPS 0.146 | L -1070.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5127 | F 5127 | G 1709 | D 4 | EPS 0.145 | L -1071.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5128 | F 5128 | G 1709 | D 4 | EPS 0.145 | L -1071.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5129 | F 5129 | G 1709 | D 4 | EPS 0.145 | L -1071.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5130 | F 5130 | G 1709 | D 4 | EPS 0.145 | L -1071.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5130 | F 5130 | G 1710 | D 4 | EPS 0.145 | L -1072.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5131 | F 5131 | G 1710 | D 4 | EPS 0.145 | L -1072.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5132 | F 5132 | G 1710 | D 4 | EPS 0.145 | L -1072.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5133 | F 5133 | G 1710 | D 4 | EPS 0.145 | L -1072.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5133 | F 5133 | G 1711 | D 4 | EPS 0.144 | L -1073.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5134 | F 5134 | G 1711 | D 4 | EPS 0.144 | L -1073.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5135 | F 5135 | G 1711 | D 4 | EPS 0.144 | L -1073.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5136 | F 5136 | G 1711 | D 4 | EPS 0.144 | L -1073.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5136 | F 5136 | G 1712 | D 4 | EPS 0.144 | L -1074.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5137 | F 5137 | G 1712 | D 4 | EPS 0.144 | L -1074.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5138 | F 5138 | G 1712 | D 4 | EPS 0.144 | L -1074.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5139 | F 5139 | G 1712 | D 4 | EPS 0.144 | L -1074.000 | R 638.000 | Avg L -0.860 | Avg R 0.140
U 5139 | F 5139 | G 1713 | D 4 | EPS 0.143 | L -1075.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5140 | F 5140 | G 1713 | D 4 | EPS 0.143 | L -1075.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5141 | F 5141 | G 1713 | D 4 | EPS 0.143 | L -1075.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5142 | F 5142 | G 1713 | D 4 | EPS 0.143 | L -1075.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5142 | F 5142 | G 1714 | D 4 | EPS 0.143 | L -1076.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5143 | F 5143 | G 1714 | D 4 | EPS 0.143 | L -1076.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5144 | F 5144 | G 1714 | D 4 | EPS 0.143 | L -1076.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5145 | F 5145 | G 1714 | D 4 | EPS 0.143 | L -1076.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5145 | F 5145 | G 1715 | D 4 | EPS 0.142 | L -1077.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5146 | F 5146 | G 1715 | D 4 | EPS 0.142 | L -1077.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5147 | F 5147 | G 1715 | D 4 | EPS 0.142 | L -1077.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5148 | F 5148 | G 1715 | D 4 | EPS 0.142 | L -1077.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5148 | F 5148 | G 1716 | D 4 | EPS 0.142 | L -1078.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5149 | F 5149 | G 1716 | D 4 | EPS 0.142 | L -1078.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5150 | F 5150 | G 1716 | D 4 | EPS 0.142 | L -1078.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5151 | F 5151 | G 1716 | D 4 | EPS 0.142 | L -1078.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5151 | F 5151 | G 1717 | D 4 | EPS 0.141 | L -1079.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5152 | F 5152 | G 1717 | D 4 | EPS 0.141 | L -1079.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5153 | F 5153 | G 1717 | D 4 | EPS 0.141 | L -1079.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5154 | F 5154 | G 1717 | D 4 | EPS 0.141 | L -1079.000 | R 638.000 | Avg L -0.870 | Avg R 0.130
U 5154 | F 5154 | G 1718 | D 4 | EPS 0.141 | L -1080.000 | R 638.000 | Avg L -0.880 | Avg R 0.120
U 5155 | F 5155 | G 1718 | D 4 | EPS 0.141 | L -1080.000 | R 638.000 | Avg L -0.880 | Avg R 0.120
U 5156 | F 5156 | G 1718 | D 4 | EPS 0.141 | L -1080.000 | R 638.000 | Avg L -0.880 | Avg R 0.120
U 5157 | F 5157 | G 1718 | D 4 | EPS 0.141 | L -1080.000 | R 638.000 | Avg L -0.880 | Avg R 0.120
U 5157 | F 5157 | G 1719 | D 4 | EPS 0.140 | L -1081.000 | R 638.000 | Avg L -0.880 | Avg R 0.120
U 5158 | F 5158 | G 1719 | D 4 | EPS 0.140 | L -1081.000 | R 638.000 | Avg L -0.880 | Avg R 0.120
U 5159 | F 5159 | G 1719 | D 4 | EPS 0.140 | L -1081.000 | R 638.000 | Avg L -0.880 | Avg R 0.120
U 5160 | F 5160 | G 1719 | D 4 | EPS 0.140 | L -1081.000 | R 638.000 | Avg L -0.880 | Avg R 0.120
U 5160 | F 5160 | G 1720 | D 4 | EPS 0.140 | L -1082.000 | R 638.000 | Avg L -0.890 | Avg R 0.110
U 5161 | F 5161 | G 1720 | D 4 | EPS 0.140 | L -1082.000 | R 638.000 | Avg L -0.890 | Avg R 0.110
U 5162 | F 5162 | G 1720 | D 4 | EPS 0.140 | L -1082.000 | R 638.000 | Avg L -0.890 | Avg R 0.110
U 5163 | F 5163 | G 1720 | D 4 | EPS 0.140 | L -1082.000 | R 638.000 | Avg L -0.890 | Avg R 0.110
U 5163 | F 5163 | G 1721 | D 4 | EPS 0.139 | L -1082.000 | R 639.000 | Avg L -0.880 | Avg R 0.120
U 5164 | F 5164 | G 1721 | D 4 | EPS 0.139 | L -1082.000 | R 639.000 | Avg L -0.880 | Avg R 0.120
U 5165 | F 5165 | G 1721 | D 4 | EPS 0.139 | L -1082.000 | R 639.000 | Avg L -0.880 | Avg R 0.120
U 5166 | F 5166 | G 1721 | D 4 | EPS 0.139 | L -1082.000 | R 639.000 | Avg L -0.880 | Avg R 0.120
U 5166 | F 5166 | G 1722 | D 4 | EPS 0.139 | L -1083.000 | R 639.000 | Avg L -0.890 | Avg R 0.110
U 5167 | F 5167 | G 1722 | D 4 | EPS 0.139 | L -1083.000 | R 639.000 | Avg L -0.890 | Avg R 0.110
U 5168 | F 5168 | G 1722 | D 4 | EPS 0.139 | L -1083.000 | R 639.000 | Avg L -0.890 | Avg R 0.110
U 5169 | F 5169 | G 1722 | D 4 | EPS 0.139 | L -1083.000 | R 639.000 | Avg L -0.890 | Avg R 0.110
U 5169 | F 5169 | G 1723 | D 4 | EPS 0.138 | L -1084.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5170 | F 5170 | G 1723 | D 4 | EPS 0.138 | L -1084.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5171 | F 5171 | G 1723 | D 4 | EPS 0.138 | L -1084.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5172 | F 5172 | G 1723 | D 4 | EPS 0.138 | L -1084.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5172 | F 5172 | G 1724 | D 4 | EPS 0.138 | L -1085.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5173 | F 5173 | G 1724 | D 4 | EPS 0.138 | L -1085.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5174 | F 5174 | G 1724 | D 4 | EPS 0.138 | L -1085.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5175 | F 5175 | G 1724 | D 4 | EPS 0.138 | L -1085.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5175 | F 5175 | G 1725 | D 4 | EPS 0.137 | L -1086.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5176 | F 5176 | G 1725 | D 4 | EPS 0.137 | L -1086.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5177 | F 5177 | G 1725 | D 4 | EPS 0.137 | L -1086.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5178 | F 5178 | G 1725 | D 4 | EPS 0.137 | L -1086.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5178 | F 5178 | G 1726 | D 4 | EPS 0.137 | L -1087.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5179 | F 5179 | G 1726 | D 4 | EPS 0.137 | L -1087.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5180 | F 5180 | G 1726 | D 4 | EPS 0.137 | L -1087.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5181 | F 5181 | G 1726 | D 4 | EPS 0.137 | L -1087.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5181 | F 5181 | G 1727 | D 4 | EPS 0.136 | L -1088.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5182 | F 5182 | G 1727 | D 4 | EPS 0.136 | L -1088.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5183 | F 5183 | G 1727 | D 4 | EPS 0.136 | L -1088.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5184 | F 5184 | G 1727 | D 4 | EPS 0.136 | L -1088.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5184 | F 5184 | G 1728 | D 4 | EPS 0.136 | L -1089.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5185 | F 5185 | G 1728 | D 4 | EPS 0.136 | L -1089.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5186 | F 5186 | G 1728 | D 4 | EPS 0.136 | L -1089.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5187 | F 5187 | G 1728 | D 4 | EPS 0.136 | L -1089.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5187 | F 5187 | G 1729 | D 4 | EPS 0.135 | L -1090.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5188 | F 5188 | G 1729 | D 4 | EPS 0.135 | L -1090.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5189 | F 5189 | G 1729 | D 4 | EPS 0.135 | L -1090.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5190 | F 5190 | G 1729 | D 4 | EPS 0.135 | L -1090.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5190 | F 5190 | G 1730 | D 4 | EPS 0.135 | L -1091.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5191 | F 5191 | G 1730 | D 4 | EPS 0.135 | L -1091.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5192 | F 5192 | G 1730 | D 4 | EPS 0.135 | L -1091.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5193 | F 5193 | G 1730 | D 4 | EPS 0.135 | L -1091.000 | R 639.000 | Avg L -0.900 | Avg R 0.100
U 5193 | F 5193 | G 1731 | D 4 | EPS 0.134 | L -1091.000 | R 640.000 | Avg L -0.890 | Avg R 0.110
U 5194 | F 5194 | G 1731 | D 4 | EPS 0.134 | L -1091.000 | R 640.000 | Avg L -0.890 | Avg R 0.110
U 5195 | F 5195 | G 1731 | D 4 | EPS 0.134 | L -1091.000 | R 640.000 | Avg L -0.890 | Avg R 0.110
U 5196 | F 5196 | G 1731 | D 4 | EPS 0.134 | L -1091.000 | R 640.000 | Avg L -0.890 | Avg R 0.110
U 5196 | F 5196 | G 1732 | D 4 | EPS 0.134 | L -1091.000 | R 641.000 | Avg L -0.890 | Avg R 0.110
U 5197 | F 5197 | G 1732 | D 4 | EPS 0.134 | L -1091.000 | R 641.000 | Avg L -0.890 | Avg R 0.110
U 5198 | F 5198 | G 1732 | D 4 | EPS 0.134 | L -1091.000 | R 641.000 | Avg L -0.890 | Avg R 0.110
U 5199 | F 5199 | G 1732 | D 4 | EPS 0.134 | L -1091.000 | R 641.000 | Avg L -0.890 | Avg R 0.110
U 5199 | F 5199 | G 1733 | D 4 | EPS 0.133 | L -1092.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5200 | F 5200 | G 1733 | D 4 | EPS 0.133 | L -1092.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5201 | F 5201 | G 1733 | D 4 | EPS 0.133 | L -1092.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5202 | F 5202 | G 1733 | D 4 | EPS 0.133 | L -1092.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5202 | F 5202 | G 1734 | D 4 | EPS 0.133 | L -1093.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5203 | F 5203 | G 1734 | D 4 | EPS 0.133 | L -1093.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5204 | F 5204 | G 1734 | D 4 | EPS 0.133 | L -1093.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5205 | F 5205 | G 1734 | D 4 | EPS 0.133 | L -1093.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5205 | F 5205 | G 1735 | D 4 | EPS 0.132 | L -1094.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5206 | F 5206 | G 1735 | D 4 | EPS 0.132 | L -1094.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5207 | F 5207 | G 1735 | D 4 | EPS 0.132 | L -1094.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5208 | F 5208 | G 1735 | D 4 | EPS 0.132 | L -1094.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5208 | F 5208 | G 1736 | D 4 | EPS 0.132 | L -1095.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5209 | F 5209 | G 1736 | D 4 | EPS 0.132 | L -1095.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5210 | F 5210 | G 1736 | D 4 | EPS 0.132 | L -1095.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5211 | F 5211 | G 1736 | D 4 | EPS 0.132 | L -1095.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5211 | F 5211 | G 1737 | D 4 | EPS 0.131 | L -1096.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5212 | F 5212 | G 1737 | D 4 | EPS 0.131 | L -1096.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5213 | F 5213 | G 1737 | D 4 | EPS 0.131 | L -1096.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5214 | F 5214 | G 1737 | D 4 | EPS 0.131 | L -1096.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5214 | F 5214 | G 1738 | D 4 | EPS 0.131 | L -1097.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5215 | F 5215 | G 1738 | D 4 | EPS 0.131 | L -1097.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5216 | F 5216 | G 1738 | D 4 | EPS 0.131 | L -1097.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5217 | F 5217 | G 1738 | D 4 | EPS 0.131 | L -1097.000 | R 641.000 | Avg L -0.900 | Avg R 0.100
U 5217 | F 5217 | G 1739 | D 4 | EPS 0.130 | L -1097.000 | R 642.000 | Avg L -0.900 | Avg R 0.100
U 5218 | F 5218 | G 1739 | D 4 | EPS 0.130 | L -1097.000 | R 642.000 | Avg L -0.900 | Avg R 0.100
U 5219 | F 5219 | G 1739 | D 4 | EPS 0.130 | L -1097.000 | R 642.000 | Avg L -0.900 | Avg R 0.100
U 5220 | F 5220 | G 1739 | D 4 | EPS 0.130 | L -1097.000 | R 642.000 | Avg L -0.900 | Avg R 0.100
U 5220 | F 5220 | G 1740 | D 4 | EPS 0.130 | L -1098.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5221 | F 5221 | G 1740 | D 4 | EPS 0.130 | L -1098.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5222 | F 5222 | G 1740 | D 4 | EPS 0.130 | L -1098.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5223 | F 5223 | G 1740 | D 4 | EPS 0.130 | L -1098.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5223 | F 5223 | G 1741 | D 4 | EPS 0.129 | L -1099.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5224 | F 5224 | G 1741 | D 4 | EPS 0.129 | L -1099.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5225 | F 5225 | G 1741 | D 4 | EPS 0.129 | L -1099.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5226 | F 5226 | G 1741 | D 4 | EPS 0.129 | L -1099.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5226 | F 5226 | G 1742 | D 4 | EPS 0.129 | L -1100.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5227 | F 5227 | G 1742 | D 4 | EPS 0.129 | L -1100.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5228 | F 5228 | G 1742 | D 4 | EPS 0.129 | L -1100.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5229 | F 5229 | G 1742 | D 4 | EPS 0.129 | L -1100.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5229 | F 5229 | G 1743 | D 4 | EPS 0.128 | L -1101.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5230 | F 5230 | G 1743 | D 4 | EPS 0.128 | L -1101.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5231 | F 5231 | G 1743 | D 4 | EPS 0.128 | L -1101.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5232 | F 5232 | G 1743 | D 4 | EPS 0.128 | L -1101.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5232 | F 5232 | G 1744 | D 4 | EPS 0.128 | L -1102.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5233 | F 5233 | G 1744 | D 4 | EPS 0.128 | L -1102.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5234 | F 5234 | G 1744 | D 4 | EPS 0.128 | L -1102.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5235 | F 5235 | G 1744 | D 4 | EPS 0.128 | L -1102.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5235 | F 5235 | G 1745 | D 4 | EPS 0.127 | L -1103.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
U 5236 | F 5236 | G 1745 | D 4 | EPS 0.127 | L -1103.000 | R 642.000 | Avg L -0.910 | Avg R 0.090
