1499,1499,99,1,0.01,-8.942837948684815
update,frames,Games,duration,eps,Loss
1500,1500,100,1,0.01,-9.938069218785234
update,frames,Games,duration,eps,Loss
1501,1501,100,1,0.01,-9.942837948684815
update,frames,Games,duration,eps,Loss
1502,1502,100,1,0.01,-9.942837948684815
update,frames,Games,duration,eps,Loss
1503,1503,100,1,0.01,-9.942837948684815
update,frames,Games,duration,eps,Loss
1504,1504,100,1,0.01,-9.942837948684815
update,frames,Games,duration,eps,Loss
1505,1505,100,1,0.01,-9.942837948684815
update,frames,Games,duration,eps,Loss
1506,1506,100,1,0.01,-9.942837948684815
update,frames,Games,duration,eps,Loss
1507,1507,100,1,0.01,-9.942837948684815
update,frames,Games,duration,eps,Loss
1508,1508,100,1,0.01,-9.942837948684815
update,frames,Games,duration,eps,Loss
1509,1509,100,1,0.01,-9.942837948684815
update,frames,Games,duration,eps,Loss
1510,1510,100,1,0.01,-9.942837948684815
update,frames,Games,duration,eps,Loss
1511,1511,100,1,0.01,-9.942837948684815
update,frames,Games,duration,eps,Loss
1512,1512,100,1,0.01,-9.942837948684815
update,frames,Games,duration,eps,Loss
1513,1513,100,1,0.01,-9.942837948684815
update,frames,Games,duration,eps,Loss
1514,1514,100,1,0.01,-9.942837948684815
update,frames,Games,duration,eps,Loss
1515,1515,101,1,0.01,-10.938116906084229
update,frames,Games,duration,eps,Loss
1516,1516,101,1,0.01,-10.942837948684815
update,frames,Games,duration,eps,Loss
1517,1517,101,1,0.01,-10.942618506159507
update,frames,Games,duration,eps,Loss
1518,1518,101,1,0.01,-10.942837948684815
update,frames,Games,duration,eps,Loss
1519,1519,101,1,0.01,-10.942837948684815
update,frames,Games,duration,eps,Loss
1520,1520,101,1,0.01,-10.942837948684815
update,frames,Games,duration,eps,Loss
1521,1521,101,1,0.01,-10.942837948684815
update,frames,Games,duration,eps,Loss
1522,1522,101,1,0.01,-10.942837948684815
update,frames,Games,duration,eps,Loss
1523,1523,101,1,0.01,-10.942837948684815
update,frames,Games,duration,eps,Loss
1524,1524,101,1,0.01,-10.942837948684815
update,frames,Games,duration,eps,Loss
1525,1525,101,1,0.01,-10.942837948684815
update,frames,Games,duration,eps,Loss
1526,1526,101,1,0.01,-10.942837948684815
update,frames,Games,duration,eps,Loss
1527,1527,101,1,0.01,-10.922941967368748
update,frames,Games,duration,eps,Loss
1528,1528,101,1,0.01,-10.943036908497975
update,frames,Games,duration,eps,Loss
1529,1529,101,1,0.01,-10.943036908497975
update,frames,Games,duration,eps,Loss
1530,1530,102,1,0.01,-11.938365270748648
update,frames,Games,duration,eps,Loss
1531,1531,102,1,0.01,-11.943036908497975
update,frames,Games,duration,eps,Loss
1532,1532,102,1,0.01,-11.943036908497975
update,frames,Games,duration,eps,Loss
1533,1533,102,1,0.01,-11.943036908497975
update,frames,Games,duration,eps,Loss
1534,1534,102,1,0.01,-11.943036908497975
update,frames,Games,duration,eps,Loss
1535,1535,102,1,0.01,-11.943036908497975
update,frames,Games,duration,eps,Loss
1536,1536,102,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1537,1537,102,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1538,1538,102,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1539,1539,102,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1540,1540,102,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1541,1541,102,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1542,1542,102,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1543,1543,102,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1544,1544,102,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1545,1545,103,1,0.01,-12.938411987126141
update,frames,Games,duration,eps,Loss
1546,1546,103,1,0.01,-12.943036908497977
update,frames,Games,duration,eps,Loss
1547,1547,103,1,0.01,-12.942819660397921
update,frames,Games,duration,eps,Loss
1548,1548,103,1,0.01,-12.943036908497977
update,frames,Games,duration,eps,Loss
1549,1549,103,1,0.01,-12.943036908497977
update,frames,Games,duration,eps,Loss
1550,1550,103,1,0.01,-12.933127299535363
update,frames,Games,duration,eps,Loss
1551,1551,103,1,0.01,-12.943036908497977
update,frames,Games,duration,eps,Loss
1552,1552,103,1,0.01,-12.943036908497977
update,frames,Games,duration,eps,Loss
1553,1553,103,1,0.01,-12.943036908497977
update,frames,Games,duration,eps,Loss
1554,1554,103,1,0.01,-12.943036908497977
update,frames,Games,duration,eps,Loss
1555,1555,103,1,0.01,-12.943036908497977
update,frames,Games,duration,eps,Loss
1556,1556,103,1,0.01,-12.943036908497977
update,frames,Games,duration,eps,Loss
1557,1557,103,1,0.01,-12.943036908497977
update,frames,Games,duration,eps,Loss
1558,1558,103,1,0.01,-12.943036908497977
update,frames,Games,duration,eps,Loss
1559,1559,103,1,0.01,-12.943036908497977
update,frames,Games,duration,eps,Loss
1560,1560,104,1,0.01,-11.938460408820863
update,frames,Games,duration,eps,Loss
1561,1561,104,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1562,1562,104,1,0.01,-11.942821832878924
update,frames,Games,duration,eps,Loss
1563,1563,104,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1564,1564,104,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1565,1565,104,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1566,1566,104,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1567,1567,104,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1568,1568,104,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1569,1569,104,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1570,1570,104,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1571,1571,104,1,0.01,-11.943036908497977
update,frames,Games,duration,eps,Loss
1572,1572,104,1,0.01,-11.903590476921064
update,frames,Games,duration,eps,Loss
1573,1573,104,1,0.01,-11.943431372813745
update,frames,Games,duration,eps,Loss
1574,1574,104,1,0.01,-11.90398888587999
update,frames,Games,duration,eps,Loss
1575,1575,105,1,0.01,-12.93929721375893
update,frames,Games,duration,eps,Loss
1576,1576,105,1,0.01,-12.943825797683083
update,frames,Games,duration,eps,Loss
1577,1577,105,1,0.01,-12.94361287282022
update,frames,Games,duration,eps,Loss
1578,1578,105,1,0.01,-12.943825797683083
update,frames,Games,duration,eps,Loss
1579,1579,105,1,0.01,-12.953235975759199
update,frames,Games,duration,eps,Loss
1580,1580,105,1,0.01,-12.982625702502741
update,frames,Games,duration,eps,Loss
1581,1581,105,1,0.01,-12.982625702502741
update,frames,Games,duration,eps,Loss
1582,1582,105,1,0.01,-12.982625702502741
update,frames,Games,duration,eps,Loss
1583,1583,105,1,0.01,-12.982625702502741
update,frames,Games,duration,eps,Loss
1584,1584,105,1,0.01,-12.982625702502745
update,frames,Games,duration,eps,Loss
1585,1585,105,1,0.01,-12.982625702502745
update,frames,Games,duration,eps,Loss
1586,1586,105,1,0.01,-12.982625702502745
update,frames,Games,duration,eps,Loss
1587,1587,105,1,0.01,-12.982625702502745
update,frames,Games,duration,eps,Loss
1588,1588,105,1,0.01,-12.982625702502745
update,frames,Games,duration,eps,Loss
1589,1589,105,1,0.01,-12.982625702502745
update,frames,Games,duration,eps,Loss
1590,1590,106,1,0.01,-11.97814453366646
update,frames,Games,duration,eps,Loss
1591,1591,106,1,0.01,-11.982625702502745
update,frames,Games,duration,eps,Loss
1592,1592,106,1,0.01,-11.982625702502745
update,frames,Games,duration,eps,Loss
1593,1593,106,1,0.01,-11.982625702502745
update,frames,Games,duration,eps,Loss
1594,1594,106,1,0.01,-11.982625702502745
update,frames,Games,duration,eps,Loss
1595,1595,106,1,0.01,-11.982625702502745
update,frames,Games,duration,eps,Loss
1596,1596,106,1,0.01,-11.982625702502745
update,frames,Games,duration,eps,Loss
1597,1597,106,1,0.01,-11.982625702502745
update,frames,Games,duration,eps,Loss
1598,1598,106,1,0.01,-11.982625702502745
update,frames,Games,duration,eps,Loss
1599,1599,106,1,0.01,-11.982625702502745
update,frames,Games,duration,eps,Loss
1600,1600,106,1,0.01,-11.982625702502743
update,frames,Games,duration,eps,Loss
1601,1601,106,1,0.01,-11.982625702502743
update,frames,Games,duration,eps,Loss
1602,1602,106,1,0.01,-11.982625702502743
update,frames,Games,duration,eps,Loss
1603,1603,106,1,0.01,-11.982625702502743
update,frames,Games,duration,eps,Loss
1604,1604,106,1,0.01,-11.982625702502743
update,frames,Games,duration,eps,Loss
1605,1605,107,1,0.01,-12.978189345354822
update,frames,Games,duration,eps,Loss
1606,1606,107,1,0.01,-12.982625702502743
update,frames,Games,duration,eps,Loss
1607,1607,107,1,0.01,-12.982625702502743
update,frames,Games,duration,eps,Loss
1608,1608,107,1,0.01,-12.982625702502743
update,frames,Games,duration,eps,Loss
1609,1609,107,1,0.01,-12.982625702502743
update,frames,Games,duration,eps,Loss
1610,1610,107,1,0.01,-12.982625702502743
update,frames,Games,duration,eps,Loss
1611,1611,107,1,0.01,-12.982625702502743
update,frames,Games,duration,eps,Loss
1612,1612,107,1,0.01,-12.982625702502743
update,frames,Games,duration,eps,Loss
1613,1613,107,1,0.01,-12.982625702502743
update,frames,Games,duration,eps,Loss
1614,1614,107,1,0.01,-12.982625702502743
update,frames,Games,duration,eps,Loss
1615,1615,107,1,0.01,-12.982625702502743
update,frames,Games,duration,eps,Loss
1616,1616,107,1,0.01,-12.982625702502741
update,frames,Games,duration,eps,Loss
1617,1617,107,1,0.01,-12.982625702502741
update,frames,Games,duration,eps,Loss
1618,1618,107,1,0.01,-12.982625702502741
update,frames,Games,duration,eps,Loss
1619,1619,107,1,0.01,-12.982625702502741
update,frames,Games,duration,eps,Loss
1620,1620,108,1,0.01,-11.9782337089263
update,frames,Games,duration,eps,Loss
1621,1621,108,1,0.01,-11.982625702502741
update,frames,Games,duration,eps,Loss
1622,1622,108,1,0.01,-11.982625702502741
update,frames,Games,duration,eps,Loss
1623,1623,108,1,0.01,-11.982625702502741
update,frames,Games,duration,eps,Loss
1624,1624,108,1,0.01,-11.982625702502741
update,frames,Games,duration,eps,Loss
1625,1625,108,1,0.01,-11.982625702502741
update,frames,Games,duration,eps,Loss
1626,1626,108,1,0.01,-11.982625702502741
update,frames,Games,duration,eps,Loss
1627,1627,108,1,0.01,-11.982625702502741
update,frames,Games,duration,eps,Loss
1628,1628,108,1,0.01,-11.982625702502741
update,frames,Games,duration,eps,Loss
1629,1629,108,1,0.01,-11.982625702502741
update,frames,Games,duration,eps,Loss
1630,1630,108,1,0.01,-11.982414906888506
update,frames,Games,duration,eps,Loss
1631,1631,108,1,0.01,-11.982625702502741
update,frames,Games,duration,eps,Loss
1632,1632,108,1,0.01,-11.982625702502741
update,frames,Games,duration,eps,Loss
1633,1633,108,1,0.01,-11.982625702502741
update,frames,Games,duration,eps,Loss
1634,1634,108,1,0.01,-11.982625702502741
update,frames,Games,duration,eps,Loss
1635,1635,109,1,0.01,-10.978279736818207
update,frames,Games,duration,eps,Loss
1636,1636,109,1,0.01,-10.982625702502741
update,frames,Games,duration,eps,Loss
1637,1637,109,1,0.01,-10.982625702502741
update,frames,Games,duration,eps,Loss
1638,1638,109,1,0.01,-10.982625702502741
update,frames,Games,duration,eps,Loss
1639,1639,109,1,0.01,-10.982625702502741
update,frames,Games,duration,eps,Loss
1640,1640,109,1,0.01,-10.982625702502741
update,frames,Games,duration,eps,Loss
1641,1641,109,1,0.01,-10.982625702502741
update,frames,Games,duration,eps,Loss
1642,1642,109,1,0.01,-10.982625702502741
update,frames,Games,duration,eps,Loss
1643,1643,109,1,0.01,-10.982625702502741
update,frames,Games,duration,eps,Loss
1644,1644,109,1,0.01,-10.982625702502741
update,frames,Games,duration,eps,Loss
1645,1645,109,1,0.01,-10.982625702502741
update,frames,Games,duration,eps,Loss
1646,1646,109,1,0.01,-10.982625702502741
update,frames,Games,duration,eps,Loss
1647,1647,109,1,0.01,-10.982625702502741
update,frames,Games,duration,eps,Loss
1648,1648,109,1,0.01,-10.982625702502741
update,frames,Games,duration,eps,Loss
1649,1649,109,1,0.01,-10.982625702502741
update,frames,Games,duration,eps,Loss
1650,1650,110,1,0.01,-9.978323196475053
update,frames,Games,duration,eps,Loss
1651,1651,110,1,0.01,-9.982625702502741
update,frames,Games,duration,eps,Loss
1652,1652,110,1,0.01,-9.982625702502741
update,frames,Games,duration,eps,Loss
1653,1653,110,1,0.01,-9.982625702502741
update,frames,Games,duration,eps,Loss
1654,1654,110,1,0.01,-9.982625702502741
update,frames,Games,duration,eps,Loss
1655,1655,110,1,0.01,-9.982625702502741
update,frames,Games,duration,eps,Loss
1656,1656,110,1,0.01,-9.982625702502741
update,frames,Games,duration,eps,Loss
1657,1657,110,1,0.01,-9.982625702502741
update,frames,Games,duration,eps,Loss
1658,1658,110,1,0.01,-9.98241701484465
update,frames,Games,duration,eps,Loss
1659,1659,110,1,0.01,-9.982625702502741
update,frames,Games,duration,eps,Loss
1660,1660,110,1,0.01,-9.943009150379774
update,frames,Games,duration,eps,Loss
1661,1661,110,1,0.01,-9.982625702502741
update,frames,Games,duration,eps,Loss
1662,1662,110,1,0.01,-9.943405315901003
update,frames,Games,duration,eps,Loss
1663,1663,110,1,0.01,-9.963111671434739
update,frames,Games,duration,eps,Loss
1664,1664,110,1,0.01,-9.95291364143474
update,frames,Games,duration,eps,Loss
1665,1665,111,1,0.01,-10.948656247343909
update,frames,Games,duration,eps,Loss
1666,1666,111,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1667,1667,111,1,0.01,-10.952615677844287
update,frames,Games,duration,eps,Loss
1668,1668,111,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1669,1669,111,1,0.01,-10.963259672784293
update,frames,Games,duration,eps,Loss
1670,1670,111,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1671,1671,111,1,0.01,-10.96281364143474
update,frames,Games,duration,eps,Loss
1672,1672,111,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1673,1673,111,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1674,1674,111,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1675,1675,111,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1676,1676,111,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1677,1677,111,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1678,1678,111,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1679,1679,111,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1680,1680,112,1,0.01,-11.94849636097132
update,frames,Games,duration,eps,Loss
1681,1681,112,1,0.01,-11.952913641434739
update,frames,Games,duration,eps,Loss
1682,1682,112,1,0.01,-11.95261865748019
update,frames,Games,duration,eps,Loss
1683,1683,112,1,0.01,-11.952913641434739
update,frames,Games,duration,eps,Loss
1684,1684,112,1,0.01,-11.963156212470796
update,frames,Games,duration,eps,Loss
1685,1685,112,1,0.01,-11.952913641434739
update,frames,Games,duration,eps,Loss
1686,1686,112,1,0.01,-11.962714641434738
update,frames,Games,duration,eps,Loss
1687,1687,112,1,0.01,-11.952913641434739
update,frames,Games,duration,eps,Loss
1688,1688,112,1,0.01,-11.952913641434739
update,frames,Games,duration,eps,Loss
1689,1689,112,1,0.01,-11.952913641434739
update,frames,Games,duration,eps,Loss
1690,1690,112,1,0.01,-11.952913641434739
update,frames,Games,duration,eps,Loss
1691,1691,112,1,0.01,-11.952913641434739
update,frames,Games,duration,eps,Loss
1692,1692,112,1,0.01,-11.952913641434739
update,frames,Games,duration,eps,Loss
1693,1693,112,1,0.01,-11.952913641434739
update,frames,Games,duration,eps,Loss
1694,1694,112,1,0.01,-11.952913641434739
update,frames,Games,duration,eps,Loss
1695,1695,113,1,0.01,-10.948340098065595
update,frames,Games,duration,eps,Loss
1696,1696,113,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1697,1697,113,1,0.01,-10.952621607319738
update,frames,Games,duration,eps,Loss
1698,1698,113,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1699,1699,113,1,0.01,-10.963053786760437
update,frames,Games,duration,eps,Loss
1700,1700,113,1,0.01,-10.943004032472125
update,frames,Games,duration,eps,Loss
1701,1701,113,1,0.01,-10.962616631434738
update,frames,Games,duration,eps,Loss
1702,1702,113,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1703,1703,113,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1704,1704,113,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1705,1705,113,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1706,1706,113,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1707,1707,113,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1708,1708,113,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1709,1709,113,1,0.01,-10.95291364143474
update,frames,Games,duration,eps,Loss
1710,1710,114,1,0.01,-9.948088306056402
update,frames,Games,duration,eps,Loss
1711,1711,114,1,0.01,-9.95291364143474
update,frames,Games,duration,eps,Loss
1712,1712,114,1,0.01,-9.95291364143474
update,frames,Games,duration,eps,Loss
1713,1713,114,1,0.01,-9.95291364143474
update,frames,Games,duration,eps,Loss
1714,1714,114,1,0.01,-9.95291364143474
update,frames,Games,duration,eps,Loss
1715,1715,114,1,0.01,-9.95291364143474
update,frames,Games,duration,eps,Loss
1716,1716,114,1,0.01,-9.95262452766089
update,frames,Games,duration,eps,Loss
1717,1717,114,1,0.01,-9.95291364143474
update,frames,Games,duration,eps,Loss
1718,1718,114,1,0.01,-9.95291364143474
update,frames,Games,duration,eps,Loss
1719,1719,114,1,0.01,-9.95291364143474
update,frames,Games,duration,eps,Loss
1720,1720,114,1,0.01,-9.952913641434739
update,frames,Games,duration,eps,Loss
1721,1721,114,1,0.01,-9.952913641434739
update,frames,Games,duration,eps,Loss
1722,1722,114,1,0.01,-9.952913641434739
update,frames,Games,duration,eps,Loss
1723,1723,114,1,0.01,-9.952913641434739
update,frames,Games,duration,eps,Loss
1724,1724,114,1,0.01,-9.952913641434739
update,frames,Games,duration,eps,Loss
1725,1725,115,1,0.01,-10.948136559410186
update,frames,Games,duration,eps,Loss
1726,1726,115,1,0.01,-10.948738165813445
update,frames,Games,duration,eps,Loss
1727,1727,115,1,0.01,-10.948636185513445
update,frames,Games,duration,eps,Loss
1728,1728,115,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1729,1729,115,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1730,1730,115,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1731,1731,115,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1732,1732,115,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1733,1733,115,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1734,1734,115,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1735,1735,115,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1736,1736,115,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1737,1737,115,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1738,1738,115,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1739,1739,115,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1740,1740,116,1,0.01,-11.948143595277221
update,frames,Games,duration,eps,Loss
1741,1741,116,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1742,1742,116,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1743,1743,116,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1744,1744,116,1,0.01,-11.948637205316446
update,frames,Games,duration,eps,Loss
1745,1745,116,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1746,1746,116,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1747,1747,116,1,0.01,-11.928644177025971
update,frames,Games,duration,eps,Loss
1748,1748,116,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1749,1749,116,1,0.01,-11.928644177025971
update,frames,Games,duration,eps,Loss
1750,1750,116,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1751,1751,116,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1752,1752,116,1,0.01,-11.948738165813445
update,frames,Games,duration,eps,Loss
1753,1753,116,1,0.01,-11.948738165813445
update,frames,Games,duration,eps,Loss
1754,1754,116,1,0.01,-11.948738165813445
update,frames,Games,duration,eps,Loss
1755,1755,117,1,0.01,-12.947949610699675
update,frames,Games,duration,eps,Loss
1756,1756,117,1,0.01,-12.948738165813445
update,frames,Games,duration,eps,Loss
1757,1757,117,1,0.01,-12.948638214921415
update,frames,Games,duration,eps,Loss
1758,1758,117,1,0.01,-12.948738165813445
update,frames,Games,duration,eps,Loss
1759,1759,117,1,0.01,-12.948738165813445
update,frames,Games,duration,eps,Loss
1760,1760,117,1,0.01,-12.948738165813445
update,frames,Games,duration,eps,Loss
1761,1761,117,1,0.01,-12.948738165813445
update,frames,Games,duration,eps,Loss
1762,1762,117,1,0.01,-12.948738165813445
update,frames,Games,duration,eps,Loss
1763,1763,117,1,0.01,-12.948738165813445
update,frames,Games,duration,eps,Loss
1764,1764,117,1,0.01,-12.948738165813445
update,frames,Games,duration,eps,Loss
1765,1765,117,1,0.01,-12.948738165813445
update,frames,Games,duration,eps,Loss
1766,1766,117,1,0.01,-12.948738165813445
update,frames,Games,duration,eps,Loss
1767,1767,117,1,0.01,-12.948738165813445
update,frames,Games,duration,eps,Loss
1768,1768,117,1,0.01,-12.948738165813444
update,frames,Games,duration,eps,Loss
1769,1769,117,1,0.01,-12.948738165813444
update,frames,Games,duration,eps,Loss
1770,1770,118,1,0.01,-11.947958495759734
update,frames,Games,duration,eps,Loss
1771,1771,118,1,0.01,-11.948738165813444
update,frames,Games,duration,eps,Loss
1772,1772,118,1,0.01,-11.948639214430335
update,frames,Games,duration,eps,Loss
1773,1773,118,1,0.01,-11.948738165813444
update,frames,Games,duration,eps,Loss
1774,1774,118,1,0.01,-11.948738165813444
update,frames,Games,duration,eps,Loss
1775,1775,118,1,0.01,-11.948738165813444
update,frames,Games,duration,eps,Loss
1776,1776,118,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1777,1777,118,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1778,1778,118,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1779,1779,118,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1780,1780,118,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1781,1781,118,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1782,1782,118,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1783,1783,118,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1784,1784,118,1,0.01,-11.948738165813447
update,frames,Games,duration,eps,Loss
1785,1785,119,1,0.01,-10.947967281974105
update,frames,Games,duration,eps,Loss
1786,1786,119,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1787,1787,119,1,0.01,-10.948640203944167
update,frames,Games,duration,eps,Loss
1788,1788,119,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1789,1789,119,1,0.01,-10.968630392155031
update,frames,Games,duration,eps,Loss
1790,1790,119,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1791,1791,119,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1792,1792,119,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1793,1793,119,1,0.01,-10.948451943177334
update,frames,Games,duration,eps,Loss
1794,1794,119,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1795,1795,119,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1796,1796,119,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1797,1797,119,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1798,1798,119,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1799,1799,119,1,0.01,-10.948738165813447
update,frames,Games,duration,eps,Loss
1800,1800,120,1,0.01,-9.947978832657551
update,frames,Games,duration,eps,Loss
1801,1801,120,1,0.01,-9.948738165813447
update,frames,Games,duration,eps,Loss
1802,1802,120,1,0.01,-9.948641183562861
update,frames,Games,duration,eps,Loss
1803,1803,120,1,0.01,-9.948738165813447
update,frames,Games,duration,eps,Loss
1804,1804,120,1,0.01,-9.948738165813447
update,frames,Games,duration,eps,Loss
1805,1805,120,1,0.01,-9.948738165813447
update,frames,Games,duration,eps,Loss
1806,1806,120,1,0.01,-9.948738165813447
update,frames,Games,duration,eps,Loss
1807,1807,120,1,0.01,-9.948738165813447
update,frames,Games,duration,eps,Loss
1808,1808,120,1,0.01,-9.948738165813445
update,frames,Games,duration,eps,Loss
1809,1809,120,1,0.01,-9.948738165813445
update,frames,Games,duration,eps,Loss
1810,1810,120,1,0.01,-9.948738165813445
update,frames,Games,duration,eps,Loss
1811,1811,120,1,0.01,-9.948738165813445
update,frames,Games,duration,eps,Loss
1812,1812,120,1,0.01,-9.948738165813445
update,frames,Games,duration,eps,Loss
1813,1813,120,1,0.01,-9.948738165813445
update,frames,Games,duration,eps,Loss
1814,1814,120,1,0.01,-9.948738165813445
update,frames,Games,duration,eps,Loss
1815,1815,121,1,0.01,-8.947987395811616
update,frames,Games,duration,eps,Loss
1816,1816,121,1,0.01,-8.948738165813445
update,frames,Games,duration,eps,Loss
1817,1817,121,1,0.01,-8.948642153385364
update,frames,Games,duration,eps,Loss
1818,1818,121,1,0.01,-8.948738165813445
update,frames,Games,duration,eps,Loss
1819,1819,121,1,0.01,-8.948738165813445
update,frames,Games,duration,eps,Loss
1820,1820,121,1,0.01,-8.948738165813445
update,frames,Games,duration,eps,Loss
1821,1821,121,1,0.01,-8.948738165813445
update,frames,Games,duration,eps,Loss
1822,1822,121,1,0.01,-8.948738165813445
update,frames,Games,duration,eps,Loss
1823,1823,121,1,0.01,-8.948738165813445
update,frames,Games,duration,eps,Loss
1824,1824,121,1,0.01,-8.948738165813445
update,frames,Games,duration,eps,Loss
1825,1825,121,1,0.01,-8.948738165813445
update,frames,Games,duration,eps,Loss
1826,1826,121,1,0.01,-8.948738165813445
update,frames,Games,duration,eps,Loss
1827,1827,121,1,0.01,-8.948738165813445
update,frames,Games,duration,eps,Loss
1828,1828,121,1,0.01,-8.948738165813445
update,frames,Games,duration,eps,Loss
1829,1829,121,1,0.01,-8.948738165813445
update,frames,Games,duration,eps,Loss
1830,1830,122,1,0.01,-9.947995863635914
update,frames,Games,duration,eps,Loss
1831,1831,122,1,0.01,-9.948738165813445
update,frames,Games,duration,eps,Loss
1832,1832,122,1,0.01,-9.948643113509647
update,frames,Games,duration,eps,Loss
1833,1833,122,1,0.01,-9.948738165813445
update,frames,Games,duration,eps,Loss
1834,1834,122,1,0.01,-9.948738165813445
update,frames,Games,duration,eps,Loss
1835,1835,122,1,0.01,-9.948738165813445
update,frames,Games,duration,eps,Loss
1836,1836,122,1,0.01,-9.938797457718017
update,frames,Games,duration,eps,Loss
1837,1837,122,1,0.01,-9.948837572894398
update,frames,Games,duration,eps,Loss
1838,1838,122,1,0.01,-9.93889785886978
update,frames,Games,duration,eps,Loss
1839,1839,122,1,0.01,-9.948936970034644
update,frames,Games,duration,eps,Loss
