update,frames,Games,duration,eps,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
2005,2005,133,2,0.5546666666666666,54.87199593470656,57,0.027367579019803773,0.42857142857142855,54.8719959347,57,0.0273675790198,0.428571428571
2006,2006,133,2,0.5544444444444445,54.8370312980894,57,0.027336506130652742,0.42857142857142855,54.8370312981,57,0.0273365061307,0.428571428571
2007,2007,133,2,0.5542222222222222,54.8370312980894,57,0.027322885549621027,0.42857142857142855,54.8370312981,57,0.0273228855496,0.428571428571
2008,2008,133,2,0.554,54.808827068862115,57,0.027295232604014997,0.42857142857142855,54.8088270689,57,0.027295232604,0.428571428571
2009,2009,133,2,0.5537777777777777,54.80882706886212,57,0.02728164612686019,0.42857142857142855,54.8088270689,57,0.0272816461269,0.428571428571
2010,2010,134,2,0.5535555555555556,55.744525010155776,58,0.02773359453241581,0.43283582089552236,55.7445250102,58,0.0277335945324,0.432835820896
2011,2011,134,2,0.5533333333333333,55.81722159319247,58,0.027755953054794863,0.43283582089552236,55.8172215932,58,0.0277559530548,0.432835820896
2012,2012,134,2,0.5531111111111111,55.80289913946267,58,0.02773503933372896,0.43283582089552236,55.8028991395,58,0.0277350393337,0.432835820896
2013,2013,134,2,0.5528888888888889,55.79804059809352,58,0.027718847788422016,0.43283582089552236,55.7980405981,58,0.0277188477884,0.432835820896
2014,2014,134,2,0.5526666666666666,55.783718144363725,58,0.0276979732593663,0.43283582089552236,55.7837181444,58,0.0276979732594,0.432835820896
2015,2015,134,2,0.5524444444444445,55.783718144363725,58,0.027684227366929888,0.43283582089552236,55.7837181444,58,0.0276842273669,0.432835820896
2016,2016,134,2,0.5522222222222222,55.783718144363725,58,0.02767049511129153,0.43283582089552236,55.7837181444,58,0.0276704951113,0.432835820896
2017,2017,134,2,0.552,55.783718144363725,58,0.02765677647216843,0.43283582089552236,55.7837181444,58,0.0276567764722,0.432835820896
2018,2018,134,2,0.5517777777777777,55.783718144363725,58,0.027643071429318,0.43283582089552236,55.7837181444,58,0.0276430714293,0.432835820896
2019,2019,134,2,0.5515555555555556,55.783718144363725,58,0.027629379962537753,0.43283582089552236,55.7837181444,58,0.0276293799625,0.432835820896
2020,2020,134,2,0.5513333333333333,55.87707299162152,58,0.02766191732258491,0.43283582089552236,55.8770729916,58,0.0276619173226,0.432835820896
2021,2021,134,2,0.5511111111111111,55.882359002821914,58,0.02765084562237601,0.43283582089552236,55.8823590028,58,0.0276508456224,0.432835820896
2022,2022,134,2,0.5508888888888889,55.877601592741556,58,0.02763481780056457,0.43283582089552236,55.8776015927,58,0.0276348178006,0.432835820896
2023,2023,134,2,0.5506666666666666,55.784193885371764,58,0.02757498461956093,0.43283582089552236,55.7841938854,58,0.0275749846196,0.432835820896
2024,2024,134,2,0.5504444444444445,55.784193885371764,58,0.027561360615302254,0.43283582089552236,55.7841938854,58,0.0275613606153,0.432835820896
2025,2025,135,2,0.5502222222222222,55.81346162079479,58,0.027562203269528292,0.42962962962962964,55.8134616208,58,0.0275622032695,0.42962962963
2026,2026,135,2,0.55,55.87888854552781,58,0.02758089266807888,0.42962962962962964,55.8788885455,58,0.0275808926681,0.42962962963
2027,2027,135,2,0.5497777777777777,55.91117319310569,58,0.02758321321810838,0.42962962962962964,55.9111731931,58,0.0275832132181,0.42962962963
2028,2028,135,2,0.5495555555555556,55.6993674748916,58,0.027465171338703947,0.42962962962962964,55.6993674749,58,0.0274651713387,0.42962962963
2029,2029,135,2,0.5493333333333333,55.6993674748916,58,0.027451635029517793,0.42962962962962964,55.6993674749,58,0.0274516350295,0.42962962963
2030,2030,135,2,0.5491111111111111,55.7003674748916,58,0.027438604667434287,0.42962962962962964,55.7003674749,58,0.0274386046674,0.42962962963
2031,2031,135,2,0.5488888888888889,55.7003674748916,58,0.02742509476853353,0.42962962962962964,55.7003674749,58,0.0274250947685,0.42962962963
2032,2032,135,2,0.5486666666666666,55.70036747489161,58,0.027411598166777365,0.42962962962962964,55.7003674749,58,0.0274115981668,0.42962962963
2033,2033,135,2,0.5484444444444445,55.70036747489161,58,0.02739811484254383,0.42962962962962964,55.7003674749,58,0.0273981148425,0.42962962963
2034,2034,135,2,0.5482222222222222,55.70036747489161,58,0.02738464477624956,0.42962962962962964,55.7003674749,58,0.0273846447762,0.42962962963
2035,2035,135,2,0.548,55.70036747489161,58,0.027371187948349685,0.42962962962962964,55.7003674749,58,0.0273711879483,0.42962962963
2036,2036,135,2,0.5477777777777777,55.70036747489161,58,0.027357744339337724,0.42962962962962964,55.7003674749,58,0.0273577443393,0.42962962963
2037,2037,135,2,0.5475555555555556,55.70036747489161,58,0.027344313929745512,0.42962962962962964,55.7003674749,58,0.0273443139297,0.42962962963
2038,2038,135,2,0.5473333333333333,55.70036747489161,58,0.027330896700143086,0.42962962962962964,55.7003674749,58,0.0273308967001,0.42962962963
2039,2039,135,2,0.5471111111111111,55.70036747489161,58,0.027317492631138602,0.42962962962962964,55.7003674749,58,0.0273174926311,0.42962962963
2040,2040,136,2,0.5468888888888889,55.73256198385693,58,0.027319883325420066,0.4264705882352941,55.7325619839,58,0.0273198833254,0.426470588235
2041,2041,136,2,0.5466666666666666,55.81262678793806,58,0.02734572601074868,0.4264705882352941,55.8126267879,58,0.0273457260107,0.426470588235
2042,2042,136,2,0.5464444444444445,55.81262678793806,58,0.0273323343721538,0.4264705882352941,55.8126267879,58,0.0273323343722,0.426470588235
2043,2043,136,2,0.5462222222222222,55.81262678793806,58,0.027318955843337277,0.4264705882352941,55.8126267879,58,0.0273189558433,0.426470588235
2044,2044,136,2,0.546,55.81262678793806,58,0.02730559040505776,0.4264705882352941,55.8126267879,58,0.0273055904051,0.426470588235
2045,2045,136,2,0.5457777777777777,55.81262678793806,58,0.02729223803811152,0.4264705882352941,55.8126267879,58,0.0272922380381,0.426470588235
2046,2046,136,2,0.5455555555555556,55.93094845402117,58,0.027336729449668216,0.4264705882352941,55.930948454,58,0.0273367294497,0.426470588235
2047,2047,136,2,0.5453333333333333,55.869829448384955,58,0.027293517072977506,0.4264705882352941,55.8698294484,58,0.027293517073,0.426470588235
2048,2048,136,2,0.5451111111111111,55.86982944838495,58,0.027280190160344213,0.4264705882352941,55.8698294484,58,0.0272801901603,0.426470588235
2049,2049,136,2,0.5448888888888889,55.86982944838495,58,0.027266876255922376,0.4264705882352941,55.8698294484,58,0.0272668762559,0.426470588235
2050,2050,136,2,0.5446666666666666,55.86982944838495,58,0.027253575340675584,0.4264705882352941,55.8698294484,58,0.0272535753407,0.426470588235
2051,2051,136,2,0.5444444444444445,55.86982944838495,58,0.027240287395604558,0.4264705882352941,55.8698294484,58,0.0272402873956,0.426470588235
2052,2052,136,2,0.5442222222222222,55.86982944838495,58,0.02722701240174705,0.4264705882352941,55.8698294484,58,0.0272270124017,0.426470588235
2053,2053,136,2,0.544,55.86982944838495,58,0.027213750340177763,0.4264705882352941,55.8698294484,58,0.0272137503402,0.426470588235
2054,2054,136,2,0.5437777777777778,55.86982944838495,58,0.02720050119200825,0.4264705882352941,55.8698294484,58,0.027200501192,0.426470588235
2055,2055,137,2,0.5435555555555556,55.81781384448642,58,0.027161953208995827,0.4233576642335766,55.8178138445,58,0.027161953209,0.423357664234
2056,2056,137,2,0.5433333333333333,55.88415190211475,58,0.02718100773449161,0.4233576642335766,55.8841519021,58,0.0271810077345,0.423357664234
2057,2057,137,2,0.5431111111111111,55.86982944838495,58,0.027160831039564876,0.4233576642335766,55.8698294484,58,0.0271608310396,0.423357664234
2058,2058,137,2,0.5428888888888889,55.88415190211475,58,0.027154592760988704,0.4233576642335766,55.8841519021,58,0.027154592761,0.423357664234
2059,2059,137,2,0.5426666666666666,55.86982944838495,58,0.027134448493630378,0.4233576642335766,55.8698294484,58,0.0271344484936,0.423357664234
2060,2060,137,2,0.5424444444444445,55.86982944838495,58,0.02712127643125483,0.4233576642335766,55.8698294484,58,0.0271212764313,0.423357664234
2061,2061,137,2,0.5422222222222222,55.97010160664086,58,0.027156769338496294,0.4233576642335766,55.9701016066,58,0.0271567693385,0.423357664234
2062,2062,137,2,0.542,55.86982944838495,58,0.027094970634522285,0.4233576642335766,55.8698294484,58,0.0270949706345,0.423357664234
2063,2063,137,2,0.5417777777777778,55.86749594734787,58,0.027080705742776476,0.4233576642335766,55.8674959473,58,0.0270807057428,0.423357664234
2064,2064,137,2,0.5415555555555556,55.869829448384955,58,0.027068715818015968,0.4233576642335766,55.8698294484,58,0.027068715818,0.423357664234
2065,2065,137,2,0.5413333333333333,55.869829448384955,58,0.027055607481058088,0.4233576642335766,55.8698294484,58,0.0270556074811,0.423357664234
2066,2066,137,2,0.5411111111111111,55.869829448384955,58,0.027042511833681004,0.4233576642335766,55.8698294484,58,0.0270425118337,0.423357664234
2067,2067,137,2,0.5408888888888889,55.869829448384955,58,0.02702942885746732,0.4233576642335766,55.8698294484,58,0.0270294288575,0.423357664234
2068,2068,137,2,0.5406666666666666,55.76671187884894,58,0.026966495105826372,0.4233576642335766,55.7667118788,58,0.0269664951058,0.423357664234
2069,2069,137,2,0.5404444444444445,55.76671187884894,58,0.026953461517085036,0.4233576642335766,55.7667118788,58,0.0269534615171,0.423357664234
2070,2070,138,2,0.5402222222222222,56.72156343081695,59,0.027401721464162778,0.427536231884058,56.7215634308,59,0.0274017214642,0.427536231884
2071,2071,138,2,0.54,56.76313171992955,59,0.02740856191208573,0.427536231884058,56.7631317199,59,0.0274085619121,0.427536231884
2072,2072,138,2,0.5397777777777778,56.80973882123722,59,0.027417827616427227,0.427536231884058,56.8097388212,59,0.0274178276164,0.427536231884
2073,2073,138,2,0.5395555555555556,56.944022584917576,59,0.02746937896040404,0.427536231884058,56.9440225849,59,0.0274693789604,0.427536231884
2074,2074,138,2,0.5393333333333333,56.76313171992954,59,0.02736891596910778,0.427536231884058,56.7631317199,59,0.0273689159691,0.427536231884
2075,2075,138,2,0.5391111111111111,56.76313171992954,59,0.027355726130086525,0.427536231884058,56.7631317199,59,0.0273557261301,0.427536231884
2076,2076,138,2,0.5388888888888889,56.669561925800174,59,0.02729747684287099,0.427536231884058,56.6695619258,59,0.0272974768429,0.427536231884
2077,2077,138,2,0.5386666666666666,56.669561925800174,59,0.02728433410004823,0.427536231884058,56.6695619258,59,0.0272843341,0.427536231884
2078,2078,138,2,0.5384444444444445,56.57675611321776,59,0.027226542884127892,0.427536231884058,56.5767561132,59,0.0272265428841,0.427536231884
2079,2079,138,2,0.5382222222222222,56.57675611321776,59,0.027213446903904648,0.427536231884058,56.5767561132,59,0.0272134469039,0.427536231884
2080,2080,138,2,0.538,56.81708836912074,59,0.027315907869769587,0.427536231884058,56.8170883691,59,0.0273159078698,0.427536231884
2081,2081,138,2,0.5377777777777778,56.561085381147365,59,0.02717976231674549,0.427536231884058,56.5610853811,59,0.0271797623167,0.427536231884
2082,2082,138,2,0.5375555555555556,56.6627152274241,59,0.027215521242758934,0.427536231884058,56.6627152274,59,0.0272155212428,0.427536231884
2083,2083,138,2,0.5373333333333333,56.550922396519695,59,0.02714878655617844,0.427536231884058,56.5509223965,59,0.0271487865562,0.427536231884
2084,2084,138,2,0.5371111111111111,56.550922396519695,59,0.027135759307351102,0.427536231884058,56.5509223965,59,0.0271357593074,0.427536231884
2085,2085,139,2,0.536888888888889,57.570944983055725,60,0.027611964020650227,0.4316546762589928,57.5709449831,60,0.0276119640207,0.431654676259
2086,2086,139,2,0.5366666666666666,57.824755124423476,60,0.02772040034727875,0.4316546762589928,57.8247551244,60,0.0277204003473,0.431654676259
2087,2087,139,2,0.5364444444444445,57.725893172661145,60,0.027659747567159148,0.4316546762589928,57.7258931727,60,0.0276597475672,0.431654676259
2088,2088,139,2,0.5362222222222222,57.725893172661145,60,0.02764650056161932,0.4316546762589928,57.7258931727,60,0.0276465005616,0.431654676259
2089,2089,139,2,0.536,57.725893172661145,60,0.027633266238708064,0.4316546762589928,57.7258931727,60,0.0276332662387,0.431654676259
2090,2090,139,2,0.5357777777777778,57.83976055733324,60,0.0276745265824561,0.4316546762589928,57.8397605573,60,0.0276745265825,0.431654676259
2091,2091,139,2,0.5355555555555556,57.90608315469593,60,0.027693009638783322,0.4316546762589928,57.9060831547,60,0.0276930096388,0.431654676259
2092,2092,139,2,0.5353333333333333,57.83976055733324,60,0.02764806910006369,0.4316546762589928,57.8397605573,60,0.0276480691001,0.431654676259
2093,2093,139,2,0.5351111111111111,57.85582337676225,60,0.02764253386371823,0.4316546762589928,57.8558233768,60,0.0276425338637,0.431654676259
2094,2094,139,2,0.534888888888889,57.767401129461234,60,0.027587106556571744,0.4316546762589928,57.7674011295,60,0.0275871065566,0.431654676259
2095,2095,139,2,0.5346666666666666,57.767401129461234,60,0.02757393848661634,0.4316546762589928,57.7674011295,60,0.0275739384866,0.431654676259
2096,2096,139,2,0.5344444444444445,57.767401129461234,60,0.027560782981613186,0.4316546762589928,57.7674011295,60,0.0275607829816,0.431654676259
2097,2097,139,2,0.5342222222222222,57.767401129461234,60,0.027547640023586666,0.4316546762589928,57.7674011295,60,0.0275476400236,0.431654676259
2098,2098,139,2,0.534,57.767401129461234,60,0.02753450959459544,0.4316546762589928,57.7674011295,60,0.0275345095946,0.431654676259
2099,2099,139,2,0.5337777777777778,57.767401129461234,60,0.027521391676732364,0.4316546762589928,57.7674011295,60,0.0275213916767,0.431654676259
2100,2100,140,2,0.5335555555555556,57.71652331516428,60,0.0274840587215068,0.42857142857142855,57.7165233152,60,0.0274840587215,0.428571428571
2101,2101,140,2,0.5333333333333333,57.77248891089093,60,0.027497614902851464,0.42857142857142855,57.7724889109,60,0.0274976149029,0.428571428571
2102,2102,140,2,0.5331111111111111,58.34818418987482,60,0.02775841303038764,0.42857142857142855,58.3481841899,60,0.0277584130304,0.428571428571
2103,2103,140,2,0.532888888888889,57.81362736705663,60,0.027491025852142956,0.42857142857142855,57.8136273671,60,0.0274910258521,0.428571428571
2104,2104,140,2,0.5326666666666666,58.05971802922138,60,0.02759492301769077,0.42857142857142855,58.0597180292,60,0.0275949230177,0.428571428571
2105,2105,140,2,0.5324444444444445,57.469670824099666,60,0.02730150632973856,0.42857142857142855,57.4696708241,60,0.0273015063297,0.428571428571
2106,2106,140,2,0.5322222222222222,57.469670824099666,60,0.02728854265151931,0.42857142857142855,57.4696708241,60,0.0272885426515,0.428571428571
2107,2107,140,2,0.532,57.469670824099666,60,0.02727559127864246,0.42857142857142855,57.4696708241,60,0.0272755912786,0.428571428571
2108,2108,140,2,0.5317777777777778,57.52936116172608,60,0.027290968293038936,0.42857142857142855,57.5293611617,60,0.027290968293,0.428571428571
2109,2109,140,2,0.5315555555555556,57.469670824099666,60,0.027249725378899792,0.42857142857142855,57.4696708241,60,0.0272497253789,0.428571428571
2110,2110,140,2,0.5313333333333333,57.58778427280222,60,0.027292788754882568,0.42857142857142855,57.5877842728,60,0.0272927887549,0.428571428571
2111,2111,140,2,0.5311111111111111,57.355193181551876,60,0.027169679384913253,0.42857142857142855,57.3551931816,60,0.0271696793849,0.428571428571
2112,2112,140,2,0.530888888888889,57.256033758977296,60,0.027109864469212736,0.42857142857142855,57.256033759,60,0.0271098644692,0.428571428571
2113,2113,140,2,0.5306666666666666,57.256033758977296,60,0.027097034433969377,0.42857142857142855,57.256033759,60,0.027097034434,0.428571428571
2114,2114,140,2,0.5304444444444445,57.256033758977296,60,0.027084216536886137,0.42857142857142855,57.256033759,60,0.0270842165369,0.428571428571
2115,2115,141,2,0.5302222222222222,58.152209040541486,61,0.027495134298128363,0.4326241134751773,58.1522090405,61,0.0274951342981,0.432624113475
2116,2116,141,2,0.53,58.1780468566294,61,0.027494351066460018,0.4326241134751773,58.1780468566,61,0.0274943510665,0.432624113475
2117,2117,141,2,0.5297777777777778,58.1680468566294,61,0.02747663998896051,0.4326241134751773,58.1680468566,61,0.027476639989,0.432624113475
2118,2118,141,2,0.5295555555555556,58.1680468566294,61,0.0274636670711187,0.4326241134751773,58.1680468566,61,0.0274636670711,0.432624113475
2119,2119,141,2,0.5293333333333333,58.1680468566294,61,0.027450706397654272,0.4326241134751773,58.1680468566,61,0.0274507063977,0.432624113475
2120,2120,141,2,0.5291111111111111,58.1680468566294,61,0.027437757951240285,0.4326241134751773,58.1680468566,61,0.0274377579512,0.432624113475
2121,2121,141,2,0.528888888888889,58.79265913536831,61,0.027719311237797414,0.4326241134751773,58.7926591354,61,0.0277193112378,0.432624113475
2122,2122,141,2,0.5286666666666666,58.105585628755506,61,0.027382462596020504,0.4326241134751773,58.1055856288,61,0.027382462596,0.432624113475
2123,2123,141,2,0.5284444444444445,58.21710596530727,61,0.02742209418997045,0.4326241134751773,58.2171059653,61,0.02742209419,0.432624113475
2124,2124,141,2,0.5282222222222221,58.21710596530727,61,0.02740918359948553,0.4326241134751773,58.2171059653,61,0.0274091835995,0.432624113475
2125,2125,141,2,0.528,58.21710596530727,61,0.0273962851601446,0.4326241134751773,58.2171059653,61,0.0273962851601,0.432624113475
2126,2126,141,2,0.5277777777777778,58.21710596530727,61,0.02738339885480116,0.4326241134751773,58.2171059653,61,0.0273833988548,0.432624113475
2127,2127,141,2,0.5275555555555556,58.21710596530727,61,0.027370524666340983,0.4326241134751773,58.2171059653,61,0.0273705246663,0.432624113475
2128,2128,141,2,0.5273333333333333,58.21710596530727,61,0.027357662577681987,0.4326241134751773,58.2171059653,61,0.0273576625777,0.432624113475
2129,2129,141,2,0.5271111111111111,58.21710596530727,61,0.027344812571774197,0.4326241134751773,58.2171059653,61,0.0273448125718,0.432624113475
2130,2130,142,2,0.526888888888889,58.11328124687146,61,0.027283230632334017,0.4295774647887324,58.1132812469,61,0.0272832306323,0.429577464789
2131,2131,142,2,0.5266666666666666,58.226535281350586,61,0.027323573571727162,0.4295774647887324,58.2265352814,61,0.0273235735717,0.429577464789
2132,2132,142,2,0.5264444444444445,58.85013307046728,61,0.027603251909224802,0.4295774647887324,58.8501330705,61,0.0276032519092,0.429577464789
2133,2133,142,2,0.5262222222222221,58.54394504664067,61,0.027446762797299892,0.4295774647887324,58.5439450466,61,0.0274467627973,0.429577464789
2134,2134,142,2,0.526,58.82389904640942,61,0.027565088587820724,0.4295774647887324,58.8238990464,61,0.0275650885878,0.429577464789
2135,2135,142,2,0.5257777777777778,58.662970539789754,61,0.027476801189597073,0.4295774647887324,58.6629705398,61,0.0274768011896,0.429577464789
2136,2136,142,2,0.5255555555555556,59.65736636928412,61,0.0279294786373053,0.4295774647887324,59.6573663693,61,0.0279294786373,0.429577464789
2137,2137,142,2,0.5253333333333333,59.42621897270085,61,0.02780824472283615,0.4295774647887324,59.4262189727,61,0.0278082447228,0.429577464789
2138,2138,142,2,0.5251111111111111,59.42621897270085,61,0.027795238060196844,0.4295774647887324,59.4262189727,61,0.0277952380602,0.429577464789
2139,2139,142,2,0.524888888888889,59.42621897270085,61,0.02778224355899993,0.4295774647887324,59.4262189727,61,0.027782243559,0.429577464789
2140,2140,142,2,0.5246666666666666,59.42621897270085,61,0.02776926120219666,0.4295774647887324,59.4262189727,61,0.0277692612022,0.429577464789
2141,2141,142,2,0.5244444444444445,59.42621897270085,61,0.02775629097277013,0.4295774647887324,59.4262189727,61,0.0277562909728,0.429577464789
2142,2142,142,2,0.5242222222222221,59.42621897270085,61,0.027743332853735224,0.4295774647887324,59.4262189727,61,0.0277433328537,0.429577464789
2143,2143,142,2,0.524,59.519024785283264,61,0.027773693320244174,0.4295774647887324,59.5190247853,61,0.0277736933202,0.429577464789
2144,2144,142,2,0.5237777777777778,59.686223343796655,61,0.027838723574532022,0.4295774647887324,59.6862233438,61,0.0278387235745,0.429577464789
2145,2145,143,2,0.5235555555555556,59.92197533881489,62,0.02793565283860834,0.43356643356643354,59.9219753388,62,0.0279356528386,0.433566433566
2146,2146,143,2,0.5233333333333333,60.05452277222876,62,0.027984400173452356,0.43356643356643354,60.0545227722,62,0.0279844001735,0.433566433566
2147,2147,143,2,0.5231111111111111,60.74048034025712,62,0.028290861825923205,0.43356643356643354,60.7404803403,62,0.0282908618259,0.433566433566
2148,2148,143,2,0.522888888888889,59.97594845660423,62,0.0279217637135029,0.43356643356643354,59.9759484566,62,0.0279217637135,0.433566433566
2149,2149,143,2,0.5226666666666666,59.97594845660423,62,0.02790877080344543,0.43356643356643354,59.9759484566,62,0.0279087708034,0.433566433566
2150,2150,143,2,0.5224444444444445,59.97594845660423,62,0.02789578997981592,0.43356643356643354,59.9759484566,62,0.0278957899798,0.433566433566
2151,2151,143,2,0.5222222222222221,59.973320456604235,62,0.027881599468435256,0.43356643356643354,59.9733204566,62,0.0278815994684,0.433566433566
2152,2152,143,2,0.522,60.085749323008294,62,0.027920887231881176,0.43356643356643354,60.085749323,62,0.0279208872319,0.433566433566
2153,2153,143,2,0.5217777777777778,60.16981625964111,62,0.02794696528548124,0.43356643356643354,60.1698162596,62,0.0279469652855,0.433566433566
2154,2154,143,2,0.5215555555555556,60.267860486098805,62,0.02797950811796602,0.43356643356643354,60.2678604861,62,0.027979508118,0.433566433566
2155,2155,143,2,0.5213333333333333,60.272948267528506,62,0.027968885506973785,0.43356643356643354,60.2729482675,62,0.027968885507,0.433566433566
2156,2156,143,2,0.5211111111111111,60.272948267528506,62,0.027955912925569808,0.43356643356643354,60.2729482675,62,0.0279559129256,0.433566433566
2157,2157,143,2,0.520888888888889,60.272948267528506,62,0.02794295237252133,0.43356643356643354,60.2729482675,62,0.0279429523725,0.433566433566
2158,2158,143,2,0.5206666666666666,60.272948267528506,62,0.027930003831106814,0.43356643356643354,60.2729482675,62,0.0279300038311,0.433566433566
2159,2159,143,2,0.5204444444444445,60.272948267528506,62,0.027917067284635715,0.43356643356643354,60.2729482675,62,0.0279170672846,0.433566433566
2160,2160,144,2,0.5202222222222221,59.83899400486854,62,0.027703237965216915,0.4305555555555556,59.8389940049,62,0.0277032379652,0.430555555556
2161,2161,144,2,0.52,60.272948267528506,62,0.027891230109916013,0.4305555555555556,60.2729482675,62,0.0278912301099,0.430555555556
2162,2162,144,2,0.5197777777777778,60.272948267528506,62,0.027878329448440566,0.4305555555555556,60.2729482675,62,0.0278783294484,0.430555555556
2163,2163,144,2,0.5195555555555555,60.272948267528506,62,0.027865440715454694,0.4305555555555556,60.2729482675,62,0.0278654407155,0.430555555556
2164,2164,144,2,0.5193333333333333,60.272948267528506,62,0.027852563894421676,0.4305555555555556,60.2729482675,62,0.0278525638944,0.430555555556
2165,2165,144,2,0.5191111111111111,60.27557626752851,62,0.02784091282564827,0.4305555555555556,60.2755762675,62,0.0278409128256,0.430555555556
2166,2166,144,2,0.518888888888889,60.272948267528506,62,0.027826845922219994,0.4305555555555556,60.2729482675,62,0.0278268459222,0.430555555556
2167,2167,144,2,0.5186666666666666,60.36651806165787,62,0.02785718415397225,0.4305555555555556,60.3665180617,62,0.027857184154,0.430555555556
2168,2168,144,2,0.5184444444444445,60.36651806165787,62,0.027844334899288687,0.4305555555555556,60.3665180617,62,0.0278443348993,0.430555555556
2169,2169,144,2,0.5182222222222221,60.38084051538767,62,0.02783810074476149,0.4305555555555556,60.3808405154,62,0.0278381007448,0.430555555556
2170,2170,144,2,0.518,60.36651806165787,62,0.02781867191781469,0.4305555555555556,60.3665180617,62,0.0278186719178,0.430555555556
2171,2171,144,2,0.5177777777777778,60.36651806165787,62,0.027805858158294734,0.4305555555555556,60.3665180617,62,0.0278058581583,0.430555555556
2172,2172,144,2,0.5175555555555555,60.36651806165787,62,0.0277930561978167,0.4305555555555556,60.3665180617,62,0.0277930561978,0.430555555556
2173,2173,144,2,0.5173333333333333,60.36651806165787,62,0.02778026602009106,0.4305555555555556,60.3665180617,62,0.0277802660201,0.430555555556
2174,2174,144,2,0.5171111111111111,60.36651806165787,62,0.027767487608858266,0.4305555555555556,60.3665180617,62,0.0277674876089,0.430555555556
2175,2175,145,2,0.516888888888889,60.35702979423115,62,0.027750358526083287,0.42758620689655175,60.3570297942,62,0.0277503585261,0.427586206897
2176,2176,145,2,0.5166666666666666,60.49829170605509,62,0.027802523761973848,0.42758620689655175,60.4982917061,62,0.027802523762,0.427586206897
2177,2177,145,2,0.5164444444444445,60.87979805257842,62,0.027964996808717696,0.42758620689655175,60.8797980526,62,0.0279649968087,0.427586206897
2178,2178,145,2,0.5162222222222222,60.46014107140276,62,0.027759477075942496,0.42758620689655175,60.4601410714,62,0.0277594770759,0.427586206897
2179,2179,145,2,0.516,60.83783235446086,62,0.027920069919440505,0.42758620689655175,60.8378323545,62,0.0279200699194,0.427586206897
2180,2180,145,2,0.5157777777777778,60.40804948936715,62,0.02771011444466383,0.42758620689655175,60.4080494894,62,0.0277101144447,0.427586206897
2181,2181,145,2,0.5155555555555555,60.41162964828655,62,0.02769905073282281,0.42758620689655175,60.4116296483,62,0.0276990507328,0.427586206897
2182,2182,145,2,0.5153333333333333,60.41162964828655,62,0.027686356392431964,0.42758620689655175,60.4116296483,62,0.0276863563924,0.427586206897
2183,2183,145,2,0.5151111111111111,60.41162964828655,62,0.027673673682220134,0.42758620689655175,60.4116296483,62,0.0276736736822,0.427586206897
2184,2184,145,2,0.514888888888889,60.41162964828655,62,0.02766100258621179,0.42758620689655175,60.4116296483,62,0.0276610025862,0.427586206897
2185,2185,145,2,0.5146666666666666,60.41162964828655,62,0.027648343088460665,0.42758620689655175,60.4116296483,62,0.0276483430885,0.427586206897
2186,2186,145,2,0.5144444444444445,60.415056791229276,62,0.0276372629420079,0.42758620689655175,60.4150567912,62,0.027637262942,0.427586206897
2187,2187,145,2,0.5142222222222222,60.415056791229276,62,0.027624625876190797,0.42758620689655175,60.4150567912,62,0.0276246258762,0.427586206897
2188,2188,145,2,0.514,60.415056791229276,62,0.027612000361622157,0.42758620689655175,60.4150567912,62,0.0276120003616,0.427586206897
2189,2189,145,2,0.5137777777777778,60.415056791229276,62,0.027599386382471117,0.42758620689655175,60.4150567912,62,0.0275993863825,0.427586206897
2190,2190,146,2,0.5135555555555555,60.93955397020838,63,0.027826280351693326,0.4315068493150685,60.9395539702,63,0.0278262803517,0.431506849315
2191,2191,146,2,0.5133333333333333,61.06668969084991,63,0.027871606431241404,0.4315068493150685,61.0666896908,63,0.0278716064312,0.431506849315
2192,2192,146,2,0.5131111111111111,61.43917181570445,63,0.028028819258989257,0.4315068493150685,61.4391718157,63,0.028028819259,0.431506849315
2193,2193,146,2,0.512888888888889,61.01511902463466,63,0.02782267169385985,0.4315068493150685,61.0151190246,63,0.0278226716939,0.431506849315
2194,2194,146,2,0.5126666666666666,61.01480996884945,63,0.027809849575592273,0.4315068493150685,61.0148099688,63,0.0278098495756,0.431506849315
2195,2195,146,2,0.5124444444444445,61.01877408003389,63,0.027798985913455077,0.4315068493150685,61.01877408,63,0.0277989859135,0.431506849315
2196,2196,146,2,0.5122222222222222,61.01877408003389,63,0.027786326994550952,0.4315068493150685,61.01877408,63,0.0277863269946,0.431506849315
2197,2197,146,2,0.512,60.9201332215757,63,0.027728781621108648,0.4315068493150685,60.9201332216,63,0.0277287816211,0.431506849315
2198,2198,146,2,0.5117777777777778,60.9201332215757,63,0.027716166160862466,0.4315068493150685,60.9201332216,63,0.0277161661609,0.431506849315
2199,2199,146,2,0.5115555555555555,60.9201332215757,63,0.02770356217443188,0.4315068493150685,60.9201332216,63,0.0277035621744,0.431506849315
2200,2200,146,2,0.5113333333333333,60.920133221575696,63,0.027690969646170772,0.4315068493150685,60.9201332216,63,0.0276909696462,0.431506849315
2201,2201,146,2,0.5111111111111111,60.920133221575696,63,0.02767838856046147,0.4315068493150685,60.9201332216,63,0.0276783885605,0.431506849315
2202,2202,146,2,0.510888888888889,60.920133221575696,63,0.027665818901714666,0.4315068493150685,60.9201332216,63,0.0276658189017,0.431506849315
