main.py --seed 7

Namespace(algo='q-learning', convg=0.01, env='tokens-v0', frames=3000, games=500, log_interval=1, lr=0.01, model=None, save_interval=30, seed=7)

Environments loaded

Training status loaded

U 994 | F 994 | G 66 | D 0 | EPS 0.010
U 995 | F 995 | G 66 | D 0 | EPS 0.010
U 996 | F 996 | G 66 | D 0 | EPS 0.010
U 997 | F 997 | G 66 | D 0 | EPS 0.010
U 998 | F 998 | G 66 | D 0 | EPS 0.010
U 999 | F 999 | G 66 | D 0 | EPS 0.010
U 1000 | F 1000 | G 66 | D 0 | EPS 0.010
U 1001 | F 1001 | G 66 | D 0 | EPS 0.010
U 1002 | F 1002 | G 66 | D 0 | EPS 0.010
U 1003 | F 1003 | G 66 | D 0 | EPS 0.010
U 1004 | F 1004 | G 66 | D 0 | EPS 0.010
U 1005 | F 1005 | G 67 | D 0 | EPS 0.010
U 1006 | F 1006 | G 67 | D 0 | EPS 0.010
U 1007 | F 1007 | G 67 | D 0 | EPS 0.010
U 1008 | F 1008 | G 67 | D 0 | EPS 0.010
U 1009 | F 1009 | G 67 | D 0 | EPS 0.010
U 1010 | F 1010 | G 67 | D 0 | EPS 0.010
U 1011 | F 1011 | G 67 | D 0 | EPS 0.010
U 1012 | F 1012 | G 67 | D 0 | EPS 0.010
U 1013 | F 1013 | G 67 | D 0 | EPS 0.010
U 1014 | F 1014 | G 67 | D 0 | EPS 0.010
U 1015 | F 1015 | G 67 | D 0 | EPS 0.010
U 1016 | F 1016 | G 67 | D 0 | EPS 0.010
U 1017 | F 1017 | G 67 | D 0 | EPS 0.010
U 1018 | F 1018 | G 67 | D 0 | EPS 0.010
U 1019 | F 1019 | G 67 | D 0 | EPS 0.010
U 1020 | F 1020 | G 68 | D 0 | EPS 0.010
U 1021 | F 1021 | G 68 | D 0 | EPS 0.010
U 1022 | F 1022 | G 68 | D 0 | EPS 0.010
U 1023 | F 1023 | G 68 | D 0 | EPS 0.010
U 1024 | F 1024 | G 68 | D 0 | EPS 0.010
U 1025 | F 1025 | G 68 | D 0 | EPS 0.010
U 1026 | F 1026 | G 68 | D 0 | EPS 0.010
U 1027 | F 1027 | G 68 | D 0 | EPS 0.010
U 1028 | F 1028 | G 68 | D 0 | EPS 0.010
U 1029 | F 1029 | G 68 | D 0 | EPS 0.010
U 1030 | F 1030 | G 68 | D 0 | EPS 0.010
U 1031 | F 1031 | G 68 | D 0 | EPS 0.010
U 1032 | F 1032 | G 68 | D 0 | EPS 0.010
U 1033 | F 1033 | G 68 | D 0 | EPS 0.010
U 1034 | F 1034 | G 68 | D 0 | EPS 0.010
U 1035 | F 1035 | G 69 | D 0 | EPS 0.010
U 1036 | F 1036 | G 69 | D 0 | EPS 0.010
U 1037 | F 1037 | G 69 | D 0 | EPS 0.010
U 1038 | F 1038 | G 69 | D 0 | EPS 0.010
U 1039 | F 1039 | G 69 | D 0 | EPS 0.010
U 1040 | F 1040 | G 69 | D 0 | EPS 0.010
U 1041 | F 1041 | G 69 | D 0 | EPS 0.010
U 1042 | F 1042 | G 69 | D 0 | EPS 0.010
U 1043 | F 1043 | G 69 | D 0 | EPS 0.010
U 1044 | F 1044 | G 69 | D 0 | EPS 0.010
U 1045 | F 1045 | G 69 | D 0 | EPS 0.010
U 1046 | F 1046 | G 69 | D 0 | EPS 0.010
U 1047 | F 1047 | G 69 | D 0 | EPS 0.010
U 1048 | F 1048 | G 69 | D 0 | EPS 0.010
U 1049 | F 1049 | G 69 | D 0 | EPS 0.010
U 1050 | F 1050 | G 70 | D 0 | EPS 0.010
U 1051 | F 1051 | G 70 | D 0 | EPS 0.010
U 1052 | F 1052 | G 70 | D 0 | EPS 0.010
U 1053 | F 1053 | G 70 | D 0 | EPS 0.010
U 1054 | F 1054 | G 70 | D 0 | EPS 0.010
U 1055 | F 1055 | G 70 | D 0 | EPS 0.010
U 1056 | F 1056 | G 70 | D 0 | EPS 0.010
U 1057 | F 1057 | G 70 | D 0 | EPS 0.010
U 1058 | F 1058 | G 70 | D 0 | EPS 0.010
U 1059 | F 1059 | G 70 | D 0 | EPS 0.010
U 1060 | F 1060 | G 70 | D 0 | EPS 0.010
U 1061 | F 1061 | G 70 | D 0 | EPS 0.010
U 1062 | F 1062 | G 70 | D 0 | EPS 0.010
U 1063 | F 1063 | G 70 | D 0 | EPS 0.010
U 1064 | F 1064 | G 70 | D 0 | EPS 0.010
U 1065 | F 1065 | G 71 | D 0 | EPS 0.010
U 1066 | F 1066 | G 71 | D 0 | EPS 0.010
U 1067 | F 1067 | G 71 | D 0 | EPS 0.010
U 1068 | F 1068 | G 71 | D 0 | EPS 0.010
U 1069 | F 1069 | G 71 | D 0 | EPS 0.010
U 1070 | F 1070 | G 71 | D 0 | EPS 0.010
U 1071 | F 1071 | G 71 | D 0 | EPS 0.010
U 1072 | F 1072 | G 71 | D 0 | EPS 0.010
U 1073 | F 1073 | G 71 | D 0 | EPS 0.010
U 1074 | F 1074 | G 71 | D 0 | EPS 0.010
U 1075 | F 1075 | G 71 | D 0 | EPS 0.010
U 1076 | F 1076 | G 71 | D 0 | EPS 0.010
U 1077 | F 1077 | G 71 | D 0 | EPS 0.010
U 1078 | F 1078 | G 71 | D 0 | EPS 0.010
U 1079 | F 1079 | G 71 | D 0 | EPS 0.010
U 1080 | F 1080 | G 72 | D 0 | EPS 0.010
U 1081 | F 1081 | G 72 | D 0 | EPS 0.010
U 1082 | F 1082 | G 72 | D 0 | EPS 0.010
U 1083 | F 1083 | G 72 | D 0 | EPS 0.010
U 1084 | F 1084 | G 72 | D 0 | EPS 0.010
U 1085 | F 1085 | G 72 | D 0 | EPS 0.010
U 1086 | F 1086 | G 72 | D 0 | EPS 0.010
U 1087 | F 1087 | G 72 | D 0 | EPS 0.010
U 1088 | F 1088 | G 72 | D 0 | EPS 0.010
U 1089 | F 1089 | G 72 | D 0 | EPS 0.010
U 1090 | F 1090 | G 72 | D 0 | EPS 0.010
U 1091 | F 1091 | G 72 | D 0 | EPS 0.010
U 1092 | F 1092 | G 72 | D 0 | EPS 0.010
U 1093 | F 1093 | G 72 | D 0 | EPS 0.010
U 1094 | F 1094 | G 72 | D 0 | EPS 0.010
U 1095 | F 1095 | G 73 | D 0 | EPS 0.010
U 1096 | F 1096 | G 73 | D 0 | EPS 0.010
U 1097 | F 1097 | G 73 | D 0 | EPS 0.010
U 1098 | F 1098 | G 73 | D 0 | EPS 0.010
U 1099 | F 1099 | G 73 | D 0 | EPS 0.010
U 1100 | F 1100 | G 73 | D 0 | EPS 0.010
U 1101 | F 1101 | G 73 | D 0 | EPS 0.010
U 1102 | F 1102 | G 73 | D 0 | EPS 0.010
U 1103 | F 1103 | G 73 | D 0 | EPS 0.010
U 1104 | F 1104 | G 73 | D 0 | EPS 0.010
U 1105 | F 1105 | G 73 | D 0 | EPS 0.010
U 1106 | F 1106 | G 73 | D 0 | EPS 0.010
U 1107 | F 1107 | G 73 | D 0 | EPS 0.010
U 1108 | F 1108 | G 73 | D 0 | EPS 0.010
U 1109 | F 1109 | G 73 | D 0 | EPS 0.010
U 1110 | F 1110 | G 74 | D 0 | EPS 0.010
U 1111 | F 1111 | G 74 | D 0 | EPS 0.010
U 1112 | F 1112 | G 74 | D 0 | EPS 0.010
U 1113 | F 1113 | G 74 | D 0 | EPS 0.010
U 1114 | F 1114 | G 74 | D 0 | EPS 0.010
U 1115 | F 1115 | G 74 | D 0 | EPS 0.010
U 1116 | F 1116 | G 74 | D 0 | EPS 0.010
U 1117 | F 1117 | G 74 | D 0 | EPS 0.010
U 1118 | F 1118 | G 74 | D 0 | EPS 0.010
U 1119 | F 1119 | G 74 | D 0 | EPS 0.010
U 1120 | F 1120 | G 74 | D 0 | EPS 0.010
U 1121 | F 1121 | G 74 | D 0 | EPS 0.010
U 1122 | F 1122 | G 74 | D 0 | EPS 0.010
U 1123 | F 1123 | G 74 | D 0 | EPS 0.010
U 1124 | F 1124 | G 74 | D 0 | EPS 0.010
U 1125 | F 1125 | G 75 | D 0 | EPS 0.010
U 1126 | F 1126 | G 75 | D 0 | EPS 0.010
U 1127 | F 1127 | G 75 | D 0 | EPS 0.010
U 1128 | F 1128 | G 75 | D 0 | EPS 0.010
U 1129 | F 1129 | G 75 | D 0 | EPS 0.010
U 1130 | F 1130 | G 75 | D 0 | EPS 0.010
U 1131 | F 1131 | G 75 | D 0 | EPS 0.010
U 1132 | F 1132 | G 75 | D 0 | EPS 0.010
U 1133 | F 1133 | G 75 | D 0 | EPS 0.010
U 1134 | F 1134 | G 75 | D 0 | EPS 0.010
U 1135 | F 1135 | G 75 | D 0 | EPS 0.010
U 1136 | F 1136 | G 75 | D 0 | EPS 0.010
U 1137 | F 1137 | G 75 | D 0 | EPS 0.010
U 1138 | F 1138 | G 75 | D 0 | EPS 0.010
U 1139 | F 1139 | G 75 | D 0 | EPS 0.010
U 1140 | F 1140 | G 76 | D 0 | EPS 0.010
U 1141 | F 1141 | G 76 | D 0 | EPS 0.010
U 1142 | F 1142 | G 76 | D 0 | EPS 0.010
U 1143 | F 1143 | G 76 | D 0 | EPS 0.010
U 1144 | F 1144 | G 76 | D 0 | EPS 0.010
U 1145 | F 1145 | G 76 | D 0 | EPS 0.010
U 1146 | F 1146 | G 76 | D 0 | EPS 0.010
U 1147 | F 1147 | G 76 | D 0 | EPS 0.010
U 1148 | F 1148 | G 76 | D 0 | EPS 0.010
U 1149 | F 1149 | G 76 | D 0 | EPS 0.010
U 1150 | F 1150 | G 76 | D 0 | EPS 0.010
U 1151 | F 1151 | G 76 | D 0 | EPS 0.010
U 1152 | F 1152 | G 76 | D 0 | EPS 0.010
U 1153 | F 1153 | G 76 | D 0 | EPS 0.010
U 1154 | F 1154 | G 76 | D 0 | EPS 0.010
U 1155 | F 1155 | G 77 | D 0 | EPS 0.010
U 1156 | F 1156 | G 77 | D 0 | EPS 0.010
U 1157 | F 1157 | G 77 | D 0 | EPS 0.010
U 1158 | F 1158 | G 77 | D 0 | EPS 0.010
U 1159 | F 1159 | G 77 | D 0 | EPS 0.010
U 1160 | F 1160 | G 77 | D 0 | EPS 0.010
U 1161 | F 1161 | G 77 | D 0 | EPS 0.010
U 1162 | F 1162 | G 77 | D 0 | EPS 0.010
U 1163 | F 1163 | G 77 | D 0 | EPS 0.010
U 1164 | F 1164 | G 77 | D 0 | EPS 0.010
U 1165 | F 1165 | G 77 | D 0 | EPS 0.010
U 1166 | F 1166 | G 77 | D 0 | EPS 0.010
U 1167 | F 1167 | G 77 | D 0 | EPS 0.010
U 1168 | F 1168 | G 77 | D 0 | EPS 0.010
U 1169 | F 1169 | G 77 | D 0 | EPS 0.010
U 1170 | F 1170 | G 78 | D 0 | EPS 0.010
U 1171 | F 1171 | G 78 | D 0 | EPS 0.010
U 1172 | F 1172 | G 78 | D 0 | EPS 0.010
U 1173 | F 1173 | G 78 | D 0 | EPS 0.010
U 1174 | F 1174 | G 78 | D 0 | EPS 0.010
U 1175 | F 1175 | G 78 | D 0 | EPS 0.010
U 1176 | F 1176 | G 78 | D 0 | EPS 0.010
U 1177 | F 1177 | G 78 | D 0 | EPS 0.010
U 1178 | F 1178 | G 78 | D 0 | EPS 0.010
U 1179 | F 1179 | G 78 | D 0 | EPS 0.010
U 1180 | F 1180 | G 78 | D 0 | EPS 0.010
U 1181 | F 1181 | G 78 | D 0 | EPS 0.010
U 1182 | F 1182 | G 78 | D 0 | EPS 0.010
U 1183 | F 1183 | G 78 | D 0 | EPS 0.010
U 1184 | F 1184 | G 78 | D 0 | EPS 0.010
U 1185 | F 1185 | G 79 | D 0 | EPS 0.010
U 1186 | F 1186 | G 79 | D 0 | EPS 0.010
U 1187 | F 1187 | G 79 | D 0 | EPS 0.010
U 1188 | F 1188 | G 79 | D 0 | EPS 0.010
U 1189 | F 1189 | G 79 | D 0 | EPS 0.010
U 1190 | F 1190 | G 79 | D 0 | EPS 0.010
U 1191 | F 1191 | G 79 | D 0 | EPS 0.010
U 1192 | F 1192 | G 79 | D 0 | EPS 0.010
U 1193 | F 1193 | G 79 | D 0 | EPS 0.010
U 1194 | F 1194 | G 79 | D 0 | EPS 0.010
U 1195 | F 1195 | G 79 | D 0 | EPS 0.010
U 1196 | F 1196 | G 79 | D 0 | EPS 0.010
U 1197 | F 1197 | G 79 | D 0 | EPS 0.010
U 1198 | F 1198 | G 79 | D 0 | EPS 0.010
U 1199 | F 1199 | G 79 | D 0 | EPS 0.010
U 1200 | F 1200 | G 80 | D 0 | EPS 0.010
U 1201 | F 1201 | G 80 | D 0 | EPS 0.010
U 1202 | F 1202 | G 80 | D 0 | EPS 0.010
U 1203 | F 1203 | G 80 | D 0 | EPS 0.010
U 1204 | F 1204 | G 80 | D 0 | EPS 0.010
U 1205 | F 1205 | G 80 | D 0 | EPS 0.010
U 1206 | F 1206 | G 80 | D 0 | EPS 0.010
U 1207 | F 1207 | G 80 | D 0 | EPS 0.010
U 1208 | F 1208 | G 80 | D 0 | EPS 0.010
U 1209 | F 1209 | G 80 | D 0 | EPS 0.010
U 1210 | F 1210 | G 80 | D 0 | EPS 0.010
U 1211 | F 1211 | G 80 | D 0 | EPS 0.010
U 1212 | F 1212 | G 80 | D 0 | EPS 0.010
U 1213 | F 1213 | G 80 | D 0 | EPS 0.010
U 1214 | F 1214 | G 80 | D 0 | EPS 0.010
U 1215 | F 1215 | G 81 | D 0 | EPS 0.010
U 1216 | F 1216 | G 81 | D 0 | EPS 0.010
U 1217 | F 1217 | G 81 | D 0 | EPS 0.010
U 1218 | F 1218 | G 81 | D 0 | EPS 0.010
U 1219 | F 1219 | G 81 | D 0 | EPS 0.010
U 1220 | F 1220 | G 81 | D 0 | EPS 0.010
U 1221 | F 1221 | G 81 | D 0 | EPS 0.010
U 1222 | F 1222 | G 81 | D 0 | EPS 0.010
U 1223 | F 1223 | G 81 | D 0 | EPS 0.010
U 1224 | F 1224 | G 81 | D 0 | EPS 0.010
U 1225 | F 1225 | G 81 | D 0 | EPS 0.010
U 1226 | F 1226 | G 81 | D 0 | EPS 0.010
U 1227 | F 1227 | G 81 | D 0 | EPS 0.010
U 1228 | F 1228 | G 81 | D 0 | EPS 0.010
U 1229 | F 1229 | G 81 | D 0 | EPS 0.010
U 1230 | F 1230 | G 82 | D 0 | EPS 0.010
U 1231 | F 1231 | G 82 | D 0 | EPS 0.010
U 1232 | F 1232 | G 82 | D 0 | EPS 0.010
U 1233 | F 1233 | G 82 | D 0 | EPS 0.010
U 1234 | F 1234 | G 82 | D 0 | EPS 0.010
U 1235 | F 1235 | G 82 | D 0 | EPS 0.010
U 1236 | F 1236 | G 82 | D 0 | EPS 0.010
U 1237 | F 1237 | G 82 | D 0 | EPS 0.010
U 1238 | F 1238 | G 82 | D 0 | EPS 0.010
U 1239 | F 1239 | G 82 | D 0 | EPS 0.010
U 1240 | F 1240 | G 82 | D 0 | EPS 0.010
U 1241 | F 1241 | G 82 | D 0 | EPS 0.010
U 1242 | F 1242 | G 82 | D 0 | EPS 0.010
U 1243 | F 1243 | G 82 | D 0 | EPS 0.010
U 1244 | F 1244 | G 82 | D 0 | EPS 0.010
U 1245 | F 1245 | G 83 | D 0 | EPS 0.010
U 1246 | F 1246 | G 83 | D 0 | EPS 0.010
U 1247 | F 1247 | G 83 | D 0 | EPS 0.010
U 1248 | F 1248 | G 83 | D 0 | EPS 0.010
U 1249 | F 1249 | G 83 | D 0 | EPS 0.010
U 1250 | F 1250 | G 83 | D 0 | EPS 0.010
U 1251 | F 1251 | G 83 | D 0 | EPS 0.010
U 1252 | F 1252 | G 83 | D 0 | EPS 0.010
U 1253 | F 1253 | G 83 | D 0 | EPS 0.010
U 1254 | F 1254 | G 83 | D 0 | EPS 0.010
U 1255 | F 1255 | G 83 | D 0 | EPS 0.010
U 1256 | F 1256 | G 83 | D 0 | EPS 0.010
U 1257 | F 1257 | G 83 | D 0 | EPS 0.010
U 1258 | F 1258 | G 83 | D 0 | EPS 0.010
U 1259 | F 1259 | G 83 | D 0 | EPS 0.010
U 1260 | F 1260 | G 84 | D 0 | EPS 0.010
U 1261 | F 1261 | G 84 | D 0 | EPS 0.010
U 1262 | F 1262 | G 84 | D 0 | EPS 0.010
U 1263 | F 1263 | G 84 | D 0 | EPS 0.010
U 1264 | F 1264 | G 84 | D 0 | EPS 0.010
U 1265 | F 1265 | G 84 | D 0 | EPS 0.010
U 1266 | F 1266 | G 84 | D 0 | EPS 0.010
U 1267 | F 1267 | G 84 | D 0 | EPS 0.010
U 1268 | F 1268 | G 84 | D 0 | EPS 0.010
U 1269 | F 1269 | G 84 | D 0 | EPS 0.010
U 1270 | F 1270 | G 84 | D 0 | EPS 0.010
U 1271 | F 1271 | G 84 | D 0 | EPS 0.010
U 1272 | F 1272 | G 84 | D 0 | EPS 0.010
U 1273 | F 1273 | G 84 | D 0 | EPS 0.010
U 1274 | F 1274 | G 84 | D 0 | EPS 0.010
U 1275 | F 1275 | G 85 | D 0 | EPS 0.010
U 1276 | F 1276 | G 85 | D 0 | EPS 0.010
U 1277 | F 1277 | G 85 | D 0 | EPS 0.010
U 1278 | F 1278 | G 85 | D 0 | EPS 0.010
U 1279 | F 1279 | G 85 | D 0 | EPS 0.010
U 1280 | F 1280 | G 85 | D 0 | EPS 0.010
U 1281 | F 1281 | G 85 | D 0 | EPS 0.010
U 1282 | F 1282 | G 85 | D 0 | EPS 0.010
U 1283 | F 1283 | G 85 | D 0 | EPS 0.010
U 1284 | F 1284 | G 85 | D 0 | EPS 0.010
U 1285 | F 1285 | G 85 | D 0 | EPS 0.010
U 1286 | F 1286 | G 85 | D 0 | EPS 0.010
U 1287 | F 1287 | G 85 | D 0 | EPS 0.010
U 1288 | F 1288 | G 85 | D 0 | EPS 0.010
U 1289 | F 1289 | G 85 | D 1 | EPS 0.010
U 1290 | F 1290 | G 86 | D 1 | EPS 0.010
U 1291 | F 1291 | G 86 | D 1 | EPS 0.010
U 1292 | F 1292 | G 86 | D 1 | EPS 0.010
U 1293 | F 1293 | G 86 | D 1 | EPS 0.010
U 1294 | F 1294 | G 86 | D 1 | EPS 0.010
U 1295 | F 1295 | G 86 | D 1 | EPS 0.010
U 1296 | F 1296 | G 86 | D 1 | EPS 0.010
U 1297 | F 1297 | G 86 | D 1 | EPS 0.010
U 1298 | F 1298 | G 86 | D 1 | EPS 0.010
U 1299 | F 1299 | G 86 | D 1 | EPS 0.010
U 1300 | F 1300 | G 86 | D 1 | EPS 0.010
U 1301 | F 1301 | G 86 | D 1 | EPS 0.010
U 1302 | F 1302 | G 86 | D 1 | EPS 0.010
U 1303 | F 1303 | G 86 | D 1 | EPS 0.010
U 1304 | F 1304 | G 86 | D 1 | EPS 0.010
U 1305 | F 1305 | G 87 | D 1 | EPS 0.010
U 1306 | F 1306 | G 87 | D 1 | EPS 0.010
U 1307 | F 1307 | G 87 | D 1 | EPS 0.010
U 1308 | F 1308 | G 87 | D 1 | EPS 0.010
U 1309 | F 1309 | G 87 | D 1 | EPS 0.010
U 1310 | F 1310 | G 87 | D 1 | EPS 0.010
U 1311 | F 1311 | G 87 | D 1 | EPS 0.010
U 1312 | F 1312 | G 87 | D 1 | EPS 0.010
U 1313 | F 1313 | G 87 | D 1 | EPS 0.010
U 1314 | F 1314 | G 87 | D 1 | EPS 0.010
U 1315 | F 1315 | G 87 | D 1 | EPS 0.010
U 1316 | F 1316 | G 87 | D 1 | EPS 0.010
U 1317 | F 1317 | G 87 | D 1 | EPS 0.010
U 1318 | F 1318 | G 87 | D 1 | EPS 0.010
U 1319 | F 1319 | G 87 | D 1 | EPS 0.010
U 1320 | F 1320 | G 88 | D 1 | EPS 0.010
U 1321 | F 1321 | G 88 | D 1 | EPS 0.010
U 1322 | F 1322 | G 88 | D 1 | EPS 0.010
U 1323 | F 1323 | G 88 | D 1 | EPS 0.010
U 1324 | F 1324 | G 88 | D 1 | EPS 0.010
U 1325 | F 1325 | G 88 | D 1 | EPS 0.010
U 1326 | F 1326 | G 88 | D 1 | EPS 0.010
U 1327 | F 1327 | G 88 | D 1 | EPS 0.010
U 1328 | F 1328 | G 88 | D 1 | EPS 0.010
U 1329 | F 1329 | G 88 | D 1 | EPS 0.010
U 1330 | F 1330 | G 88 | D 1 | EPS 0.010
U 1331 | F 1331 | G 88 | D 1 | EPS 0.010
U 1332 | F 1332 | G 88 | D 1 | EPS 0.010
U 1333 | F 1333 | G 88 | D 1 | EPS 0.010
U 1334 | F 1334 | G 88 | D 1 | EPS 0.010
U 1335 | F 1335 | G 89 | D 1 | EPS 0.010
U 1336 | F 1336 | G 89 | D 1 | EPS 0.010
U 1337 | F 1337 | G 89 | D 1 | EPS 0.010
U 1338 | F 1338 | G 89 | D 1 | EPS 0.010
U 1339 | F 1339 | G 89 | D 1 | EPS 0.010
U 1340 | F 1340 | G 89 | D 1 | EPS 0.010
U 1341 | F 1341 | G 89 | D 1 | EPS 0.010
U 1342 | F 1342 | G 89 | D 1 | EPS 0.010
U 1343 | F 1343 | G 89 | D 1 | EPS 0.010
U 1344 | F 1344 | G 89 | D 1 | EPS 0.010
U 1345 | F 1345 | G 89 | D 1 | EPS 0.010
U 1346 | F 1346 | G 89 | D 1 | EPS 0.010
U 1347 | F 1347 | G 89 | D 1 | EPS 0.010
U 1348 | F 1348 | G 89 | D 1 | EPS 0.010
U 1349 | F 1349 | G 89 | D 1 | EPS 0.010
U 1350 | F 1350 | G 90 | D 1 | EPS 0.010
U 1351 | F 1351 | G 90 | D 1 | EPS 0.010
U 1352 | F 1352 | G 90 | D 1 | EPS 0.010
U 1353 | F 1353 | G 90 | D 1 | EPS 0.010
U 1354 | F 1354 | G 90 | D 1 | EPS 0.010
U 1355 | F 1355 | G 90 | D 1 | EPS 0.010
U 1356 | F 1356 | G 90 | D 1 | EPS 0.010
U 1357 | F 1357 | G 90 | D 1 | EPS 0.010
U 1358 | F 1358 | G 90 | D 1 | EPS 0.010
U 1359 | F 1359 | G 90 | D 1 | EPS 0.010
U 1360 | F 1360 | G 90 | D 1 | EPS 0.010
U 1361 | F 1361 | G 90 | D 1 | EPS 0.010
U 1362 | F 1362 | G 90 | D 1 | EPS 0.010
U 1363 | F 1363 | G 90 | D 1 | EPS 0.010
U 1364 | F 1364 | G 90 | D 1 | EPS 0.010
U 1365 | F 1365 | G 91 | D 1 | EPS 0.010
U 1366 | F 1366 | G 91 | D 1 | EPS 0.010
U 1367 | F 1367 | G 91 | D 1 | EPS 0.010
U 1368 | F 1368 | G 91 | D 1 | EPS 0.010
U 1369 | F 1369 | G 91 | D 1 | EPS 0.010
U 1370 | F 1370 | G 91 | D 1 | EPS 0.010
U 1371 | F 1371 | G 91 | D 1 | EPS 0.010
U 1372 | F 1372 | G 91 | D 1 | EPS 0.010
U 1373 | F 1373 | G 91 | D 1 | EPS 0.010
U 1374 | F 1374 | G 91 | D 1 | EPS 0.010
U 1375 | F 1375 | G 91 | D 1 | EPS 0.010
U 1376 | F 1376 | G 91 | D 1 | EPS 0.010
U 1377 | F 1377 | G 91 | D 1 | EPS 0.010
U 1378 | F 1378 | G 91 | D 1 | EPS 0.010
U 1379 | F 1379 | G 91 | D 1 | EPS 0.010
U 1380 | F 1380 | G 92 | D 1 | EPS 0.010
U 1381 | F 1381 | G 92 | D 1 | EPS 0.010
U 1382 | F 1382 | G 92 | D 1 | EPS 0.010
U 1383 | F 1383 | G 92 | D 1 | EPS 0.010
U 1384 | F 1384 | G 92 | D 1 | EPS 0.010
U 1385 | F 1385 | G 92 | D 1 | EPS 0.010
U 1386 | F 1386 | G 92 | D 1 | EPS 0.010
U 1387 | F 1387 | G 92 | D 1 | EPS 0.010
U 1388 | F 1388 | G 92 | D 1 | EPS 0.010
U 1389 | F 1389 | G 92 | D 1 | EPS 0.010
U 1390 | F 1390 | G 92 | D 1 | EPS 0.010
U 1391 | F 1391 | G 92 | D 1 | EPS 0.010
U 1392 | F 1392 | G 92 | D 1 | EPS 0.010
U 1393 | F 1393 | G 92 | D 1 | EPS 0.010
U 1394 | F 1394 | G 92 | D 1 | EPS 0.010
U 1395 | F 1395 | G 93 | D 1 | EPS 0.010
U 1396 | F 1396 | G 93 | D 1 | EPS 0.010
U 1397 | F 1397 | G 93 | D 1 | EPS 0.010
U 1398 | F 1398 | G 93 | D 1 | EPS 0.010
U 1399 | F 1399 | G 93 | D 1 | EPS 0.010
U 1400 | F 1400 | G 93 | D 1 | EPS 0.010
U 1401 | F 1401 | G 93 | D 1 | EPS 0.010
U 1402 | F 1402 | G 93 | D 1 | EPS 0.010
U 1403 | F 1403 | G 93 | D 1 | EPS 0.010
U 1404 | F 1404 | G 93 | D 1 | EPS 0.010
U 1405 | F 1405 | G 93 | D 1 | EPS 0.010
U 1406 | F 1406 | G 93 | D 1 | EPS 0.010
U 1407 | F 1407 | G 93 | D 1 | EPS 0.010
U 1408 | F 1408 | G 93 | D 1 | EPS 0.010
U 1409 | F 1409 | G 93 | D 1 | EPS 0.010
U 1410 | F 1410 | G 94 | D 1 | EPS 0.010
U 1411 | F 1411 | G 94 | D 1 | EPS 0.010
U 1412 | F 1412 | G 94 | D 1 | EPS 0.010
U 1413 | F 1413 | G 94 | D 1 | EPS 0.010
U 1414 | F 1414 | G 94 | D 1 | EPS 0.010
U 1415 | F 1415 | G 94 | D 1 | EPS 0.010
U 1416 | F 1416 | G 94 | D 1 | EPS 0.010
U 1417 | F 1417 | G 94 | D 1 | EPS 0.010
U 1418 | F 1418 | G 94 | D 1 | EPS 0.010
U 1419 | F 1419 | G 94 | D 1 | EPS 0.010
U 1420 | F 1420 | G 94 | D 1 | EPS 0.010
U 1421 | F 1421 | G 94 | D 1 | EPS 0.010
U 1422 | F 1422 | G 94 | D 1 | EPS 0.010
U 1423 | F 1423 | G 94 | D 1 | EPS 0.010
U 1424 | F 1424 | G 94 | D 1 | EPS 0.010
U 1425 | F 1425 | G 95 | D 1 | EPS 0.010
U 1426 | F 1426 | G 95 | D 1 | EPS 0.010
U 1427 | F 1427 | G 95 | D 1 | EPS 0.010
U 1428 | F 1428 | G 95 | D 1 | EPS 0.010
U 1429 | F 1429 | G 95 | D 1 | EPS 0.010
U 1430 | F 1430 | G 95 | D 1 | EPS 0.010
U 1431 | F 1431 | G 95 | D 1 | EPS 0.010
U 1432 | F 1432 | G 95 | D 1 | EPS 0.010
U 1433 | F 1433 | G 95 | D 1 | EPS 0.010
U 1434 | F 1434 | G 95 | D 1 | EPS 0.010
U 1435 | F 1435 | G 95 | D 1 | EPS 0.010
U 1436 | F 1436 | G 95 | D 1 | EPS 0.010
U 1437 | F 1437 | G 95 | D 1 | EPS 0.010
U 1438 | F 1438 | G 95 | D 1 | EPS 0.010
U 1439 | F 1439 | G 95 | D 1 | EPS 0.010
U 1440 | F 1440 | G 96 | D 1 | EPS 0.010
U 1441 | F 1441 | G 96 | D 1 | EPS 0.010
U 1442 | F 1442 | G 96 | D 1 | EPS 0.010
U 1443 | F 1443 | G 96 | D 1 | EPS 0.010
U 1444 | F 1444 | G 96 | D 1 | EPS 0.010
U 1445 | F 1445 | G 96 | D 1 | EPS 0.010
U 1446 | F 1446 | G 96 | D 1 | EPS 0.010
U 1447 | F 1447 | G 96 | D 1 | EPS 0.010
U 1448 | F 1448 | G 96 | D 1 | EPS 0.010
U 1449 | F 1449 | G 96 | D 1 | EPS 0.010
U 1450 | F 1450 | G 96 | D 1 | EPS 0.010
U 1451 | F 1451 | G 96 | D 1 | EPS 0.010
U 1452 | F 1452 | G 96 | D 1 | EPS 0.010
U 1453 | F 1453 | G 96 | D 1 | EPS 0.010
U 1454 | F 1454 | G 96 | D 1 | EPS 0.010
U 1455 | F 1455 | G 97 | D 1 | EPS 0.010
U 1456 | F 1456 | G 97 | D 1 | EPS 0.010
