update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
422,422,140,0,0.7193333333333334,0.09579,58.89937918584286,66,0.42638500406083985,0.49,58.8993791858,66,0.426385004061,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
423,423,140,0,0.7186666666666667,0.09578,58.89937918584286,66,0.42638500406083985,0.49,58.8993791858,66,0.426385004061,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
423,423,141,0,0.718,0.09577000000000001,60.09811935066345,67,0.42847076152304564,0.49,60.0981193507,67,0.428470761523,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
424,424,141,0,0.718,0.09577000000000001,60.09811935066345,67,0.42847076152304564,0.49,60.0981193507,67,0.428470761523,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
425,425,141,0,0.7173333333333334,0.09576000000000001,60.09811935066345,67,0.42847076152304564,0.49,60.0981193507,67,0.428470761523,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
426,426,141,0,0.7166666666666667,0.09575,60.09811935066345,67,0.42847076152304564,0.49,60.0981193507,67,0.428470761523,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
426,426,142,0,0.716,0.09574,60.453749544472785,68,0.421338465598255,0.49,60.4537495445,68,0.421338465598,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
427,427,142,0,0.716,0.09574,60.453749544472785,68,0.421338465598255,0.49,60.4537495445,68,0.421338465598,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
428,428,142,0,0.7153333333333334,0.09573000000000001,60.453749544472785,68,0.421338465598255,0.49,60.4537495445,68,0.421338465598,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
429,429,142,0,0.7146666666666667,0.09572,60.453749544472785,68,0.421338465598255,0.49,60.4537495445,68,0.421338465598,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
429,429,143,0,0.714,0.09571,60.236730668439776,68,0.41105316278733967,0.48,60.2367306684,68,0.411053162787,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
430,430,143,0,0.714,0.09571,60.236730668439776,68,0.41105316278733967,0.48,60.2367306684,68,0.411053162787,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
431,431,143,0,0.7133333333333334,0.09570000000000001,60.236730668439776,68,0.41105316278733967,0.48,60.2367306684,68,0.411053162787,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
432,432,143,0,0.7126666666666667,0.09569000000000001,60.236730668439776,68,0.41105316278733967,0.48,60.2367306684,68,0.411053162787,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
432,432,144,0,0.712,0.09568,60.178150129515785,68,0.41054786329618215,0.48,60.1781501295,68,0.410547863296,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
433,433,144,0,0.712,0.09568,60.178150129515785,68,0.41054786329618215,0.48,60.1781501295,68,0.410547863296,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
434,434,144,0,0.7113333333333334,0.09567,60.178150129515785,68,0.41054786329618215,0.48,60.1781501295,68,0.410547863296,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
435,435,144,0,0.7106666666666667,0.09566000000000001,60.178150129515785,68,0.41054786329618215,0.48,60.1781501295,68,0.410547863296,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
435,435,145,0,0.71,0.09565000000000001,59.93040832507505,68,0.4081503313696011,0.48,59.9304083251,68,0.40815033137,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
436,436,145,0,0.71,0.09565000000000001,59.93040832507505,68,0.4081503313696011,0.48,59.9304083251,68,0.40815033137,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
437,437,145,0,0.7093333333333334,0.09564,59.93040832507505,68,0.4081503313696011,0.48,59.9304083251,68,0.40815033137,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
438,438,145,0,0.7086666666666667,0.09563,59.93040832507505,68,0.4081503313696011,0.48,59.9304083251,68,0.40815033137,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
438,438,146,0,0.708,0.09562000000000001,60.65949725635049,69,0.4155132236380746,0.49,60.6594972564,69,0.415513223638,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
439,439,146,0,0.708,0.09562000000000001,60.65949725635049,69,0.4155132236380746,0.49,60.6594972564,69,0.415513223638,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
440,440,146,0,0.7073333333333334,0.09561,60.65949725635049,69,0.4155132236380746,0.49,60.6594972564,69,0.415513223638,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
441,441,146,0,0.7066666666666667,0.0956,60.65949725635049,69,0.4155132236380746,0.49,60.6594972564,69,0.415513223638,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
441,441,147,0,0.706,0.09559000000000001,61.53753185948126,70,0.4147745070811635,0.49,61.5375318595,70,0.414774507081,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
442,442,147,0,0.706,0.09559000000000001,61.53753185948126,70,0.4147745070811635,0.49,61.5375318595,70,0.414774507081,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
443,443,147,0,0.7053333333333334,0.09558,61.53753185948126,70,0.4147745070811635,0.49,61.5375318595,70,0.414774507081,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
444,444,147,0,0.7046666666666667,0.09557,61.53753185948126,70,0.4147745070811635,0.49,61.5375318595,70,0.414774507081,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
444,444,148,0,0.704,0.09556,62.70271513110892,71,0.4264912396615774,0.5,62.7027151311,71,0.426491239662,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
445,445,148,0,0.704,0.09556,62.70271513110892,71,0.4264912396615774,0.5,62.7027151311,71,0.426491239662,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
446,446,148,0,0.7033333333333334,0.09555000000000001,62.70271513110892,71,0.4264912396615774,0.5,62.7027151311,71,0.426491239662,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
447,447,148,0,0.7026666666666667,0.09554,62.70271513110892,71,0.4264912396615774,0.5,62.7027151311,71,0.426491239662,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
447,447,149,0,0.702,0.09553,63.29810371754988,72,0.42244512552598706,0.5,63.2981037175,72,0.422445125526,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
448,448,149,0,0.702,0.09553,63.29810371754988,72,0.42244512552598706,0.5,63.2981037175,72,0.422445125526,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
449,449,149,0,0.7013333333333334,0.09552000000000001,63.29810371754988,72,0.42244512552598706,0.5,63.2981037175,72,0.422445125526,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
450,450,149,0,0.7006666666666667,0.09551000000000001,63.29810371754988,72,0.42244512552598706,0.5,63.2981037175,72,0.422445125526,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
450,450,150,0,0.7,0.0955,64.05039259763569,73,0.4184431817971164,0.5,64.0503925976,73,0.418443181797,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
451,451,150,0,0.7,0.0955,64.05039259763569,73,0.4184431817971164,0.5,64.0503925976,73,0.418443181797,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
452,452,150,0,0.6993333333333334,0.09549,64.05039259763569,73,0.4184431817971164,0.5,64.0503925976,73,0.418443181797,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
453,453,150,0,0.6986666666666667,0.09548000000000001,64.05039259763569,73,0.4184431817971164,0.5,64.0503925976,73,0.418443181797,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
453,453,151,0,0.698,0.09547,63.99401847298883,73,0.41793794193717987,0.5,63.994018473,73,0.417937941937,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
454,454,151,0,0.698,0.09547,63.99401847298883,73,0.41793794193717987,0.5,63.994018473,73,0.417937941937,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
455,455,151,0,0.6973333333333334,0.09546,63.99401847298883,73,0.41793794193717987,0.5,63.994018473,73,0.417937941937,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
456,456,151,0,0.6966666666666667,0.09545000000000001,63.99401847298883,73,0.41793794193717987,0.5,63.994018473,73,0.417937941937,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
456,456,152,0,0.696,0.09544000000000001,63.72299806625044,73,0.4154220113219821,0.5,63.7229980663,73,0.415422011322,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
457,457,152,0,0.696,0.09544000000000001,63.72299806625044,73,0.4154220113219821,0.5,63.7229980663,73,0.415422011322,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
458,458,152,0,0.6953333333333334,0.09543,63.72299806625044,73,0.4154220113219821,0.5,63.7229980663,73,0.415422011322,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
459,459,152,0,0.6946666666666667,0.09542,63.72299806625044,73,0.4154220113219821,0.5,63.7229980663,73,0.415422011322,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
459,459,153,0,0.694,0.09541000000000001,63.95341767064959,73,0.4177262073659736,0.5,63.9534176706,73,0.417726207366,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
460,460,153,0,0.694,0.09541000000000001,63.95341767064959,73,0.4177262073659736,0.5,63.9534176706,73,0.417726207366,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
461,461,153,0,0.6933333333333334,0.09540000000000001,63.95341767064959,73,0.4177262073659736,0.5,63.9534176706,73,0.417726207366,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
462,462,153,0,0.6926666666666667,0.09539,63.95341767064959,73,0.4177262073659736,0.5,63.9534176706,73,0.417726207366,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
462,462,154,0,0.692,0.09538,63.72754035786113,73,0.4061060322632472,0.49,63.7275403579,73,0.406106032263,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
463,463,154,0,0.692,0.09538,63.72754035786113,73,0.4061060322632472,0.49,63.7275403579,73,0.406106032263,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
464,464,154,0,0.6913333333333334,0.09537000000000001,63.72754035786113,73,0.4061060322632472,0.49,63.7275403579,73,0.406106032263,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
465,465,154,0,0.6906666666666667,0.09536,63.72754035786113,73,0.4061060322632472,0.49,63.7275403579,73,0.406106032263,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
465,465,155,0,0.69,0.09535,63.721330636500106,73,0.406043935049637,0.49,63.7213306365,73,0.40604393505,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
466,466,155,0,0.69,0.09535,63.721330636500106,73,0.406043935049637,0.49,63.7213306365,73,0.40604393505,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
467,467,155,0,0.6893333333333334,0.09534000000000001,63.721330636500106,73,0.406043935049637,0.49,63.7213306365,73,0.40604393505,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
468,468,155,0,0.6886666666666666,0.09533000000000001,63.721330636500106,73,0.406043935049637,0.49,63.7213306365,73,0.40604393505,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
468,468,156,0,0.688,0.09532,64.5457930276465,74,0.4143412979610595,0.5,64.5457930276,74,0.414341297961,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
469,469,156,0,0.688,0.09532,64.5457930276465,74,0.4143412979610595,0.5,64.5457930276,74,0.414341297961,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
470,470,156,0,0.6873333333333334,0.09531,64.5457930276465,74,0.4143412979610595,0.5,64.5457930276,74,0.414341297961,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
471,471,156,0,0.6866666666666666,0.09530000000000001,64.5457930276465,74,0.4143412979610595,0.5,64.5457930276,74,0.414341297961,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
471,471,157,0,0.6859999999999999,0.09529,64.5596367369537,74,0.40452728717344444,0.49,64.559636737,74,0.404527287173,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
472,472,157,0,0.6859999999999999,0.09529,64.5596367369537,74,0.40452728717344444,0.49,64.559636737,74,0.404527287173,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
473,473,157,0,0.6853333333333333,0.09528,64.5596367369537,74,0.40452728717344444,0.49,64.559636737,74,0.404527287173,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
474,474,157,0,0.6846666666666666,0.09527000000000001,64.5596367369537,74,0.40452728717344444,0.49,64.559636737,74,0.404527287173,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
474,474,158,0,0.6839999999999999,0.09526000000000001,64.22356954147364,74,0.391200453516289,0.48,64.2235695415,74,0.391200453516,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
475,475,158,0,0.6839999999999999,0.09526000000000001,64.22356954147364,74,0.391200453516289,0.48,64.2235695415,74,0.391200453516,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
476,476,158,0,0.6833333333333333,0.09525,64.22356954147364,74,0.391200453516289,0.48,64.2235695415,74,0.391200453516,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
477,477,158,0,0.6826666666666666,0.09524,64.22356954147364,74,0.391200453516289,0.48,64.2235695415,74,0.391200453516,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
477,477,159,0,0.6819999999999999,0.09523000000000001,64.86995171374133,75,0.3912834292097696,0.48,64.8699517137,75,0.39128342921,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
478,478,159,0,0.6819999999999999,0.09523000000000001,64.86995171374133,75,0.3912834292097696,0.48,64.8699517137,75,0.39128342921,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
479,479,159,0,0.6813333333333333,0.09522,64.86995171374133,75,0.3912834292097696,0.48,64.8699517137,75,0.39128342921,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
480,480,159,0,0.6806666666666666,0.09521,64.86995171374133,75,0.3912834292097696,0.48,64.8699517137,75,0.39128342921,0.48
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
480,480,160,0,0.6799999999999999,0.0952,65.5876251218109,76,0.3984601632904654,0.49,65.5876251218,76,0.39846016329,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
481,481,160,0,0.6799999999999999,0.0952,65.5876251218109,76,0.3984601632904654,0.49,65.5876251218,76,0.39846016329,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
482,482,160,0,0.6793333333333333,0.09519000000000001,65.5876251218109,76,0.3984601632904654,0.49,65.5876251218,76,0.39846016329,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
483,483,160,0,0.6786666666666666,0.09518,65.5876251218109,76,0.3984601632904654,0.49,65.5876251218,76,0.39846016329,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
483,483,161,0,0.6779999999999999,0.09517,66.37922516060927,77,0.4068950533703523,0.5,66.3792251606,77,0.40689505337,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
484,484,161,0,0.6779999999999999,0.09517,66.37922516060927,77,0.4068950533703523,0.5,66.3792251606,77,0.40689505337,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
485,485,161,0,0.6773333333333333,0.09516000000000001,66.37922516060927,77,0.4068950533703523,0.5,66.3792251606,77,0.40689505337,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
486,486,161,0,0.6766666666666667,0.09515000000000001,66.37922516060927,77,0.4068950533703523,0.5,66.3792251606,77,0.40689505337,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
486,486,162,0,0.6759999999999999,0.09514,66.12786731586806,77,0.39458796959548664,0.49,66.1278673159,77,0.394587969595,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
487,487,162,0,0.6759999999999999,0.09514,66.12786731586806,77,0.39458796959548664,0.49,66.1278673159,77,0.394587969595,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
488,488,162,0,0.6753333333333333,0.09513,66.12786731586806,77,0.39458796959548664,0.49,66.1278673159,77,0.394587969595,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
489,489,162,0,0.6746666666666667,0.09512000000000001,66.12786731586806,77,0.39458796959548664,0.49,66.1278673159,77,0.394587969595,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
489,489,163,0,0.6739999999999999,0.09511,67.14893810647371,78,0.3955377427674726,0.49,67.1489381065,78,0.395537742767,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
490,490,163,0,0.6739999999999999,0.09511,67.14893810647371,78,0.3955377427674726,0.49,67.1489381065,78,0.395537742767,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
491,491,163,0,0.6733333333333333,0.0951,67.14893810647371,78,0.3955377427674726,0.49,67.1489381065,78,0.395537742767,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
492,492,163,0,0.6726666666666667,0.09509000000000001,67.14893810647371,78,0.3955377427674726,0.49,67.1489381065,78,0.395537742767,0.49
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
492,492,164,0,0.6719999999999999,0.09508000000000001,67.80489694247622,79,0.4021321945914246,0.5,67.8048969425,79,0.402132194591,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
493,493,164,0,0.6719999999999999,0.09508000000000001,67.80489694247622,79,0.4021321945914246,0.5,67.8048969425,79,0.402132194591,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
494,494,164,0,0.6713333333333333,0.09507,67.80489694247622,79,0.4021321945914246,0.5,67.8048969425,79,0.402132194591,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
495,495,164,0,0.6706666666666667,0.09506,67.80489694247622,79,0.4021321945914246,0.5,67.8048969425,79,0.402132194591,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
495,495,165,0,0.6699999999999999,0.09505000000000001,68.56688052745821,80,0.4000948930988157,0.5,68.5668805275,80,0.400094893099,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
496,496,165,0,0.6699999999999999,0.09505000000000001,68.56688052745821,80,0.4000948930988157,0.5,68.5668805275,80,0.400094893099,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
497,497,165,0,0.6693333333333333,0.09504,68.56688052745821,80,0.4000948930988157,0.5,68.5668805275,80,0.400094893099,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
498,498,165,0,0.6686666666666667,0.09503,68.56688052745821,80,0.4000948930988157,0.5,68.5668805275,80,0.400094893099,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
498,498,166,0,0.6679999999999999,0.09502000000000001,69.90099046436352,81,0.40283821327790015,0.5,69.9009904644,81,0.402838213278,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
499,499,166,0,0.6679999999999999,0.09502000000000001,69.90099046436352,81,0.40283821327790015,0.5,69.9009904644,81,0.402838213278,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
500,500,166,0,0.6673333333333333,0.09501000000000001,69.90099046436352,81,0.40283821327790015,0.5,69.9009904644,81,0.402838213278,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
501,501,166,0,0.6666666666666667,0.095,69.90099046436352,81,0.40283821327790015,0.5,69.9009904644,81,0.402838213278,0.5
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
501,501,167,0,0.6659999999999999,0.09499,70.53004102749736,82,0.4091287189092385,0.51,70.5300410275,82,0.409128718909,0.51
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
502,502,167,0,0.6659999999999999,0.09499,70.53004102749736,82,0.4091287189092385,0.51,70.5300410275,82,0.409128718909,0.51
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
503,503,167,0,0.6653333333333333,0.09498000000000001,70.53004102749736,82,0.4091287189092385,0.51,70.5300410275,82,0.409128718909,0.51
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
504,504,167,0,0.6646666666666667,0.09497,70.53004102749736,82,0.4091287189092385,0.51,70.5300410275,82,0.409128718909,0.51
update,frames,Games,duration,eps,lr,Loss,Returns,Avg Loss,Avg Returns,Loss,Returns,Avg Loss,Avg Returns
504,504,168,0,0.6639999999999999,0.09496,71.44803909829302,83,0.4082457846355997,0.51,71.4480390983,83,0.408245784636,0.51
